unix_time_ms,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag
1779390735220,414753.220000000,0.086969011,-0.032777157,-0.994376063,0.000759148,-0.000374302,-0.009989786,0.143449932,0.174427032,0.016880041,1,-0.019795369,-0.010001066,0.026988566,1,-0.709071219,0.495306581,9.768432617,1,1
1779390735230,414753.230000000,0.107943967,-0.058181576,-0.984752893,0.001077707,-0.000403983,-0.009775767,0.350053221,-0.075898454,0.111377865,1,-0.010803058,-0.012690906,0.024480494,1,-0.708082438,0.494387209,9.768550873,1,1
1779390735250,414753.250000000,0.010067803,-0.014653961,-1.048132300,0.000269116,-0.000249372,-0.010687159,-0.600988626,0.348646492,-0.509411097,1,-0.026022386,-0.032957178,0.013717368,1,-0.698673666,0.491574138,9.769370079,1,1
1779390735260,414753.260000000,0.048977692,-0.054200210,-1.016344190,0.000293350,-0.000569266,-0.010071445,-0.217797920,-0.042195890,-0.197409794,1,-0.047673699,-0.029546732,0.012291173,1,-0.697167039,0.487871408,9.769663811,1,1
1779390735280,414753.280000000,0.048716489,-0.020341363,-1.132819414,0.000480777,-0.000202529,-0.011327343,-0.209036261,0.276024520,-1.338156104,1,-0.034269299,-0.022212129,0.009826697,1,-0.686076105,0.474460810,9.771108627,1,1
1779390735290,414753.290000000,0.103126034,-0.036420379,-1.038470984,0.000876199,-0.000368445,-0.010450121,0.324751765,0.116955236,-0.412830561,1,-0.013182034,-0.012520397,0.009715984,1,-0.686165035,0.473728418,9.771138191,1,1
1779390735310,414753.310000000,0.050124794,-0.030359421,-1.059305549,0.000462578,-0.000273065,-0.010659853,-0.186027080,0.175640970,-0.616484404,1,0.034697291,-0.016825076,0.007293358,1,-0.677049100,0.474460185,9.771739006,1,1
1779390735320,414753.320000000,0.040491033,-0.039963193,-0.972747803,0.000426766,-0.000320437,-0.009846088,-0.278645009,0.086286590,0.232250199,1,0.024658445,-0.014166453,0.006054474,1,-0.675215960,0.479076177,9.771639824,1,1
1779390735340,414753.340000000,0.106561139,-0.007155394,-1.085244656,0.001056677,-0.000122575,-0.010879743,0.378133804,0.407178521,-0.870317936,1,-0.013829065,-0.033725336,0.002895148,1,-0.665820360,0.476925373,9.772390366,1,1
1779390735350,414753.350000000,0.035131119,-0.026584545,-0.988036752,0.000500687,-0.000196246,-0.010205016,-0.321499676,0.217043564,0.083005652,1,0.009964205,0.014633186,0.009142819,1,-0.666459560,0.478078276,9.772290230,1,1
1779390735360,414753.360000000,0.095606744,-0.044675805,-0.940059602,0.000812358,-0.000485201,-0.009255800,0.272208840,0.039377980,0.553556323,1,-0.017715555,-0.037317842,0.007359256,1,-0.664201021,0.476962507,9.772498131,1,1
1779390735380,414753.380000000,-0.021760799,-0.056758434,-0.996965349,-0.000089029,-0.000430469,-0.010249292,-0.867417514,-0.076729290,-0.003848881,1,0.048392627,-0.020150943,0.010128116,1,-0.653374612,0.481407344,9.773010254,1,1
1779390735390,414753.390000000,0.035401005,-0.065654568,-0.961884558,0.000121357,-0.000745148,-0.009501028,-0.303319216,-0.161181882,0.340274841,1,0.009458356,-0.066333786,0.008718844,1,-0.648407578,0.482981861,9.773263931,1,1
1779390735410,414753.410000000,-0.022292923,-0.061064936,-1.095166683,-0.000156877,-0.000504522,-0.011350037,-0.854801118,-0.114589423,-0.965912819,1,0.022937458,0.016862588,0.015406664,1,-0.636683106,0.484997869,9.773934364,1,1
1779390735420,414753.420000000,0.076444849,-0.045107305,-0.929410040,0.000577333,-0.000451666,-0.009406480,0.110025465,0.040735710,0.659436047,1,-0.047649745,0.010753065,0.013935736,1,-0.639955640,0.481633216,9.773887634,1,1
1779390735440,414753.440000000,-0.042161636,-0.007434384,-0.972636282,-0.000145184,-0.000041235,-0.010128678,-1.043450594,0.406079292,0.236361191,1,0.034136605,-0.001741097,0.021467784,1,-0.629899263,0.480090857,9.774616241,1,1
1779390735450,414753.450000000,0.047192205,-0.066729590,-0.848071814,-0.000003282,-0.000601973,-0.008492099,-0.170971885,-0.169225618,1.457370520,1,0.062011786,0.031332351,0.015743183,1,-0.634719908,0.487129241,9.773956299,1,1
1779390735470,414753.470000000,-0.041549381,-0.063641943,-1.005957246,-0.000432917,-0.000413537,-0.010292873,-1.029079437,-0.139901757,-0.090128586,1,0.001241646,0.011414271,0.023153789,1,-0.621938527,0.484297007,9.774918556,1,1
1779390735480,414753.480000000,0.029731121,-0.097568013,-0.839083791,0.000220306,-0.001117805,-0.008536517,-0.333523899,-0.473326385,1.546156287,1,-0.035474066,0.007914558,0.021046981,1,-0.625300467,0.482427120,9.774796486,1,1
1779390735500,414753.500000000,-0.008663988,-0.037898101,-1.105475783,-0.000070243,-0.000185488,-0.010968298,-0.695356131,0.095082536,-1.064514875,1,-0.077441677,-0.058445834,0.018548213,1,-0.608545184,0.464362055,9.776728630,1,1
1779390735510,414753.510000000,-0.013758525,-0.070070982,-1.064491749,-0.000213142,-0.000694606,-0.010740244,-0.742568254,-0.226160705,-0.662154853,1,-0.040257521,-0.009498933,0.014109989,1,-0.607326865,0.459775418,9.777021408,1,1
1779390735520,414753.520000000,0.034376673,-0.030185090,-1.099426270,0.000349182,-0.000289779,-0.010867868,-0.268277407,0.161429659,-1.004439354,1,-0.024419006,-0.022016047,0.013943700,1,-0.604653120,0.456637204,9.777334213,1,1
1779390735540,414753.540000000,0.014253852,-0.005950915,-1.025336266,0.000167746,-0.000220032,-0.010420229,-0.466914088,0.398563862,-0.277919590,1,-0.007708759,0.030201592,0.019907221,1,-0.607607484,0.456720620,9.777147293,1,1
1779390735550,414753.550000000,-0.025486559,0.003410500,-0.978339851,-0.000063768,0.000055476,-0.009965947,-0.859853566,0.489213407,0.182811260,1,-0.009802489,0.041441333,0.016879866,1,-0.611180961,0.455495477,9.776981354,1,1
1779390735570,414753.570000000,0.033156909,0.049122784,-0.912511110,0.000502842,0.000338375,-0.009196157,-0.293742716,0.940138102,0.827681839,1,-0.017504802,0.019179149,0.011181253,1,-0.619481444,0.457885444,9.776347160,1,1
1779390735580,414753.580000000,0.041173890,-0.019825917,-0.927898645,0.000340611,-0.000080434,-0.009200752,-0.218897805,0.264054984,0.676538050,1,0.014806155,0.045378663,0.012183021,1,-0.624070168,0.458965719,9.776004791,1,1
1779390735600,414753.600000000,0.043574780,-0.004702029,-0.903828621,0.000263714,-0.000048213,-0.008931254,-0.202298105,0.417224348,0.911911190,1,0.026283409,0.011189451,0.011515118,1,-0.629951894,0.464176416,9.775382042,1,1
1779390735610,414753.610000000,0.067440584,0.022435289,-1.038649559,0.000825217,0.000187758,-0.010212259,0.033653840,0.684446692,-0.410160005,1,-0.000907182,-0.031913586,0.007854415,1,-0.626707733,0.464419127,9.775578499,1,1
1779390735630,414753.630000000,0.045932774,-0.041399259,-0.945651591,0.000409647,-0.000621949,-0.009517204,-0.181093797,0.066754997,0.501193106,1,0.035290282,0.004732443,0.009386025,1,-0.631673634,0.473859996,9.774806023,1,1
1779390735640,414753.640000000,0.041444808,-0.028146764,-1.031334996,0.000429682,-0.000147305,-0.010068035,-0.224055111,0.200910032,-0.339209676,1,0.039621443,-0.006393297,0.009212044,1,-0.630276978,0.478186786,9.774684906,1,1
1779390735650,414753.650000000,0.008374965,-0.035480119,-0.979426622,0.000179005,-0.000291466,-0.010003295,-0.549568892,0.132409781,0.169592589,1,0.046369880,0.034215178,0.012631502,1,-0.632744491,0.481819004,9.774347305,1,1
1779390735670,414753.670000000,0.031249465,-0.040431898,-0.924550056,0.000326834,-0.000372113,-0.009122623,-0.331103146,0.091184482,0.707004488,1,0.013996715,0.007384258,0.010385033,1,-0.637769341,0.488142490,9.773707390,1,1
1779390735680,414753.680000000,0.036876492,-0.042244244,-0.954245389,0.000457570,-0.000449472,-0.009606659,-0.276923299,0.075262964,0.415634930,1,0.026093315,0.024191517,0.014804860,1,-0.639287710,0.490379363,9.773495674,1,1
1779390735700,414753.700000000,0.067158133,-0.053158704,-0.903046131,0.000596385,-0.000474495,-0.008823739,0.013971586,-0.031204717,0.917301655,1,-0.019106343,-0.010345144,0.012263885,1,-0.644283831,0.489534914,9.773210526,1,1
1779390735710,414753.710000000,0.063260615,-0.045276728,-1.012332916,0.000710961,-0.000479531,-0.010015167,-0.021461606,0.046906695,-0.154293597,1,0.036498096,-0.021866458,0.011108521,1,-0.641138792,0.492077887,9.773289680,1,1
1779390735730,414753.730000000,0.008019736,-0.061411537,-0.885333538,0.000234549,-0.000562868,-0.008952336,-0.564772785,-0.105337434,1.090738773,1,0.004614975,0.001743386,0.017054277,1,-0.643445075,0.497080952,9.772884369,1,1
1779390735740,414753.740000000,-0.015085950,-0.055710565,-0.931275606,-0.000282371,-0.000641482,-0.009201002,-0.789204299,-0.050335109,0.640388370,1,-0.022961881,-0.031678207,0.012149077,1,-0.640256882,0.495309323,9.773183823,1,1
1779390735760,414753.760000000,0.003787787,-0.059770308,-1.041286588,-0.000040213,-0.000683287,-0.010575689,-0.596359074,-0.088864960,-0.438010156,1,0.031626400,-0.003227863,0.012634296,1,-0.633384168,0.498290956,9.773480415,1,1
1779390735770,414753.770000000,0.046823729,-0.063622169,-0.995079279,0.000393565,-0.000597243,-0.009941471,-0.174211025,-0.127187461,0.015163912,1,-0.037179034,-0.011427028,0.013823907,1,-0.633017600,0.495604187,9.773640633,1,1
1779390735790,414753.790000000,0.032591734,-0.026198542,-1.012593508,0.000186582,-0.000205282,-0.010206113,-0.310076654,0.235007495,-0.156110674,1,0.002999420,0.010787012,0.017849881,1,-0.630000055,0.492056549,9.774014473,1,1
1779390735800,414753.800000000,0.048974179,-0.017076936,-0.932623744,0.000548766,-0.000159093,-0.009376084,-0.149724022,0.325279385,0.628064990,1,0.017342851,-0.013108683,0.018261231,1,-0.629560232,0.493323117,9.773979187,1,1
1779390735810,414753.810000000,-0.016566254,-0.036959179,-0.906111062,-0.000256501,-0.000293276,-0.008992861,-0.789665699,0.133747637,0.888070524,1,0.035704073,-0.028580343,0.014443820,1,-0.626294255,0.497333020,9.773985863,1,1
1779390735830,414753.830000000,0.052936092,-0.050956815,-1.010455251,0.000680481,-0.000464044,-0.010151975,-0.099955142,-0.002550710,-0.134728223,1,0.006723887,-0.033350419,0.013245498,1,-0.618022263,0.497400314,9.774509430,1,1
1779390735840,414753.840000000,0.015975162,-0.034594756,-0.952870309,0.000173118,-0.000422721,-0.009653276,-0.461076021,0.159060895,0.430013955,1,-0.002286343,-0.007777043,0.011822537,1,-0.617478132,0.498271704,9.774498940,1,1
1779390735860,414753.860000000,0.019442987,-0.000197782,-1.044146538,0.000307501,0.000040539,-0.010268632,-0.417270243,0.491946399,-0.464261532,1,-0.006863951,-0.078295782,0.011915164,1,-0.605485857,0.493695498,9.775481224,1,1
1779390735870,414753.870000000,-0.021799475,-0.059206493,-1.026033044,-0.000165841,-0.000483074,-0.010438578,-0.816236734,-0.083895363,-0.286432505,1,0.066009209,-0.031665217,0.018218050,1,-0.601442814,0.498810977,9.775471687,1,1
1779390735890,414753.890000000,0.020861622,-0.043298550,-1.004129648,0.000382054,-0.000312890,-0.009976206,-0.391849846,0.083073355,-0.071828261,1,0.013674512,-0.031775992,0.011653447,1,-0.595424950,0.508134782,9.775359154,1,1
1779390735900,414753.900000000,0.035407916,-0.061257996,-0.960040212,0.000302246,-0.000625239,-0.009744864,-0.248116702,-0.093794443,0.360646695,1,-0.008555193,-0.003615083,0.015393512,1,-0.595212400,0.506704271,9.775446892,1,1
1779390735920,414753.920000000,-0.003468227,-0.070348047,-0.965828955,-0.000030819,-0.000430609,-0.009546790,-0.625282824,-0.185793221,0.304273993,1,-0.000466090,-0.027014077,0.015109160,1,-0.590376735,0.504025519,9.775877953,1,1
1779390735930,414753.930000000,0.011574358,-0.066491455,-1.004185677,0.000187328,-0.000731741,-0.010078683,-0.474474072,-0.147706434,-0.071692258,1,0.008914430,-0.029155808,0.011858203,1,-0.587051570,0.504646838,9.776046753,1,1
1779390735940,414753.940000000,0.024281185,-0.086846277,-0.999661148,0.000171912,-0.000771261,-0.010019296,-0.348416358,-0.346352994,-0.027284641,1,0.002012351,-0.002569285,0.010290319,1,-0.586436808,0.505399585,9.776044846,1,1
1779390735960,414753.960000000,0.021848146,-0.065153159,-1.009867907,0.000133412,-0.000676395,-0.010141244,-0.370472401,-0.140163735,-0.126934260,1,-0.032254264,0.008513611,0.009217121,1,-0.584979832,0.497783929,9.776522636,1,1
1779390735970,414753.970000000,0.046022255,-0.054682396,-1.014716625,0.000470333,-0.000495513,-0.010102928,-0.133441642,-0.040951230,-0.174310029,1,-0.037197668,-0.009649176,0.014040519,1,-0.584443390,0.494168431,9.776738167,1,1
1779390735990,414753.990000000,0.004095542,-0.058885522,-1.047047615,-0.000042768,-0.000652051,-0.010482877,-0.541317701,-0.086452492,-0.490956545,1,-0.035801679,-0.016553950,0.011404626,1,-0.580948293,0.489924192,9.777159691,1,1
1779390736000,414754.000000000,0.014567414,-0.074020915,-1.109878898,0.000251257,-0.000676857,-0.011051047,-0.434953004,-0.239553466,-1.106670141,1,-0.065744035,-0.060450505,0.016372517,1,-0.575903833,0.484327704,9.777737617,1,1
1779390736020,414754.020000000,-0.019302417,-0.040860351,-1.198722005,-0.000224696,-0.000444624,-0.012151406,-0.758776248,0.075911194,-1.976955175,1,-0.039831191,0.013269156,0.016326450,1,-0.569872439,0.475404203,9.778528214,1,1
1779390736030,414754.030000000,0.022542872,-0.037219979,-1.128620863,0.000178246,-0.000347210,-0.011282966,-0.349632561,0.105744846,-1.289285421,1,-0.080049895,-0.010269368,0.007416684,1,-0.570371866,0.468269974,9.778843880,1,1
1779390736050,414754.050000000,-0.019605126,0.004116061,-1.135777354,-0.000294641,-0.000042496,-0.011590626,-0.758749366,0.505450547,-1.358950138,1,0.035131093,0.050976731,0.013125385,1,-0.568056107,0.466203004,9.779077530,1,1
1779390736060,414754.060000000,0.040318649,-0.027660981,-0.959732831,0.000289373,-0.000120560,-0.009751233,-0.176836222,0.192840621,0.367169142,1,-0.046880279,0.029898306,0.014895876,1,-0.573135793,0.462670118,9.778948784,1,1
1779390736080,414754.080000000,-0.025660321,0.017531147,-1.030501366,-0.000179549,0.000071167,-0.010525070,-0.821075976,0.635708034,-0.326656103,1,0.045313615,0.050543245,0.006551097,1,-0.570997834,0.465208560,9.778953552,1,1
1779390736090,414754.090000000,0.082505420,-0.021923598,-0.911167026,0.000721323,-0.000142973,-0.009425696,0.230835021,0.250214607,0.843028724,1,-0.032708742,0.070514008,0.010855380,1,-0.580445588,0.464213639,9.778444290,1,1
1779390736100,414754.100000000,0.028505977,-0.005976118,-0.925871313,0.000374364,-0.000192000,-0.008889790,-0.299448818,0.403204024,0.698948145,1,-0.024338830,-0.019099934,0.000641021,1,-0.578401506,0.461053312,9.778715134,1,1
1779390736120,414754.120000000,0.054735459,-0.054463267,-0.897939801,0.000322230,-0.000478040,-0.008952085,-0.046690639,-0.078475580,0.972886801,1,-0.001406935,0.029430915,0.007927701,1,-0.584340811,0.455517799,9.778621674,1,1
1779390736130,414754.130000000,0.045318093,0.003204046,-0.965312004,0.000481420,0.000001169,-0.009339270,-0.137592912,0.487975717,0.312234700,1,0.030353520,-0.028042093,0.003789269,1,-0.581131577,0.457501411,9.778719902,1,1
1779390736150,414754.150000000,0.020499043,-0.073752061,-0.910514295,0.000100027,-0.000711201,-0.009034585,-0.384359986,-0.262950063,0.849238455,1,0.011778897,0.024927530,0.005590292,1,-0.586154640,0.460687667,9.778270721,1,1
1779390736160,414754.160000000,0.010831522,-0.016051227,-0.941263795,0.000138556,-0.000135703,-0.009195663,-0.478467643,0.303618640,0.547697008,1,0.020383649,-0.017651975,0.005898912,1,-0.584130526,0.461672813,9.778345108,1,1
1779390736180,414754.180000000,-0.012993126,-0.027745638,-0.988526106,-0.000069484,-0.000183727,-0.009988730,-0.713322699,0.193332240,0.083930671,1,0.023000615,0.037831746,0.009137388,1,-0.587067604,0.466156960,9.777956963,1,1
1779390736190,414754.190000000,-0.003547468,-0.045021262,-0.967664242,-0.000094348,-0.000461573,-0.009592547,-0.623073757,0.026936807,0.288228452,1,0.045030434,0.011857846,0.008286426,1,-0.588641703,0.469861656,9.777684212,1,1
1779390736210,414754.210000000,-0.004278311,-0.027654087,-1.007507205,0.000025950,-0.000251224,-0.010361205,-0.633850217,0.207252368,-0.103200197,1,0.038121063,0.062848419,0.016532484,1,-0.593825042,0.479663879,9.776895523,1,1
1779390736220,414754.220000000,0.001860071,-0.090083286,-0.913639247,-0.000055488,-0.000798694,-0.009104913,-0.580178738,-0.401882172,0.816781878,1,0.020107288,0.049422499,0.014158808,1,-0.599936128,0.482185811,9.776397705,1,1
1779390736230,414754.230000000,0.041892592,-0.034581475,-0.971752346,0.000413010,-0.000451102,-0.009490643,-0.189513445,0.144443795,0.246668845,1,0.028730689,0.004420427,0.010470990,1,-0.600460887,0.484486341,9.776251793,1,1
1779390736250,414754.250000000,0.070183463,-0.101271972,-0.865754426,0.000516496,-0.001000636,-0.008755519,0.074252702,-0.499703109,1.284810543,1,0.051932681,0.087492429,0.017938318,1,-0.616706192,0.495086581,9.774709702,1,1
1779390736260,414754.260000000,0.104168475,-0.069509842,-0.951607764,0.001129419,-0.000828048,-0.009242704,0.404263169,-0.187196568,0.442619741,1,-0.026198912,-0.001815988,0.012947503,1,-0.617203832,0.493672490,9.774749756,1,1
1779390736280,414754.280000000,0.090560354,-0.061656851,-0.850624084,0.000643087,-0.000699196,-0.008553592,0.258455515,-0.111187428,1.432193518,1,-0.014580928,0.081376113,0.017367069,1,-0.632142782,0.493040949,9.773826599,1,1
1779390736290,414754.290000000,0.076694243,0.011382860,-0.979710817,0.001080367,-0.000016431,-0.009544671,0.120827541,0.599910378,0.166438997,1,-0.077051014,-0.016239662,0.009838334,1,-0.630765617,0.485905170,9.774272919,1,1
1779390736310,414754.310000000,0.093102939,-0.020874465,-0.895848274,0.000843130,-0.000296884,-0.009016682,0.269470781,0.281942964,0.988131166,1,0.017628923,0.072869822,0.015543856,1,-0.645800114,0.487231821,9.773224831,1,1
1779390736320,414754.320000000,0.071154393,0.014845193,-0.943494976,0.000845203,0.000149614,-0.009226213,0.051568694,0.631928504,0.520716488,1,0.005012083,0.013170833,0.014565684,1,-0.646574736,0.486480385,9.773211479,1,1
1779390736340,414754.340000000,0.079806492,-0.020281114,-0.934889674,0.000757267,-0.000247539,-0.009274011,0.127775952,0.292719394,0.604266405,1,0.038738813,0.040128842,0.011620896,1,-0.656088412,0.492838204,9.772258759,1,1
1779390736350,414754.350000000,0.058542114,0.002212173,-0.961934686,0.000639813,0.000003634,-0.009622995,-0.082567878,0.514722943,0.338852853,1,0.005325943,0.007790299,0.013373588,1,-0.656891286,0.493222564,9.772185326,1,1
1779390736370,414754.370000000,0.075974390,-0.027917685,-0.970023394,0.000833861,-0.000236580,-0.009707267,0.083298892,0.224620357,0.258914441,1,0.022948630,0.019854270,0.010087287,1,-0.662356913,0.499134392,9.771516800,1,1
1779390736380,414754.380000000,0.061603136,-0.053264849,-0.975947380,0.000545258,-0.000560483,-0.009784160,-0.059976671,-0.021965923,0.200559497,1,0.010539733,0.024485739,0.007381030,1,-0.664846957,0.500727296,9.771265984,1,1
1779390736390,414754.390000000,0.075037479,-0.059410725,-0.997570574,0.000698503,-0.000493480,-0.009758970,0.070348173,-0.079742536,-0.011716276,1,0.034247369,0.009586480,0.003851604,1,-0.665810227,0.503951013,9.771034241,1,1
1779390736410,414754.410000000,0.060640458,-0.077851884,-1.019070029,0.000502574,-0.000762588,-0.010245616,-0.072929032,-0.256828308,-0.222891435,1,0.014770731,0.030674161,0.005728076,1,-0.668553591,0.507109523,9.770683289,1,1
1779390736420,414754.420000000,0.105009481,-0.074257575,-1.021755219,0.000978435,-0.000675873,-0.010065269,0.360228658,-0.220091566,-0.249434173,1,0.016346242,0.014033797,0.007767062,1,-0.669986546,0.508651495,9.770504951,1,1
1779390736440,414754.440000000,0.064524047,-0.085209884,-0.962724805,0.000559172,-0.000917730,-0.009679446,-0.039761342,-0.325440049,0.329145610,1,0.018271467,0.012203541,0.009211538,1,-0.672890663,0.510771513,9.770195007,1,1
1779390736450,414754.450000000,0.062477212,-0.063902073,-1.006641388,0.000641743,-0.000659240,-0.009900153,-0.058664165,-0.114371657,-0.101558454,1,0.020207714,-0.026534632,0.010348133,1,-0.670514226,0.512944221,9.770244598,1,1
1779390736470,414754.470000000,0.044891402,-0.063725211,-1.027656674,0.000340951,-0.000681215,-0.010275667,-0.227664366,-0.109669074,-0.307568252,1,-0.000783522,-0.015325486,0.014009181,1,-0.667399049,0.515267193,9.770336151,1,1
1779390736480,414754.480000000,0.061971940,-0.081236117,-1.070007801,0.000605927,-0.000733480,-0.010566937,-0.056813419,-0.281702429,-0.722645164,1,-0.008343325,-0.046339460,0.017911332,1,-0.663080037,0.514730215,9.770658493,1,1
1779390736500,414754.500000000,0.017458625,-0.031338930,-0.967457354,0.000045370,-0.000300398,-0.009833952,-0.490086526,0.208233759,0.283218414,1,0.010083959,-0.000240956,0.014615750,1,-0.661265671,0.515908062,9.770719528,1,1
1779390736510,414754.510000000,-0.015919959,-0.002415068,-0.999840498,0.000051972,-0.000071112,-0.009904149,-0.813224435,0.492502898,-0.034101807,1,0.009897304,-0.062764831,0.012185058,1,-0.655130804,0.516519964,9.771100044,1,1
1779390736520,414754.520000000,-0.028475799,-0.028699942,-0.996788263,-0.000320284,-0.000212356,-0.010107057,-0.929820061,0.236310884,-0.003815342,1,0.043446358,-0.042577915,0.019764058,1,-0.649118900,0.519075751,9.771366119,1,1
1779390736540,414754.540000000,-0.022009077,-0.060653217,-1.054126859,-0.000115228,-0.000508071,-0.010488072,-0.854635119,-0.071646765,-0.565626502,1,-0.002622213,-0.067207322,0.018655395,1,-0.636677802,0.523114204,9.771968842,1,1
1779390736550,414754.550000000,-0.011442826,-0.071827859,-1.070063829,-0.000104662,-0.000778626,-0.010758300,-0.745153248,-0.182975456,-0.721439540,1,-0.031810168,-0.058917012,0.017977299,1,-0.631074905,0.520461977,9.772474289,1,1
1779390736570,414754.570000000,0.011126493,-0.071767509,-1.096097827,0.000102262,-0.000604553,-0.010963621,-0.511999249,-0.189388782,-0.975616634,1,-0.029766651,-0.051723350,0.018257180,1,-0.619473875,0.513520181,9.773583412,1,1
1779390736580,414754.580000000,0.012730154,-0.074687451,-1.041921854,0.000125647,-0.000780487,-0.010546820,-0.492159933,-0.219554603,-0.443988919,1,-0.005177649,-0.030263634,0.016915156,1,-0.616030991,0.512751222,9.773841858,1,1
1779390736600,414754.600000000,-0.006715768,-0.064093821,-0.976640522,0.000029512,-0.000623946,-0.009800427,-0.676257074,-0.119782120,0.196830720,1,-0.035204094,-0.040175118,0.012881083,1,-0.609127045,0.507693291,9.774538040,1,1
1779390736610,414754.610000000,0.047137246,-0.042957731,-1.008541584,0.000319439,-0.000512262,-0.009988891,-0.144491374,0.084270626,-0.115617156,1,-0.036992911,-0.041702248,0.013099120,1,-0.605431199,0.504416406,9.774937630,1,1
1779390736630,414754.630000000,-0.011138032,-0.064754009,-0.996312320,-0.000099216,-0.000626744,-0.010050619,-0.709568024,-0.137549266,0.005120622,1,-0.012174480,-0.001330418,0.012593033,1,-0.600279868,0.497115910,9.775629044,1,1
1779390736640,414754.640000000,0.068244338,-0.042374663,-0.993032753,0.000609441,-0.000656444,-0.009956321,0.069750398,0.078274213,0.037518665,1,-0.058521621,-0.028456138,0.007592867,1,-0.598600507,0.492021203,9.775989532,1,1
1779390736660,414754.660000000,0.047918286,-0.033324700,-0.933305204,0.000523633,-0.000279544,-0.009506592,-0.129542574,0.160128832,0.623593688,1,-0.008441610,0.037297145,0.007457980,1,-0.600609541,0.486684054,9.776133537,1,1
1779390736670,414754.670000000,0.090513371,-0.001164649,-0.891703725,0.000852275,-0.000249966,-0.008926593,0.285120487,0.473074019,1.031498075,1,-0.051104382,0.009474988,0.004216855,1,-0.602800906,0.482913077,9.776185989,1,1
1779390736680,414754.680000000,0.029560298,0.004153674,-0.924069583,0.000473028,0.000205453,-0.009094309,-0.311277568,0.520558059,0.714411139,1,-0.036740363,-0.019700335,0.007206789,1,-0.600541055,0.478694916,9.776532173,1,1
1779390736700,414754.700000000,0.032076307,-0.033121124,-1.065519691,0.000420031,-0.000418730,-0.010585501,-0.278214872,0.150085211,-0.671987295,1,-0.031737033,-0.089308530,0.002085023,1,-0.589993417,0.473908693,9.777407646,1,1
1779390736710,414754.710000000,0.042863782,0.029156912,-1.201107264,0.000441025,0.000228938,-0.011852675,-0.165327296,0.758223772,-2.001094580,1,-0.021677889,-0.047200214,-0.002425674,1,-0.584212065,0.471612930,9.777866364,1,1
1779390736730,414754.730000000,0.035843935,-0.014474370,-1.077445030,0.000421891,-0.000216593,-0.010831493,-0.234398454,0.329808474,-0.788369954,1,0.039420515,-0.002332148,0.004044820,1,-0.585826993,0.472982526,9.777703285,1,1
1779390736740,414754.740000000,0.025189005,0.023777600,-1.026285768,0.000293489,0.000156502,-0.010380909,-0.338320822,0.711160719,-0.286937833,1,0.084449731,-0.002457231,0.004295056,1,-0.585257471,0.480618060,9.777364731,1,1
1779390736760,414754.760000000,0.057804745,-0.068115115,-0.947777927,0.000630256,-0.000597369,-0.009492728,-0.023241948,-0.166168615,0.481480449,1,0.105639100,0.009916170,0.004686015,1,-0.590413928,0.505108654,9.775819778,1,1
1779390736770,414754.770000000,0.056411371,-0.107406855,-0.953839779,0.000528775,-0.001063156,-0.009504152,-0.036877371,-0.543255210,0.421610296,1,0.057728704,-0.003033920,0.001319354,1,-0.589987457,0.511845112,9.775495529,1,1
1779390736790,414754.790000000,0.022823796,-0.074619792,-0.905079186,0.000334944,-0.000818870,-0.009212230,-0.367223620,-0.219251812,0.899600327,1,-0.033790682,0.013883280,0.007483254,1,-0.591468394,0.511481106,9.775424957,1,1
1779390736800,414754.800000000,-0.014313273,-0.067055330,-0.879952729,-0.000079752,-0.000672486,-0.008776793,-0.732020378,-0.150083885,1.146231890,1,-0.073070705,-0.006188649,0.006338985,1,-0.591452301,0.505242586,9.775750160,1,1
1779390736810,414754.810000000,-0.019607604,-0.056239042,-0.927825272,-0.000248563,-0.000526647,-0.009147024,-0.781736970,-0.052445076,0.677329540,1,-0.085634716,-0.029591776,0.007716980,1,-0.588518918,0.496421248,9.776379585,1,1
1779390736820,414754.820000000,0.010917434,-0.054118205,-0.985668242,0.000085091,-0.000614190,-0.009827907,-0.478772163,-0.038319372,0.110639617,1,-0.049594082,-0.041676901,0.011170262,1,-0.584521115,0.490876436,9.776899338,1,1
1779390736830,414754.830000000,0.011485975,-0.032546263,-1.044421434,0.000171218,-0.000360787,-0.010437323,-0.469643950,0.169318125,-0.465123534,1,-0.047489766,-0.029580586,0.008833746,1,-0.581348538,0.487026364,9.777280807,1,1
1779390736840,414754.840000000,0.030230258,-0.034087300,-1.030919194,0.000187021,-0.000334830,-0.010265759,-0.284231603,0.149950936,-0.332405388,1,-0.033750959,-0.007828361,0.008144412,1,-0.580432951,0.483197838,9.777524948,1,1
1779390736860,414754.860000000,-0.012256017,0.002258252,-1.014965057,-0.000073709,0.000039776,-0.010206655,-0.697764814,0.504799426,-0.175686836,1,0.029239431,-0.005532997,0.011641783,1,-0.577384233,0.483584970,9.777687073,1,1
1779390736870,414754.870000000,-0.011484951,-0.021580799,-0.953683674,-0.000189873,-0.000161869,-0.009617172,-0.689701557,0.274995536,0.425111473,1,0.052091945,-0.009575691,0.014242559,1,-0.576752603,0.488278300,9.777490616,1,1
