Time,reference_time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777588267564,  5807.490, 0.999956, 0.000841,-0.004844,-0.007959,1,0
1777588267575,  5807.530, 0.999956, 0.000819,-0.004868,-0.007963,1,0
1777588267586,  5807.530, 0.999956, 0.000819,-0.004868,-0.007963,1,0
1777588267596,  5807.530, 0.999956, 0.000819,-0.004868,-0.007963,1,0
1777588267606,  5807.530, 0.999956, 0.000819,-0.004868,-0.007963,1,0
1777588267623,  5807.580, 0.999956, 0.000834,-0.004886,-0.007964,1,0
1777588267633,  5807.580, 0.999956, 0.000834,-0.004886,-0.007964,1,0
1777588267643,  5807.580, 0.999956, 0.000834,-0.004886,-0.007964,1,0
1777588267653,  5807.620, 0.999956, 0.000814,-0.004888,-0.007967,1,0
1777588267664,  5807.620, 0.999956, 0.000814,-0.004888,-0.007967,1,0
1777588267674,  5807.620, 0.999956, 0.000814,-0.004888,-0.007967,1,0
1777588267684,  5807.620, 0.999956, 0.000814,-0.004888,-0.007967,1,0
1777588267694,  5807.660, 0.999956, 0.000837,-0.004877,-0.007972,1,0
1777588267704,  5807.660, 0.999956, 0.000837,-0.004877,-0.007972,1,0
1777588267714,  5807.660, 0.999956, 0.000837,-0.004877,-0.007972,1,0
1777588267724,  5807.660, 0.999956, 0.000837,-0.004877,-0.007972,1,0
1777588267735,  5807.700, 0.999956, 0.000865,-0.004834,-0.007972,1,0
1777588267745,  5807.700, 0.999956, 0.000865,-0.004834,-0.007972,1,0
1777588267755,  5807.700, 0.999956, 0.000865,-0.004834,-0.007972,1,0
1777588267765,  5807.700, 0.999956, 0.000865,-0.004834,-0.007972,1,0
1777588267775,  5807.700, 0.999956, 0.000865,-0.004834,-0.007972,1,0
1777588267793,  5807.750, 0.999956, 0.000882,-0.004820,-0.007967,1,0
1777588267803,  5807.750, 0.999956, 0.000882,-0.004820,-0.007967,1,0
1777588267813,  5807.750, 0.999956, 0.000882,-0.004820,-0.007967,1,0
1777588267823,  5807.750, 0.999956, 0.000882,-0.004820,-0.007967,1,0
1777588267834,  5807.790, 0.999956, 0.000877,-0.004818,-0.007965,1,0
1777588267844,  5807.790, 0.999956, 0.000877,-0.004818,-0.007965,1,0
1777588267854,  5807.790, 0.999956, 0.000877,-0.004818,-0.007965,1,0
1777588267864,  5807.790, 0.999956, 0.000877,-0.004818,-0.007965,1,0
1777588267874,  5807.830, 0.999956, 0.000899,-0.004793,-0.007967,1,0
1777588267884,  5807.830, 0.999956, 0.000899,-0.004793,-0.007967,1,0
1777588267895,  5807.830, 0.999956, 0.000899,-0.004793,-0.007967,1,0
1777588267905,  5807.830, 0.999956, 0.000899,-0.004793,-0.007967,1,0
1777588267915,  5807.870, 0.999956, 0.000928,-0.004769,-0.007963,1,0
1777588267925,  5807.870, 0.999956, 0.000928,-0.004769,-0.007963,1,0
1777588267935,  5807.870, 0.999956, 0.000928,-0.004769,-0.007963,1,0
1777588267946,  5807.870, 0.999956, 0.000928,-0.004769,-0.007963,1,0
1777588267963,  5807.920, 0.999956, 0.000925,-0.004768,-0.007966,1,0
1777588267973,  5807.920, 0.999956, 0.000925,-0.004768,-0.007966,1,0
1777588267983,  5807.920, 0.999956, 0.000925,-0.004768,-0.007966,1,0
1777588267994,  5807.920, 0.999956, 0.000925,-0.004768,-0.007966,1,0
1777588268004,  5807.960, 0.999956, 0.000928,-0.004771,-0.007967,1,0
1777588268014,  5807.960, 0.999956, 0.000928,-0.004771,-0.007967,1,0
1777588268024,  5807.960, 0.999956, 0.000928,-0.004771,-0.007967,1,0
1777588268034,  5807.960, 0.999956, 0.000928,-0.004771,-0.007967,1,0
1777588268045,  5808.000, 0.999956, 0.000933,-0.004767,-0.007971,1,0
1777588268055,  5808.000, 0.999956, 0.000933,-0.004767,-0.007971,1,0
1777588268065,  5808.000, 0.999956, 0.000933,-0.004767,-0.007971,1,0
1777588268075,  5808.000, 0.999956, 0.000933,-0.004767,-0.007971,1,0
1777588268093,  5808.050, 0.999956, 0.000916,-0.004773,-0.007968,1,0
1777588268103,  5808.050, 0.999956, 0.000916,-0.004773,-0.007968,1,0
1777588268113,  5808.050, 0.999956, 0.000916,-0.004773,-0.007968,1,0
1777588268123,  5808.050, 0.999956, 0.000916,-0.004773,-0.007968,1,0
1777588268133,  5808.090, 0.999956, 0.000938,-0.004767,-0.007967,1,0
1777588268144,  5808.090, 0.999956, 0.000938,-0.004767,-0.007967,1,0
1777588268154,  5808.090, 0.999956, 0.000938,-0.004767,-0.007967,1,0
1777588268164,  5808.090, 0.999956, 0.000938,-0.004767,-0.007967,1,0
1777588268174,  5808.130, 0.999957, 0.000946,-0.004749,-0.007969,1,0
1777588268184,  5808.130, 0.999957, 0.000946,-0.004749,-0.007969,1,0
1777588268194,  5808.130, 0.999957, 0.000946,-0.004749,-0.007969,1,0
1777588268205,  5808.130, 0.999957, 0.000946,-0.004749,-0.007969,1,0
1777588268215,  5808.170, 0.999957, 0.000947,-0.004746,-0.007964,1,0
1777588268225,  5808.170, 0.999957, 0.000947,-0.004746,-0.007964,1,0
1777588268235,  5808.170, 0.999957, 0.000947,-0.004746,-0.007964,1,0
1777588268245,  5808.170, 0.999957, 0.000947,-0.004746,-0.007964,1,0
1777588268263,  5808.220, 0.999956, 0.000951,-0.004762,-0.007966,1,0
1777588268273,  5808.220, 0.999956, 0.000951,-0.004762,-0.007966,1,0
1777588268283,  5808.220, 0.999956, 0.000951,-0.004762,-0.007966,1,0
1777588268293,  5808.220, 0.999956, 0.000951,-0.004762,-0.007966,1,0
1777588268304,  5808.260, 0.999957, 0.000984,-0.004746,-0.007964,1,0
1777588268314,  5808.260, 0.999957, 0.000984,-0.004746,-0.007964,1,0
1777588268324,  5808.260, 0.999957, 0.000984,-0.004746,-0.007964,1,0
1777588268334,  5808.300, 0.999957, 0.000982,-0.004734,-0.007968,1,0
1777588268344,  5808.300, 0.999957, 0.000982,-0.004734,-0.007968,1,0
1777588268355,  5808.300, 0.999957, 0.000982,-0.004734,-0.007968,1,0
1777588268365,  5808.300, 0.999957, 0.000982,-0.004734,-0.007968,1,0
1777588268375,  5808.340, 0.999957, 0.000983,-0.004736,-0.007967,1,0
1777588268385,  5808.340, 0.999957, 0.000983,-0.004736,-0.007967,1,0
1777588268395,  5808.340, 0.999957, 0.000983,-0.004736,-0.007967,1,0
1777588268405,  5808.340, 0.999957, 0.000983,-0.004736,-0.007967,1,0
1777588268416,  5808.340, 0.999957, 0.000983,-0.004736,-0.007967,1,0
1777588268433,  5808.390, 0.999957, 0.000997,-0.004730,-0.007970,1,0
1777588268443,  5808.390, 0.999957, 0.000997,-0.004730,-0.007970,1,0
1777588268454,  5808.390, 0.999957, 0.000997,-0.004730,-0.007970,1,0
1777588268464,  5808.390, 0.999957, 0.000997,-0.004730,-0.007970,1,0
1777588268474,  5808.430, 0.999956, 0.000999,-0.004739,-0.007974,1,0
1777588268484,  5808.430, 0.999956, 0.000999,-0.004739,-0.007974,1,0
1777588268494,  5808.430, 0.999956, 0.000999,-0.004739,-0.007974,1,0
1777588268504,  5808.430, 0.999956, 0.000999,-0.004739,-0.007974,1,0
1777588268515,  5808.470, 0.999956, 0.001007,-0.004746,-0.007974,1,0
1777588268525,  5808.470, 0.999956, 0.001007,-0.004746,-0.007974,1,0
1777588268535,  5808.470, 0.999956, 0.001007,-0.004746,-0.007974,1,0
1777588268545,  5808.470, 0.999956, 0.001007,-0.004746,-0.007974,1,0
1777588268563,  5808.520, 0.999956, 0.000973,-0.004740,-0.007977,1,0
1777588268573,  5808.520, 0.999956, 0.000973,-0.004740,-0.007977,1,0
1777588268583,  5808.520, 0.999956, 0.000973,-0.004740,-0.007977,1,0
1777588268594,  5808.560, 0.999956, 0.000974,-0.004748,-0.007983,1,0
1777588268604,  5808.560, 0.999956, 0.000974,-0.004748,-0.007983,1,0
1777588268614,  5808.560, 0.999956, 0.000974,-0.004748,-0.007983,1,0
1777588268624,  5808.560, 0.999956, 0.000974,-0.004748,-0.007983,1,0
1777588268634,  5808.600, 0.999956, 0.001002,-0.004723,-0.007985,1,0
1777588268644,  5808.600, 0.999956, 0.001002,-0.004723,-0.007985,1,0
1777588268654,  5808.600, 0.999956, 0.001002,-0.004723,-0.007985,1,0
1777588268665,  5808.600, 0.999956, 0.001002,-0.004723,-0.007985,1,0
1777588268675,  5808.600, 0.999956, 0.001002,-0.004723,-0.007985,1,0
1777588268685,  5808.640, 0.999956, 0.001031,-0.004710,-0.007985,1,0
1777588268695,  5808.640, 0.999956, 0.001031,-0.004710,-0.007985,1,0
1777588268705,  5808.640, 0.999956, 0.001031,-0.004710,-0.007985,1,0
1777588268715,  5808.640, 0.999956, 0.001031,-0.004710,-0.007985,1,0
1777588268733,  5808.690, 0.999956, 0.001055,-0.004711,-0.007987,1,0
1777588268743,  5808.690, 0.999956, 0.001055,-0.004711,-0.007987,1,0
1777588268753,  5808.690, 0.999956, 0.001055,-0.004711,-0.007987,1,0
1777588268764,  5808.690, 0.999956, 0.001055,-0.004711,-0.007987,1,0
1777588268774,  5808.730, 0.999956, 0.001054,-0.004725,-0.007990,1,0
1777588268784,  5808.730, 0.999956, 0.001054,-0.004725,-0.007990,1,0
1777588268794,  5808.730, 0.999956, 0.001054,-0.004725,-0.007990,1,0
1777588268804,  5808.770, 0.999956, 0.001043,-0.004753,-0.007986,1,0
1777588268815,  5808.770, 0.999956, 0.001043,-0.004753,-0.007986,1,0
1777588268825,  5808.770, 0.999956, 0.001043,-0.004753,-0.007986,1,0
1777588268835,  5808.770, 0.999956, 0.001043,-0.004753,-0.007986,1,0
1777588268845,  5808.770, 0.999956, 0.001043,-0.004753,-0.007986,1,0
1777588268863,  5808.820, 0.999956, 0.001023,-0.004773,-0.007985,1,0
1777588268873,  5808.820, 0.999956, 0.001023,-0.004773,-0.007985,1,0
1777588268883,  5808.820, 0.999956, 0.001023,-0.004773,-0.007985,1,0
1777588268893,  5808.820, 0.999956, 0.001023,-0.004773,-0.007985,1,0
1777588268903,  5808.860, 0.999956, 0.001012,-0.004776,-0.007982,1,0
1777588268914,  5808.860, 0.999956, 0.001012,-0.004776,-0.007982,1,0
1777588268924,  5808.860, 0.999956, 0.001012,-0.004776,-0.007982,1,0
1777588268934,  5808.860, 0.999956, 0.001012,-0.004776,-0.007982,1,0
1777588268944,  5808.900, 0.999956, 0.000980,-0.004778,-0.007979,1,0
1777588268954,  5808.900, 0.999956, 0.000980,-0.004778,-0.007979,1,0
1777588268964,  5808.900, 0.999956, 0.000980,-0.004778,-0.007979,1,0
1777588268975,  5808.900, 0.999956, 0.000980,-0.004778,-0.007979,1,0
1777588268985,  5808.940, 0.999956, 0.000967,-0.004798,-0.007978,1,0
1777588268995,  5808.940, 0.999956, 0.000967,-0.004798,-0.007978,1,0
1777588269005,  5808.940, 0.999956, 0.000967,-0.004798,-0.007978,1,0
1777588269015,  5808.940, 0.999956, 0.000967,-0.004798,-0.007978,1,0
1777588269033,  5808.990, 0.999956, 0.000987,-0.004800,-0.007976,1,0
1777588269043,  5808.990, 0.999956, 0.000987,-0.004800,-0.007976,1,0
1777588269053,  5808.990, 0.999956, 0.000987,-0.004800,-0.007976,1,0
1777588269063,  5808.990, 0.999956, 0.000987,-0.004800,-0.007976,1,0
1777588269074,  5809.030, 0.999956, 0.001023,-0.004779,-0.007981,1,0
1777588269084,  5809.030, 0.999956, 0.001023,-0.004779,-0.007981,1,0
1777588269094,  5809.030, 0.999956, 0.001023,-0.004779,-0.007981,1,0
1777588269104,  5809.030, 0.999956, 0.001023,-0.004779,-0.007981,1,0
1777588269114,  5809.070, 0.999956, 0.001040,-0.004761,-0.007981,1,0
1777588269124,  5809.070, 0.999956, 0.001040,-0.004761,-0.007981,1,0
1777588269135,  5809.070, 0.999956, 0.001040,-0.004761,-0.007981,1,0
1777588269145,  5809.070, 0.999956, 0.001040,-0.004761,-0.007981,1,0
1777588269155,  5809.110, 0.999956, 0.001037,-0.004750,-0.007981,1,0
1777588269165,  5809.110, 0.999956, 0.001037,-0.004750,-0.007981,1,0
1777588269175,  5809.110, 0.999956, 0.001037,-0.004750,-0.007981,1,0
1777588269185,  5809.110, 0.999956, 0.001037,-0.004750,-0.007981,1,0
1777588269203,  5809.160, 0.999956, 0.001045,-0.004749,-0.007980,1,0
1777588269213,  5809.160, 0.999956, 0.001045,-0.004749,-0.007980,1,0
1777588269223,  5809.160, 0.999956, 0.001045,-0.004749,-0.007980,1,0
1777588269234,  5809.160, 0.999956, 0.001045,-0.004749,-0.007980,1,0
1777588269244,  5809.200, 0.999956, 0.001048,-0.004743,-0.007983,1,0
1777588269254,  5809.200, 0.999956, 0.001048,-0.004743,-0.007983,1,0
1777588269264,  5809.200, 0.999956, 0.001048,-0.004743,-0.007983,1,0
1777588269274,  5809.200, 0.999956, 0.001048,-0.004743,-0.007983,1,0
1777588269285,  5809.240, 0.999956, 0.001067,-0.004728,-0.007982,1,0
1777588269295,  5809.240, 0.999956, 0.001067,-0.004728,-0.007982,1,0
1777588269305,  5809.240, 0.999956, 0.001067,-0.004728,-0.007982,1,0
1777588269315,  5809.240, 0.999956, 0.001067,-0.004728,-0.007982,1,0
1777588269333,  5809.290, 0.999956, 0.001086,-0.004727,-0.007987,1,0
1777588269343,  5809.290, 0.999956, 0.001086,-0.004727,-0.007987,1,0
1777588269353,  5809.290, 0.999956, 0.001086,-0.004727,-0.007987,1,0
1777588269363,  5809.290, 0.999956, 0.001086,-0.004727,-0.007987,1,0
1777588269373,  5809.330, 0.999956, 0.001062,-0.004723,-0.007988,1,0
1777588269384,  5809.330, 0.999956, 0.001062,-0.004723,-0.007988,1,0
1777588269394,  5809.330, 0.999956, 0.001062,-0.004723,-0.007988,1,0
1777588269404,  5809.330, 0.999956, 0.001062,-0.004723,-0.007988,1,0
1777588269414,  5809.370, 0.999956, 0.001062,-0.004724,-0.007989,1,0
1777588269424,  5809.370, 0.999956, 0.001062,-0.004724,-0.007989,1,0
1777588269434,  5809.370, 0.999956, 0.001062,-0.004724,-0.007989,1,0
1777588269445,  5809.370, 0.999956, 0.001062,-0.004724,-0.007989,1,0
1777588269455,  5809.410, 0.999956, 0.001060,-0.004725,-0.007981,1,0
1777588269465,  5809.410, 0.999956, 0.001060,-0.004725,-0.007981,1,0
1777588269475,  5809.410, 0.999956, 0.001060,-0.004725,-0.007981,1,0
1777588269485,  5809.410, 0.999956, 0.001060,-0.004725,-0.007981,1,0
1777588269503,  5809.460, 0.999956, 0.001058,-0.004737,-0.007980,1,0
1777588269513,  5809.460, 0.999956, 0.001058,-0.004737,-0.007980,1,0
1777588269523,  5809.460, 0.999956, 0.001058,-0.004737,-0.007980,1,0
1777588269533,  5809.460, 0.999956, 0.001058,-0.004737,-0.007980,1,0
1777588269544,  5809.500, 0.999956, 0.001054,-0.004729,-0.007980,1,0
1777588269554,  5809.500, 0.999956, 0.001054,-0.004729,-0.007980,1,0
1777588269564,  5809.500, 0.999956, 0.001054,-0.004729,-0.007980,1,0
1777588269576,  5809.540, 0.999956, 0.001050,-0.004733,-0.007977,1,0
1777588269586,  5809.540, 0.999956, 0.001050,-0.004733,-0.007977,1,0
1777588269596,  5809.540, 0.999956, 0.001050,-0.004733,-0.007977,1,0
1777588269606,  5809.540, 0.999956, 0.001050,-0.004733,-0.007977,1,0
1777588269625,  5809.580, 0.999956, 0.001057,-0.004735,-0.007976,1,0
1777588269635,  5809.580, 0.999956, 0.001057,-0.004735,-0.007976,1,0
1777588269645,  5809.580, 0.999956, 0.001057,-0.004735,-0.007976,1,0
1777588269656,  5809.580, 0.999956, 0.001057,-0.004735,-0.007976,1,0
1777588269673,  5809.630, 0.999956, 0.001088,-0.004728,-0.007976,1,0
1777588269683,  5809.630, 0.999956, 0.001088,-0.004728,-0.007976,1,0
1777588269694,  5809.630, 0.999956, 0.001088,-0.004728,-0.007976,1,0
1777588269704,  5809.670, 0.999956, 0.001085,-0.004736,-0.007978,1,0
1777588269714,  5809.670, 0.999956, 0.001085,-0.004736,-0.007978,1,0
1777588269724,  5809.670, 0.999956, 0.001085,-0.004736,-0.007978,1,0
1777588269734,  5809.670, 0.999956, 0.001085,-0.004736,-0.007978,1,0
1777588269744,  5809.670, 0.999956, 0.001085,-0.004736,-0.007978,1,0
1777588269755,  5809.710, 0.999956, 0.001085,-0.004735,-0.007977,1,0
1777588269765,  5809.710, 0.999956, 0.001085,-0.004735,-0.007977,1,0
1777588269775,  5809.710, 0.999956, 0.001085,-0.004735,-0.007977,1,0
1777588269785,  5809.710, 0.999956, 0.001085,-0.004735,-0.007977,1,0
1777588269803,  5809.760, 0.999956, 0.001097,-0.004740,-0.007974,1,0
1777588269813,  5809.760, 0.999956, 0.001097,-0.004740,-0.007974,1,0
1777588269823,  5809.760, 0.999956, 0.001097,-0.004740,-0.007974,1,0
1777588269833,  5809.760, 0.999956, 0.001097,-0.004740,-0.007974,1,0
1777588269844,  5809.800, 0.999956, 0.001097,-0.004736,-0.007983,1,0
1777588269854,  5809.800, 0.999956, 0.001097,-0.004736,-0.007983,1,0
1777588269864,  5809.800, 0.999956, 0.001097,-0.004736,-0.007983,1,0
1777588269874,  5809.800, 0.999956, 0.001097,-0.004736,-0.007983,1,0
1777588269884,  5809.840, 0.999956, 0.001102,-0.004733,-0.007976,1,0
1777588269894,  5809.840, 0.999956, 0.001102,-0.004733,-0.007976,1,0
1777588269905,  5809.840, 0.999956, 0.001102,-0.004733,-0.007976,1,0
1777588269915,  5809.840, 0.999956, 0.001102,-0.004733,-0.007976,1,0
1777588269925,  5809.880, 0.999956, 0.001114,-0.004726,-0.007972,1,0
1777588269935,  5809.880, 0.999956, 0.001114,-0.004726,-0.007972,1,0
1777588269945,  5809.880, 0.999956, 0.001114,-0.004726,-0.007972,1,0
1777588269955,  5809.880, 0.999956, 0.001114,-0.004726,-0.007972,1,0
1777588269973,  5809.930, 0.999956, 0.001136,-0.004706,-0.007975,1,0
1777588269983,  5809.930, 0.999956, 0.001136,-0.004706,-0.007975,1,0
1777588269993,  5809.930, 0.999956, 0.001136,-0.004706,-0.007975,1,0
1777588270004,  5809.930, 0.999956, 0.001136,-0.004706,-0.007975,1,0
1777588270014,  5809.970, 0.999956, 0.001146,-0.004705,-0.007972,1,0
1777588270024,  5809.970, 0.999956, 0.001146,-0.004705,-0.007972,1,0
1777588270034,  5809.970, 0.999956, 0.001146,-0.004705,-0.007972,1,0
1777588270044,  5809.970, 0.999956, 0.001146,-0.004705,-0.007972,1,0
1777588270054,  5810.010, 0.999956, 0.001145,-0.004718,-0.007969,1,0
1777588270065,  5810.010, 0.999956, 0.001145,-0.004718,-0.007969,1,0
1777588270075,  5810.010, 0.999956, 0.001145,-0.004718,-0.007969,1,0
1777588270085,  5810.010, 0.999956, 0.001145,-0.004718,-0.007969,1,0
1777588270103,  5810.060, 0.999956, 0.001144,-0.004727,-0.007970,1,0
1777588270113,  5810.060, 0.999956, 0.001144,-0.004727,-0.007970,1,0
1777588270123,  5810.060, 0.999956, 0.001144,-0.004727,-0.007970,1,0
1777588270133,  5810.100, 0.999956, 0.001137,-0.004713,-0.007971,1,0
1777588270144,  5810.100, 0.999956, 0.001137,-0.004713,-0.007971,1,0
1777588270154,  5810.100, 0.999956, 0.001137,-0.004713,-0.007971,1,0
1777588270164,  5810.100, 0.999956, 0.001137,-0.004713,-0.007971,1,0
1777588270174,  5810.140, 0.999956, 0.001132,-0.004713,-0.007970,1,0
1777588270184,  5810.140, 0.999956, 0.001132,-0.004713,-0.007970,1,0
1777588270194,  5810.140, 0.999956, 0.001132,-0.004713,-0.007970,1,0
1777588270204,  5810.140, 0.999956, 0.001132,-0.004713,-0.007970,1,0
1777588270215,  5810.180, 0.999956, 0.001128,-0.004722,-0.007973,1,0
1777588270225,  5810.180, 0.999956, 0.001128,-0.004722,-0.007973,1,0
1777588270235,  5810.180, 0.999956, 0.001128,-0.004722,-0.007973,1,0
1777588270245,  5810.180, 0.999956, 0.001128,-0.004722,-0.007973,1,0
1777588270255,  5810.180, 0.999956, 0.001128,-0.004722,-0.007973,1,0
1777588270273,  5810.230, 0.999956, 0.001132,-0.004729,-0.007969,1,0
1777588270285,  5810.230, 0.999956, 0.001132,-0.004729,-0.007969,1,0
1777588270295,  5810.230, 0.999956, 0.001132,-0.004729,-0.007969,1,0
1777588270314,  5810.270, 0.999956, 0.001147,-0.004726,-0.007971,1,0
1777588270324,  5810.270, 0.999956, 0.001147,-0.004726,-0.007971,1,0
1777588270334,  5810.270, 0.999956, 0.001147,-0.004726,-0.007971,1,0
1777588270344,  5810.270, 0.999956, 0.001147,-0.004726,-0.007971,1,0
1777588270354,  5810.310, 0.999956, 0.001150,-0.004711,-0.007972,1,0
1777588270365,  5810.310, 0.999956, 0.001150,-0.004711,-0.007972,1,0
1777588270375,  5810.310, 0.999956, 0.001150,-0.004711,-0.007972,1,0
1777588270385,  5810.310, 0.999956, 0.001150,-0.004711,-0.007972,1,0
1777588270395,  5810.350, 0.999956, 0.001166,-0.004709,-0.007965,1,1
1777588270405,  5810.350, 0.999956, 0.001166,-0.004709,-0.007965,1,1
1777588270415,  5810.350, 0.999956, 0.001166,-0.004709,-0.007965,1,1
1777588270426,  5810.350, 0.999956, 0.001166,-0.004709,-0.007965,1,1
1777588270443,  5810.400, 0.999956, 0.001149,-0.004725,-0.007966,1,1
1777588270453,  5810.400, 0.999956, 0.001149,-0.004725,-0.007966,1,1
1777588270463,  5810.400, 0.999956, 0.001149,-0.004725,-0.007966,1,1
1777588270474,  5810.400, 0.999956, 0.001149,-0.004725,-0.007966,1,1
1777588270484,  5810.440, 0.999956, 0.001149,-0.004733,-0.007965,1,1
1777588270494,  5810.440, 0.999956, 0.001149,-0.004733,-0.007965,1,1
1777588270504,  5810.440, 0.999956, 0.001149,-0.004733,-0.007965,1,1
1777588270514,  5810.440, 0.999956, 0.001149,-0.004733,-0.007965,1,1
1777588270525,  5810.480, 0.999956, 0.001158,-0.004730,-0.007963,1,1
1777588270535,  5810.480, 0.999956, 0.001158,-0.004730,-0.007963,1,1
1777588270545,  5810.480, 0.999956, 0.001158,-0.004730,-0.007963,1,1
1777588270555,  5810.480, 0.999956, 0.001158,-0.004730,-0.007963,1,1
1777588270573,  5810.530, 0.999956, 0.001142,-0.004719,-0.007966,1,1
1777588270583,  5810.530, 0.999956, 0.001142,-0.004719,-0.007966,1,1
1777588270593,  5810.530, 0.999956, 0.001142,-0.004719,-0.007966,1,1
1777588270603,  5810.570, 0.999957, 0.001157,-0.004710,-0.007963,1,1
1777588270614,  5810.570, 0.999957, 0.001157,-0.004710,-0.007963,1,1
1777588270624,  5810.570, 0.999957, 0.001157,-0.004710,-0.007963,1,1
1777588270634,  5810.570, 0.999957, 0.001157,-0.004710,-0.007963,1,1
1777588270644,  5810.610, 0.999956, 0.001181,-0.004703,-0.007969,1,1
1777588270654,  5810.610, 0.999956, 0.001181,-0.004703,-0.007969,1,1
1777588270664,  5810.610, 0.999956, 0.001181,-0.004703,-0.007969,1,1
1777588270675,  5810.610, 0.999956, 0.001181,-0.004703,-0.007969,1,1
1777588270685,  5810.610, 0.999956, 0.001181,-0.004703,-0.007969,1,1
1777588270695,  5810.650, 0.999956, 0.001157,-0.004722,-0.007973,1,1
1777588270705,  5810.650, 0.999956, 0.001157,-0.004722,-0.007973,1,1
1777588270715,  5810.650, 0.999956, 0.001157,-0.004722,-0.007973,1,1
1777588270725,  5810.650, 0.999956, 0.001157,-0.004722,-0.007973,1,1
1777588270743,  5810.700, 0.999956, 0.001128,-0.004745,-0.007974,1,1
1777588270753,  5810.700, 0.999956, 0.001128,-0.004745,-0.007974,1,1
1777588270763,  5810.700, 0.999956, 0.001128,-0.004745,-0.007974,1,1
1777588270774,  5810.740, 0.999956, 0.001133,-0.004742,-0.007977,1,1
1777588270784,  5810.740, 0.999956, 0.001133,-0.004742,-0.007977,1,1
1777588270794,  5810.740, 0.999956, 0.001133,-0.004742,-0.007977,1,1
1777588270804,  5810.740, 0.999956, 0.001133,-0.004742,-0.007977,1,1
1777588270814,  5810.740, 0.999956, 0.001133,-0.004742,-0.007977,1,1
1777588270824,  5810.780, 0.999956, 0.001156,-0.004734,-0.007975,1,1
1777588270835,  5810.780, 0.999956, 0.001156,-0.004734,-0.007975,1,1
1777588270845,  5810.780, 0.999956, 0.001156,-0.004734,-0.007975,1,1
1777588270855,  5810.820, 0.999956, 0.001174,-0.004708,-0.007979,1,1
1777588270865,  5810.820, 0.999956, 0.001174,-0.004708,-0.007979,1,1
1777588270875,  5810.820, 0.999956, 0.001174,-0.004708,-0.007979,1,1
1777588270885,  5810.820, 0.999956, 0.001174,-0.004708,-0.007979,1,1
1777588270896,  5810.820, 0.999956, 0.001174,-0.004708,-0.007979,1,1
1777588270913,  5810.870, 0.999956, 0.001219,-0.004676,-0.007979,1,1
1777588270923,  5810.870, 0.999956, 0.001219,-0.004676,-0.007979,1,1
1777588270934,  5810.870, 0.999956, 0.001219,-0.004676,-0.007979,1,1
1777588270944,  5810.910, 0.999956, 0.001215,-0.004670,-0.007980,1,1
1777588270954,  5810.910, 0.999956, 0.001215,-0.004670,-0.007980,1,1
1777588270964,  5810.910, 0.999956, 0.001215,-0.004670,-0.007980,1,1
1777588270974,  5810.910, 0.999956, 0.001215,-0.004670,-0.007980,1,1
1777588270985,  5810.950, 0.999956, 0.001196,-0.004686,-0.007981,1,1
1777588270995,  5810.950, 0.999956, 0.001196,-0.004686,-0.007981,1,1
1777588271005,  5810.950, 0.999956, 0.001196,-0.004686,-0.007981,1,1
1777588271015,  5810.950, 0.999956, 0.001196,-0.004686,-0.007981,1,1
1777588271025,  5810.950, 0.999956, 0.001196,-0.004686,-0.007981,1,1
1777588271043,  5811.000, 0.999956, 0.001177,-0.004695,-0.007978,1,1
1777588271053,  5811.000, 0.999956, 0.001177,-0.004695,-0.007978,1,1
1777588271063,  5811.000, 0.999956, 0.001177,-0.004695,-0.007978,1,1
1777588271073,  5811.000, 0.999956, 0.001177,-0.004695,-0.007978,1,1
1777588271084,  5811.040, 0.999956, 0.001192,-0.004687,-0.007976,1,1
1777588271094,  5811.040, 0.999956, 0.001192,-0.004687,-0.007976,1,1
1777588271104,  5811.040, 0.999956, 0.001192,-0.004687,-0.007976,1,1
1777588271114,  5811.040, 0.999956, 0.001192,-0.004687,-0.007976,1,1
1777588271124,  5811.080, 0.999957, 0.001203,-0.004681,-0.007967,1,1
1777588271134,  5811.080, 0.999957, 0.001203,-0.004681,-0.007967,1,1
1777588271145,  5811.080, 0.999957, 0.001203,-0.004681,-0.007967,1,1
1777588271155,  5811.080, 0.999957, 0.001203,-0.004681,-0.007967,1,1
1777588271165,  5811.120, 0.999957, 0.001202,-0.004663,-0.007962,1,1
1777588271175,  5811.120, 0.999957, 0.001202,-0.004663,-0.007962,1,1
1777588271185,  5811.120, 0.999957, 0.001202,-0.004663,-0.007962,1,1
1777588271195,  5811.120, 0.999957, 0.001202,-0.004663,-0.007962,1,1
1777588271213,  5811.170, 0.999957, 0.001239,-0.004642,-0.007954,1,1
1777588271223,  5811.170, 0.999957, 0.001239,-0.004642,-0.007954,1,1
1777588271233,  5811.170, 0.999957, 0.001239,-0.004642,-0.007954,1,1
1777588271244,  5811.170, 0.999957, 0.001239,-0.004642,-0.007954,1,1
1777588271254,  5811.210, 0.999957, 0.001246,-0.004645,-0.007955,1,1
1777588271264,  5811.210, 0.999957, 0.001246,-0.004645,-0.007955,1,1
1777588271274,  5811.210, 0.999957, 0.001246,-0.004645,-0.007955,1,1
1777588271284,  5811.210, 0.999957, 0.001246,-0.004645,-0.007955,1,1
