Time,GPS_ts,fGPS_ts,s_roll,s_pitch,s_yaw,f_roll,f_pitch,f_yaw,flag
1777588280625,  5820.580,  5820.570, 0.088586,-0.524216,164.977543, 0.186680,-0.473016,-0.897931,0
1777588280635,  5820.580,  5820.570, 0.088586,-0.524216,164.977543, 0.186680,-0.473016,-0.897931,0
1777588280645,  5820.580,  5820.570, 0.088586,-0.524216,164.977543, 0.186680,-0.473016,-0.897931,0
1777588280663,  5820.620,  5820.620, 0.087727,-0.525096,165.114200, 0.186423,-0.473824,-0.897577,0
1777588280673,  5820.620,  5820.620, 0.087727,-0.525096,165.114200, 0.186423,-0.473824,-0.897577,0
1777588280683,  5820.620,  5820.620, 0.087727,-0.525096,165.114200, 0.186423,-0.473824,-0.897577,0
1777588280694,  5820.620,  5820.620, 0.087727,-0.525096,165.114200, 0.186423,-0.473824,-0.897577,0
1777588280704,  5820.660,  5820.660, 0.086226,-0.526240,164.893089, 0.185353,-0.475142,-0.897362,0
1777588280714,  5820.660,  5820.660, 0.086226,-0.526240,164.893089, 0.185353,-0.475142,-0.897362,0
1777588280724,  5820.660,  5820.660, 0.086226,-0.526240,164.893089, 0.185353,-0.475142,-0.897362,0
1777588280734,  5820.660,  5820.660, 0.086226,-0.526240,164.893089, 0.185353,-0.475142,-0.897362,0
1777588280745,  5820.710,  5820.690, 0.084495,-0.527264,164.621776, 0.184922,-0.475139,-0.897507,0
1777588280755,  5820.710,  5820.690, 0.084495,-0.527264,164.621776, 0.184922,-0.475139,-0.897507,0
1777588280765,  5820.710,  5820.690, 0.084495,-0.527264,164.621776, 0.184922,-0.475139,-0.897507,0
1777588280775,  5820.710,  5820.690, 0.084495,-0.527264,164.621776, 0.184922,-0.475139,-0.897507,0
1777588280785,  5820.750,  5820.740, 0.081777,-0.528751,164.789537, 0.180097,-0.476174,-0.897577,0
1777588280795,  5820.750,  5820.740, 0.081777,-0.528751,164.789537, 0.180097,-0.476174,-0.897577,0
1777588280805,  5820.750,  5820.740, 0.081777,-0.528751,164.789537, 0.180097,-0.476174,-0.897577,0
1777588280816,  5820.750,  5820.740, 0.081777,-0.528751,164.789537, 0.180097,-0.476174,-0.897577,0
1777588280833,  5820.790,  5820.790, 0.081581,-0.527917,165.004198, 0.179522,-0.475768,-0.897229,0
1777588280844,  5820.790,  5820.790, 0.081581,-0.527917,165.004198, 0.179522,-0.475768,-0.897229,0
1777588280854,  5820.790,  5820.790, 0.081581,-0.527917,165.004198, 0.179522,-0.475768,-0.897229,0
1777588280864,  5820.790,  5820.790, 0.081581,-0.527917,165.004198, 0.179522,-0.475768,-0.897229,0
1777588280874,  5820.840,  5820.830, 0.080851,-0.527251,164.918753, 0.179326,-0.475395,-0.897536,0
1777588280884,  5820.840,  5820.830, 0.080851,-0.527251,164.918753, 0.179326,-0.475395,-0.897536,0
1777588280894,  5820.840,  5820.830, 0.080851,-0.527251,164.918753, 0.179326,-0.475395,-0.897536,0
1777588280904,  5820.840,  5820.830, 0.080851,-0.527251,164.918753, 0.179326,-0.475395,-0.897536,0
1777588280915,  5820.880,  5820.870, 0.081685,-0.524776,164.666713, 0.179745,-0.473674,-0.897991,0
1777588280925,  5820.880,  5820.870, 0.081685,-0.524776,164.666713, 0.179745,-0.473674,-0.897991,0
1777588280935,  5820.880,  5820.870, 0.081685,-0.524776,164.666713, 0.179745,-0.473674,-0.897991,0
1777588280945,  5820.880,  5820.870, 0.081685,-0.524776,164.666713, 0.179745,-0.473674,-0.897991,0
1777588280963,  5820.920,  5820.920, 0.081979,-0.523114,164.715943, 0.178906,-0.470451,-0.896771,0
1777588280973,  5820.920,  5820.920, 0.081979,-0.523114,164.715943, 0.178906,-0.470451,-0.896771,0
1777588280983,  5820.920,  5820.920, 0.081979,-0.523114,164.715943, 0.178906,-0.470451,-0.896771,0
1777588280993,  5820.920,  5820.920, 0.081979,-0.523114,164.715943, 0.178906,-0.470451,-0.896771,0
1777588281004,  5820.960,  5820.960, 0.082623,-0.521452,164.462543, 0.180057,-0.468865,-0.896721,0
1777588281014,  5820.960,  5820.960, 0.082623,-0.521452,164.462543, 0.180057,-0.468865,-0.896721,0
1777588281024,  5820.960,  5820.960, 0.082623,-0.521452,164.462543, 0.180057,-0.468865,-0.896721,0
1777588281034,  5820.960,  5820.960, 0.082623,-0.521452,164.462543, 0.180057,-0.468865,-0.896721,0
1777588281044,  5821.010,  5821.000, 0.083229,-0.516317,164.709610, 0.181441,-0.464316,-0.896786,0
1777588281054,  5821.010,  5821.000, 0.083229,-0.516317,164.709610, 0.181441,-0.464316,-0.896786,0
1777588281065,  5821.010,  5821.000, 0.083229,-0.516317,164.709610, 0.181441,-0.464316,-0.896786,0
1777588281075,  5821.010,  5821.000, 0.083229,-0.516317,164.709610, 0.181441,-0.464316,-0.896786,0
1777588281085,  5821.050,  5821.040, 0.082376,-0.517594,164.843800, 0.180739,-0.464431,-0.896909,0
1777588281095,  5821.050,  5821.040, 0.082376,-0.517594,164.843800, 0.180739,-0.464431,-0.896909,0
1777588281105,  5821.050,  5821.040, 0.082376,-0.517594,164.843800, 0.180739,-0.464431,-0.896909,0
1777588281115,  5821.050,  5821.040, 0.082376,-0.517594,164.843800, 0.180739,-0.464431,-0.896909,0
1777588281133,  5821.090,  5821.090, 0.084740,-0.517724,164.696185, 0.183598,-0.465556,-0.897528,0
1777588281143,  5821.090,  5821.090, 0.084740,-0.517724,164.696185, 0.183598,-0.465556,-0.897528,0
1777588281153,  5821.090,  5821.090, 0.084740,-0.517724,164.696185, 0.183598,-0.465556,-0.897528,0
1777588281164,  5821.090,  5821.090, 0.084740,-0.517724,164.696185, 0.183598,-0.465556,-0.897528,0
1777588281174,  5821.140,  5821.130, 0.092207,-0.514993,164.753692, 0.187860,-0.462837,-0.897053,0
1777588281184,  5821.140,  5821.130, 0.092207,-0.514993,164.753692, 0.187860,-0.462837,-0.897053,0
1777588281194,  5821.140,  5821.130, 0.092207,-0.514993,164.753692, 0.187860,-0.462837,-0.897053,0
1777588281204,  5821.140,  5821.130, 0.092207,-0.514993,164.753692, 0.187860,-0.462837,-0.897053,0
1777588281215,  5821.180,  5821.170, 0.094854,-0.513956,164.955706, 0.191977,-0.460725,-0.896499,0
1777588281225,  5821.180,  5821.170, 0.094854,-0.513956,164.955706, 0.191977,-0.460725,-0.896499,0
1777588281235,  5821.180,  5821.170, 0.094854,-0.513956,164.955706, 0.191977,-0.460725,-0.896499,0
1777588281245,  5821.180,  5821.170, 0.094854,-0.513956,164.955706, 0.191977,-0.460725,-0.896499,0
1777588281263,  5821.220,  5821.220, 0.089489,-0.518220,165.062580, 0.186973,-0.465544,-0.896185,0
1777588281273,  5821.220,  5821.220, 0.089489,-0.518220,165.062580, 0.186973,-0.465544,-0.896185,0
1777588281283,  5821.220,  5821.220, 0.089489,-0.518220,165.062580, 0.186973,-0.465544,-0.896185,0
1777588281293,  5821.220,  5821.220, 0.089489,-0.518220,165.062580, 0.186973,-0.465544,-0.896185,0
1777588281303,  5821.260,  5821.260, 0.085948,-0.521030,164.737858, 0.184034,-0.468573,-0.896172,0
1777588281314,  5821.260,  5821.260, 0.085948,-0.521030,164.737858, 0.184034,-0.468573,-0.896172,0
1777588281324,  5821.260,  5821.260, 0.085948,-0.521030,164.737858, 0.184034,-0.468573,-0.896172,0
1777588281334,  5821.260,  5821.260, 0.085948,-0.521030,164.737858, 0.184034,-0.468573,-0.896172,0
1777588281344,  5821.310,  5821.300, 0.088233,-0.521137,164.823575, 0.184158,-0.467870,-0.895828,0
1777588281354,  5821.310,  5821.300, 0.088233,-0.521137,164.823575, 0.184158,-0.467870,-0.895828,0
1777588281364,  5821.310,  5821.300, 0.088233,-0.521137,164.823575, 0.184158,-0.467870,-0.895828,0
1777588281375,  5821.310,  5821.300, 0.088233,-0.521137,164.823575, 0.184158,-0.467870,-0.895828,0
1777588281385,  5821.350,  5821.340, 0.087466,-0.519790,164.830375, 0.183468,-0.467506,-0.895712,0
1777588281395,  5821.350,  5821.340, 0.087466,-0.519790,164.830375, 0.183468,-0.467506,-0.895712,0
1777588281405,  5821.350,  5821.340, 0.087466,-0.519790,164.830375, 0.183468,-0.467506,-0.895712,0
1777588281415,  5821.350,  5821.340, 0.087466,-0.519790,164.830375, 0.183468,-0.467506,-0.895712,0
1777588281433,  5821.390,  5821.390, 0.093825,-0.513374,164.900530, 0.190636,-0.460284,-0.895838,0
1777588281443,  5821.390,  5821.390, 0.093825,-0.513374,164.900530, 0.190636,-0.460284,-0.895838,0
1777588281453,  5821.390,  5821.390, 0.093825,-0.513374,164.900530, 0.190636,-0.460284,-0.895838,0
1777588281463,  5821.390,  5821.390, 0.093825,-0.513374,164.900530, 0.190636,-0.460284,-0.895838,0
1777588281474,  5821.430,  5821.430, 0.095232,-0.512619,164.783845, 0.192368,-0.459650,-0.895366,0
1777588281484,  5821.430,  5821.430, 0.095232,-0.512619,164.783845, 0.192368,-0.459650,-0.895366,0
1777588281494,  5821.430,  5821.430, 0.095232,-0.512619,164.783845, 0.192368,-0.459650,-0.895366,0
1777588281504,  5821.430,  5821.430, 0.095232,-0.512619,164.783845, 0.192368,-0.459650,-0.895366,0
1777588281514,  5821.480,  5821.470, 0.092392,-0.515375,164.666926, 0.190312,-0.462731,-0.895597,0
1777588281525,  5821.480,  5821.470, 0.092392,-0.515375,164.666926, 0.190312,-0.462731,-0.895597,0
1777588281535,  5821.480,  5821.470, 0.092392,-0.515375,164.666926, 0.190312,-0.462731,-0.895597,0
1777588281545,  5821.480,  5821.470, 0.092392,-0.515375,164.666926, 0.190312,-0.462731,-0.895597,0
1777588281555,  5821.520,  5821.510, 0.087733,-0.516511,164.830239, 0.185041,-0.461950,-0.895480,0
1777588281565,  5821.520,  5821.510, 0.087733,-0.516511,164.830239, 0.185041,-0.461950,-0.895480,0
1777588281575,  5821.520,  5821.510, 0.087733,-0.516511,164.830239, 0.185041,-0.461950,-0.895480,0
1777588281586,  5821.520,  5821.510, 0.087733,-0.516511,164.830239, 0.185041,-0.461950,-0.895480,0
1777588281603,  5821.560,  5821.560, 0.083263,-0.518590,164.818660, 0.179280,-0.465229,-0.895227,0
1777588281613,  5821.560,  5821.560, 0.083263,-0.518590,164.818660, 0.179280,-0.465229,-0.895227,0
1777588281624,  5821.560,  5821.560, 0.083263,-0.518590,164.818660, 0.179280,-0.465229,-0.895227,0
1777588281634,  5821.610,  5821.600, 0.080756,-0.520416,164.807625, 0.176526,-0.467582,-0.895376,0
1777588281644,  5821.610,  5821.600, 0.080756,-0.520416,164.807625, 0.176526,-0.467582,-0.895376,0
1777588281654,  5821.610,  5821.600, 0.080756,-0.520416,164.807625, 0.176526,-0.467582,-0.895376,0
1777588281665,  5821.610,  5821.600, 0.080756,-0.520416,164.807625, 0.176526,-0.467582,-0.895376,0
1777588281675,  5821.650,  5821.640, 0.087439,-0.517651,164.786875, 0.182631,-0.464612,-0.894725,0
1777588281685,  5821.650,  5821.640, 0.087439,-0.517651,164.786875, 0.182631,-0.464612,-0.894725,0
1777588281695,  5821.650,  5821.640, 0.087439,-0.517651,164.786875, 0.182631,-0.464612,-0.894725,0
1777588281705,  5821.650,  5821.640, 0.087439,-0.517651,164.786875, 0.182631,-0.464612,-0.894725,0
1777588281715,  5821.650,  5821.640, 0.087439,-0.517651,164.786875, 0.182631,-0.464612,-0.894725,0
1777588281733,  5821.690,  5821.690, 0.088706,-0.517046,164.804477, 0.186063,-0.463819,-0.894048,0
1777588281743,  5821.690,  5821.690, 0.088706,-0.517046,164.804477, 0.186063,-0.463819,-0.894048,0
1777588281753,  5821.690,  5821.690, 0.088706,-0.517046,164.804477, 0.186063,-0.463819,-0.894048,0
1777588281763,  5821.690,  5821.690, 0.088706,-0.517046,164.804477, 0.186063,-0.463819,-0.894048,0
1777588281774,  5821.730,  5821.730, 0.085567,-0.517536,164.806867, 0.180578,-0.463476,-0.893147,0
1777588281784,  5821.730,  5821.730, 0.085567,-0.517536,164.806867, 0.180578,-0.463476,-0.893147,0
1777588281794,  5821.730,  5821.730, 0.085567,-0.517536,164.806867, 0.180578,-0.463476,-0.893147,0
1777588281804,  5821.730,  5821.730, 0.085567,-0.517536,164.806867, 0.180578,-0.463476,-0.893147,0
1777588281814,  5821.780,  5821.770, 0.081896,-0.519326,164.856447, 0.176612,-0.465079,-0.892255,0
1777588281824,  5821.780,  5821.770, 0.081896,-0.519326,164.856447, 0.176612,-0.465079,-0.892255,0
1777588281834,  5821.780,  5821.770, 0.081896,-0.519326,164.856447, 0.176612,-0.465079,-0.892255,0
1777588281845,  5821.780,  5821.770, 0.081896,-0.519326,164.856447, 0.176612,-0.465079,-0.892255,0
1777588281855,  5821.820,  5821.810, 0.086309,-0.516534,164.829948, 0.181875,-0.463513,-0.891680,0
1777588281865,  5821.820,  5821.810, 0.086309,-0.516534,164.829948, 0.181875,-0.463513,-0.891680,0
1777588281875,  5821.820,  5821.810, 0.086309,-0.516534,164.829948, 0.181875,-0.463513,-0.891680,0
1777588281885,  5821.820,  5821.810, 0.086309,-0.516534,164.829948, 0.181875,-0.463513,-0.891680,0
1777588281903,  5821.860,  5821.860, 0.110186,-0.493962,165.010940, 0.198420,-0.448218,-0.723283,0
1777588281913,  5821.860,  5821.860, 0.110186,-0.493962,165.010940, 0.198420,-0.448218,-0.723283,0
1777588281923,  5821.860,  5821.860, 0.110186,-0.493962,165.010940, 0.198420,-0.448218,-0.723283,0
1777588281934,  5821.860,  5821.860, 0.110186,-0.493962,165.010940, 0.198420,-0.448218,-0.723283,0
1777588281944,  5821.900,  5821.900, 0.175713,-0.425200,166.447686, 0.272373,-0.375002, 0.780568,0
1777588281954,  5821.900,  5821.900, 0.175713,-0.425200,166.447686, 0.272373,-0.375002, 0.780568,0
1777588281964,  5821.900,  5821.900, 0.175713,-0.425200,166.447686, 0.272373,-0.375002, 0.780568,0
1777588281974,  5821.900,  5821.900, 0.175713,-0.425200,166.447686, 0.272373,-0.375002, 0.780568,0
1777588281985,  5821.950,  5821.940, 0.207633,-0.388998,167.569697, 0.309831,-0.339421, 1.729542,0
1777588281995,  5821.950,  5821.940, 0.207633,-0.388998,167.569697, 0.309831,-0.339421, 1.729542,0
1777588282005,  5821.950,  5821.940, 0.207633,-0.388998,167.569697, 0.309831,-0.339421, 1.729542,0
1777588282015,  5821.950,  5821.940, 0.207633,-0.388998,167.569697, 0.309831,-0.339421, 1.729542,0
1777588282025,  5821.990,  5821.980, 0.212818,-0.382263,167.667693, 0.316154,-0.330497, 1.975271,0
1777588282035,  5821.990,  5821.980, 0.212818,-0.382263,167.667693, 0.316154,-0.330497, 1.975271,0
1777588282045,  5821.990,  5821.980, 0.212818,-0.382263,167.667693, 0.316154,-0.330497, 1.975271,0
1777588282056,  5821.990,  5821.980, 0.212818,-0.382263,167.667693, 0.316154,-0.330497, 1.975271,0
1777588282073,  5822.030,  5822.030, 0.217328,-0.378682,167.756479, 0.323295,-0.326000, 1.979633,0
1777588282084,  5822.030,  5822.030, 0.217328,-0.378682,167.756479, 0.323295,-0.326000, 1.979633,0
1777588282094,  5822.030,  5822.030, 0.217328,-0.378682,167.756479, 0.323295,-0.326000, 1.979633,0
1777588282104,  5822.030,  5822.030, 0.217328,-0.378682,167.756479, 0.323295,-0.326000, 1.979633,0
1777588282114,  5822.080,  5822.070, 0.212555,-0.378343,167.620113, 0.320687,-0.325586, 1.981031,0
1777588282124,  5822.080,  5822.070, 0.212555,-0.378343,167.620113, 0.320687,-0.325586, 1.981031,0
1777588282134,  5822.080,  5822.070, 0.212555,-0.378343,167.620113, 0.320687,-0.325586, 1.981031,0
1777588282144,  5822.080,  5822.070, 0.212555,-0.378343,167.620113, 0.320687,-0.325586, 1.981031,0
1777588282155,  5822.120,  5822.110, 0.209796,-0.361946,168.286147, 0.316959,-0.320966, 2.395753,0
1777588282165,  5822.120,  5822.110, 0.209796,-0.361946,168.286147, 0.316959,-0.320966, 2.395753,0
1777588282175,  5822.120,  5822.110, 0.209796,-0.361946,168.286147, 0.316959,-0.320966, 2.395753,0
1777588282185,  5822.120,  5822.110, 0.209796,-0.361946,168.286147, 0.316959,-0.320966, 2.395753,0
1777588282203,  5822.160,  5822.160, 0.209709,-0.353621,168.821896, 0.315906,-0.308582, 3.490135,0
1777588282213,  5822.160,  5822.160, 0.209709,-0.353621,168.821896, 0.315906,-0.308582, 3.490135,0
1777588282223,  5822.160,  5822.160, 0.209709,-0.353621,168.821896, 0.315906,-0.308582, 3.490135,0
1777588282233,  5822.160,  5822.160, 0.209709,-0.353621,168.821896, 0.315906,-0.308582, 3.490135,0
1777588282244,  5822.200,  5822.200, 0.185127,-0.348991,169.361162, 0.291354,-0.306256, 4.282519,0
1777588282254,  5822.200,  5822.200, 0.185127,-0.348991,169.361162, 0.291354,-0.306256, 4.282519,0
1777588282264,  5822.200,  5822.200, 0.185127,-0.348991,169.361162, 0.291354,-0.306256, 4.282519,0
1777588282274,  5822.200,  5822.200, 0.185127,-0.348991,169.361162, 0.291354,-0.306256, 4.282519,0
1777588282284,  5822.250,  5822.240, 0.172715,-0.329746,170.115244, 0.286992,-0.292532, 5.062114,0
1777588282294,  5822.250,  5822.240, 0.172715,-0.329746,170.115244, 0.286992,-0.292532, 5.062114,0
1777588282305,  5822.250,  5822.240, 0.172715,-0.329746,170.115244, 0.286992,-0.292532, 5.062114,0
1777588282315,  5822.250,  5822.240, 0.172715,-0.329746,170.115244, 0.286992,-0.292532, 5.062114,0
1777588282325,  5822.290,  5822.280, 0.153156,-0.325237,170.642445, 0.267764,-0.284882, 5.934141,0
1777588282335,  5822.290,  5822.280, 0.153156,-0.325237,170.642445, 0.267764,-0.284882, 5.934141,0
1777588282345,  5822.290,  5822.280, 0.153156,-0.325237,170.642445, 0.267764,-0.284882, 5.934141,0
1777588282355,  5822.290,  5822.280, 0.153156,-0.325237,170.642445, 0.267764,-0.284882, 5.934141,0
1777588282373,  5822.330,  5822.330, 0.140280,-0.325017,171.032522, 0.245998,-0.286615, 6.496320,0
1777588282383,  5822.330,  5822.330, 0.140280,-0.325017,171.032522, 0.245998,-0.286615, 6.496320,0
1777588282393,  5822.330,  5822.330, 0.140280,-0.325017,171.032522, 0.245998,-0.286615, 6.496320,0
1777588282404,  5822.330,  5822.330, 0.140280,-0.325017,171.032522, 0.245998,-0.286615, 6.496320,0
1777588282414,  5822.380,  5822.370, 0.130509,-0.321309,171.238498, 0.239800,-0.285292, 6.772337,0
1777588282424,  5822.380,  5822.370, 0.130509,-0.321309,171.238498, 0.239800,-0.285292, 6.772337,0
1777588282434,  5822.380,  5822.370, 0.130509,-0.321309,171.238498, 0.239800,-0.285292, 6.772337,0
1777588282444,  5822.380,  5822.370, 0.130509,-0.321309,171.238498, 0.239800,-0.285292, 6.772337,0
1777588282455,  5822.420,  5822.410, 0.100357,-0.319556,171.839468, 0.221402,-0.280436, 7.451129,0
1777588282465,  5822.420,  5822.410, 0.100357,-0.319556,171.839468, 0.221402,-0.280436, 7.451129,0
1777588282475,  5822.420,  5822.410, 0.100357,-0.319556,171.839468, 0.221402,-0.280436, 7.451129,0
1777588282485,  5822.420,  5822.410, 0.100357,-0.319556,171.839468, 0.221402,-0.280436, 7.451129,0
1777588282503,  5822.460,  5822.460, 0.106794,-0.313788,172.401153, 0.215923,-0.278961, 8.257099,0
1777588282513,  5822.460,  5822.460, 0.106794,-0.313788,172.401153, 0.215923,-0.278961, 8.257099,0
1777588282523,  5822.460,  5822.460, 0.106794,-0.313788,172.401153, 0.215923,-0.278961, 8.257099,0
1777588282533,  5822.460,  5822.460, 0.106794,-0.313788,172.401153, 0.215923,-0.278961, 8.257099,0
1777588282543,  5822.500,  5822.500, 0.074757,-0.311893,172.805782, 0.181251,-0.278613, 9.150688,0
1777588282554,  5822.500,  5822.500, 0.074757,-0.311893,172.805782, 0.181251,-0.278613, 9.150688,0
1777588282564,  5822.500,  5822.500, 0.074757,-0.311893,172.805782, 0.181251,-0.278613, 9.150688,0
1777588282574,  5822.500,  5822.500, 0.074757,-0.311893,172.805782, 0.181251,-0.278613, 9.150688,0
1777588282586,  5822.550,  5822.540, 0.057075,-0.314281,173.331642, 0.170413,-0.282618, 9.726555,0
1777588282596,  5822.550,  5822.540, 0.057075,-0.314281,173.331642, 0.170413,-0.282618, 9.726555,0
1777588282606,  5822.550,  5822.540, 0.057075,-0.314281,173.331642, 0.170413,-0.282618, 9.726555,0
1777588282625,  5822.590,  5822.580, 0.048382,-0.314008,173.511508, 0.155215,-0.284766,10.345875,0
1777588282635,  5822.590,  5822.580, 0.048382,-0.314008,173.511508, 0.155215,-0.284766,10.345875,0
1777588282645,  5822.590,  5822.580, 0.048382,-0.314008,173.511508, 0.155215,-0.284766,10.345875,0
1777588282655,  5822.590,  5822.580, 0.048382,-0.314008,173.511508, 0.155215,-0.284766,10.345875,0
1777588282673,  5822.630,  5822.630, 0.049115,-0.304131,174.027926, 0.154850,-0.275984,10.809349,0
1777588282683,  5822.630,  5822.630, 0.049115,-0.304131,174.027926, 0.154850,-0.275984,10.809349,0
1777588282693,  5822.630,  5822.630, 0.049115,-0.304131,174.027926, 0.154850,-0.275984,10.809349,0
1777588282703,  5822.630,  5822.630, 0.049115,-0.304131,174.027926, 0.154850,-0.275984,10.809349,0
1777588282714,  5822.670,  5822.670, 0.037659,-0.295302,174.484642, 0.144810,-0.267412,11.181315,0
1777588282724,  5822.670,  5822.670, 0.037659,-0.295302,174.484642, 0.144810,-0.267412,11.181315,0
1777588282734,  5822.670,  5822.670, 0.037659,-0.295302,174.484642, 0.144810,-0.267412,11.181315,0
1777588282744,  5822.720,  5822.710, 0.024930,-0.284770,175.304954, 0.132806,-0.260028,11.933855,0
1777588282754,  5822.720,  5822.710, 0.024930,-0.284770,175.304954, 0.132806,-0.260028,11.933855,0
1777588282765,  5822.720,  5822.710, 0.024930,-0.284770,175.304954, 0.132806,-0.260028,11.933855,0
1777588282775,  5822.720,  5822.710, 0.024930,-0.284770,175.304954, 0.132806,-0.260028,11.933855,0
1777588282785,  5822.720,  5822.710, 0.024930,-0.284770,175.304954, 0.132806,-0.260028,11.933855,0
1777588282795,  5822.760,  5822.750, 0.024744,-0.269241,175.774861, 0.131741,-0.250389,12.410835,0
1777588282805,  5822.760,  5822.750, 0.024744,-0.269241,175.774861, 0.131741,-0.250389,12.410835,0
1777588282815,  5822.760,  5822.750, 0.024744,-0.269241,175.774861, 0.131741,-0.250389,12.410835,0
1777588282826,  5822.760,  5822.750, 0.024744,-0.269241,175.774861, 0.131741,-0.250389,12.410835,0
1777588282843,  5822.800,  5822.800, 0.008048,-0.255919,176.631329, 0.117230,-0.232876,13.518805,0
1777588282853,  5822.800,  5822.800, 0.008048,-0.255919,176.631329, 0.117230,-0.232876,13.518805,0
1777588282864,  5822.800,  5822.800, 0.008048,-0.255919,176.631329, 0.117230,-0.232876,13.518805,0
1777588282874,  5822.800,  5822.800, 0.008048,-0.255919,176.631329, 0.117230,-0.232876,13.518805,0
1777588282884,  5822.850,  5822.840,-0.015676,-0.250538,177.025253, 0.098840,-0.229870,13.920211,0
1777588282894,  5822.850,  5822.840,-0.015676,-0.250538,177.025253, 0.098840,-0.229870,13.920211,0
1777588282904,  5822.850,  5822.840,-0.015676,-0.250538,177.025253, 0.098840,-0.229870,13.920211,0
1777588282914,  5822.850,  5822.840,-0.015676,-0.250538,177.025253, 0.098840,-0.229870,13.920211,0
1777588282925,  5822.890,  5822.880,-0.047723,-0.249011,177.695717, 0.082903,-0.226321,14.848353,0
1777588282935,  5822.890,  5822.880,-0.047723,-0.249011,177.695717, 0.082903,-0.226321,14.848353,0
1777588282945,  5822.890,  5822.880,-0.047723,-0.249011,177.695717, 0.082903,-0.226321,14.848353,0
1777588282955,  5822.890,  5822.880,-0.047723,-0.249011,177.695717, 0.082903,-0.226321,14.848353,0
1777588282973,  5822.930,  5822.930,-0.082704,-0.249843,178.455744, 0.033403,-0.230042,16.114295,0
1777588282983,  5822.930,  5822.930,-0.082704,-0.249843,178.455744, 0.033403,-0.230042,16.114295,0
1777588282993,  5822.930,  5822.930,-0.082704,-0.249843,178.455744, 0.033403,-0.230042,16.114295,0
1777588283003,  5822.970,  5822.970,-0.091060,-0.249059,178.595879, 0.021841,-0.231326,16.731534,0
1777588283014,  5822.970,  5822.970,-0.091060,-0.249059,178.595879, 0.021841,-0.231326,16.731534,0
1777588283024,  5822.970,  5822.970,-0.091060,-0.249059,178.595879, 0.021841,-0.231326,16.731534,0
1777588283034,  5822.970,  5822.970,-0.091060,-0.249059,178.595879, 0.021841,-0.231326,16.731534,0
1777588283044,  5822.970,  5822.970,-0.091060,-0.249059,178.595879, 0.021841,-0.231326,16.731534,0
1777588283054,  5823.020,  5823.010,-0.145817,-0.265358,-179.326744,-0.010465,-0.250507,18.672862,0
1777588283064,  5823.020,  5823.010,-0.145817,-0.265358,-179.326744,-0.010465,-0.250507,18.672862,0
1777588283075,  5823.020,  5823.010,-0.145817,-0.265358,-179.326744,-0.010465,-0.250507,18.672862,0
1777588283085,  5823.020,  5823.010,-0.145817,-0.265358,-179.326744,-0.010465,-0.250507,18.672862,0
1777588283095,  5823.060,  5823.050,-0.154737,-0.267557,-179.131200,-0.042859,-0.255102,19.556406,0
1777588283105,  5823.060,  5823.050,-0.154737,-0.267557,-179.131200,-0.042859,-0.255102,19.556406,0
1777588283115,  5823.060,  5823.050,-0.154737,-0.267557,-179.131200,-0.042859,-0.255102,19.556406,0
1777588283125,  5823.060,  5823.050,-0.154737,-0.267557,-179.131200,-0.042859,-0.255102,19.556406,0
1777588283143,  5823.100,  5823.100,-0.152394,-0.270843,-178.991998,-0.038703,-0.258095,19.557819,0
1777588283153,  5823.100,  5823.100,-0.152394,-0.270843,-178.991998,-0.038703,-0.258095,19.557819,0
1777588283163,  5823.100,  5823.100,-0.152394,-0.270843,-178.991998,-0.038703,-0.258095,19.557819,0
1777588283174,  5823.100,  5823.100,-0.152394,-0.270843,-178.991998,-0.038703,-0.258095,19.557819,0
1777588283184,  5823.140,  5823.140,-0.159267,-0.269412,-179.120010,-0.045261,-0.256772,19.559589,0
1777588283194,  5823.140,  5823.140,-0.159267,-0.269412,-179.120010,-0.045261,-0.256772,19.559589,0
1777588283204,  5823.140,  5823.140,-0.159267,-0.269412,-179.120010,-0.045261,-0.256772,19.559589,0
1777588283214,  5823.140,  5823.140,-0.159267,-0.269412,-179.120010,-0.045261,-0.256772,19.559589,0
1777588283225,  5823.190,  5823.180,-0.156774,-0.269480,-179.128539,-0.044172,-0.257142,19.562104,0
1777588283235,  5823.190,  5823.180,-0.156774,-0.269480,-179.128539,-0.044172,-0.257142,19.562104,0
1777588283245,  5823.190,  5823.180,-0.156774,-0.269480,-179.128539,-0.044172,-0.257142,19.562104,0
1777588283255,  5823.190,  5823.180,-0.156774,-0.269480,-179.128539,-0.044172,-0.257142,19.562104,0
1777588283265,  5823.230,  5823.220,-0.148918,-0.269740,-179.087526,-0.034568,-0.257765,19.565827,0
1777588283275,  5823.230,  5823.220,-0.148918,-0.269740,-179.087526,-0.034568,-0.257765,19.565827,0
1777588283285,  5823.230,  5823.220,-0.148918,-0.269740,-179.087526,-0.034568,-0.257765,19.565827,0
1777588283296,  5823.230,  5823.220,-0.148918,-0.269740,-179.087526,-0.034568,-0.257765,19.565827,0
1777588283313,  5823.270,  5823.270,-0.171287,-0.263520,-178.784584,-0.051750,-0.254204,19.981522,0
1777588283324,  5823.270,  5823.270,-0.171287,-0.263520,-178.784584,-0.051750,-0.254204,19.981522,0
1777588283334,  5823.270,  5823.270,-0.171287,-0.263520,-178.784584,-0.051750,-0.254204,19.981522,0
1777588283344,  5823.270,  5823.270,-0.171287,-0.263520,-178.784584,-0.051750,-0.254204,19.981522,0
