FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/06/26 22:21:13.847542016
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1778106076576719872,0.013507,0.004271,0.007808,0.999869
1778106076586839040,0.015442,0.004241,0.007272,0.999845
1778106076596937984,0.028038,0.004175,0.006691,0.999576
1778106076607017216,0.014517,0.003947,0.006229,0.999867
1778106076617076224,0.018863,0.004047,0.005706,0.999798
1778106076627115008,0.023998,0.004074,0.005036,0.999691
1778106076637134848,0.022351,0.003975,0.004452,0.999732
1778106076647134720,0.023218,0.003870,0.003920,0.999715
1778106076657114880,0.021133,0.003726,0.003472,0.999764
1778106076667075328,0.032987,0.003644,0.002994,0.999445
1778106076677015808,0.031537,0.003649,0.002702,0.999492
1778106076686936832,0.021501,0.003589,0.002336,0.999760
1778106076696838144,0.026579,0.003586,0.001870,0.999639
1778106076706719488,0.026784,0.003553,0.001479,0.999634
1778106076716581888,0.026779,0.003368,0.001081,0.999635
1778106076726424320,0.035968,0.003297,0.000689,0.999347
1778106076736247808,0.026897,0.003179,0.000415,0.999633
1778106076746425088,0.025866,0.002974,0.000066,0.999661
1778106076756582144,0.034898,0.002931,-0.000165,0.999387
1778106076766718720,0.023437,0.003037,-0.000217,0.999721
1778106076776835584,0.033231,0.003043,-0.000343,0.999443
1778106076786932224,0.022629,0.002909,-0.000468,0.999740
1778106076797008896,0.040273,0.002787,-0.000621,0.999185
1778106076807065600,0.040262,0.002745,-0.000722,0.999185
1778106076817102848,0.035112,0.002661,-0.000834,0.999380
1778106076827120128,0.034515,0.002667,-0.000822,0.999400
1778106076837117440,0.031471,0.002792,-0.000692,0.999501
1778106076847094528,0.026209,0.002903,-0.000546,0.999652
1778106076857052160,0.026527,0.002890,-0.000487,0.999644
1778106076866990080,0.012079,0.002815,-0.000375,0.999923
1778106076876908032,0.035076,0.002742,-0.000409,0.999381
1778106076886806528,0.015290,0.002465,-0.000479,0.999880
1778106076896685312,0.025098,0.002310,-0.000542,0.999682
1778106076906544640,0.029624,0.002496,-0.000201,0.999558
1778106076916384000,0.017933,0.002622,0.000203,0.999836
1778106076926386688,0.030688,0.002692,0.000434,0.999525
1778106076936552448,0.023929,0.002912,0.000771,0.999709
1778106076946697984,0.030637,0.002926,0.000858,0.999526
1778106076956823552,0.017457,0.002705,0.000790,0.999844
1778106076966928896,0.027201,0.002562,0.000831,0.999626
1778106076977014016,0.032325,0.002660,0.001203,0.999473
1778106076987079168,0.027685,0.002782,0.001658,0.999611
1778106076997124608,0.033041,0.002781,0.001966,0.999448
1778106077007149824,0.026975,0.002768,0.002268,0.999630
1778106077017155072,0.027676,0.002766,0.002458,0.999610
1778106077027140864,0.027242,0.002571,0.002463,0.999623
1778106077037107200,0.015606,0.002407,0.002643,0.999872
1778106077047053568,0.024523,0.002603,0.003107,0.999691
1778106077056980480,0.011987,0.002709,0.003623,0.999918
1778106077066887680,0.014754,0.002856,0.004026,0.999879
1778106077076775168,0.011099,0.003080,0.004402,0.999924
1778106077086643200,0.018599,0.003159,0.004546,0.999812
1778106077096491776,0.026732,0.003018,0.004423,0.999628
1778106077106320384,0.011368,0.002777,0.004494,0.999922
1778106077116314624,0.015146,0.002767,0.004741,0.999870
1778106077126474240,0.015209,0.002761,0.005113,0.999867
1778106077136613888,0.004232,0.002829,0.005636,0.999971
1778106077146733568,0.012809,0.003179,0.006131,0.999894
1778106077156833280,0.009447,0.003304,0.006454,0.999929
1778106077166913024,0.004915,0.003123,0.006435,0.999962
1778106077176972544,0.012025,0.002887,0.006363,0.999903
1778106077187012352,0.002395,0.002768,0.006538,0.999972
1778106077197032192,0.002532,0.002747,0.006808,0.999970
1778106077207032576,0.008080,0.002757,0.007034,0.999939
1778106077217012736,0.005728,-0.002918,-0.007439,-0.999952
1778106077226973440,0.011228,-0.003035,-0.007609,-0.999903
1778106077236914432,0.003414,-0.002929,-0.007398,-0.999963
1778106077246835456,0.003885,-0.002811,-0.007290,-0.999962
1778106077256736768,0.008212,-0.002688,-0.007397,-0.999935
1778106077266618368,0.000774,-0.002672,-0.007558,-0.999968
1778106077276480512,0.010567,-0.002606,-0.007769,-0.999911
1778106077286322944,0.027792,-0.002578,-0.008024,-0.999578
1778106077296145920,0.007114,-0.002622,-0.007836,-0.999941
1778106077306323200,0.024675,-0.002237,-0.007575,-0.999664
1778106077316480256,0.017989,-0.002293,-0.007488,-0.999808
1778106077326617088,0.015353,-0.002358,-0.007546,-0.999851
1778106077336733952,0.029301,-0.002173,-0.007609,-0.999539
1778106077346830592,0.020981,-0.002423,-0.007809,-0.999747
1778106077356907008,0.033872,-0.002624,-0.008009,-0.999391
1778106077366963200,0.029974,-0.002561,-0.007683,-0.999518
1778106077376999936,0.026851,-0.002285,-0.007231,-0.999611
1778106077387016704,0.035032,-0.002167,-0.006946,-0.999360
1778106077397014272,0.033037,-0.002150,-0.006773,-0.999429
1778106077406991872,0.030398,-0.002073,-0.006610,-0.999514
1778106077416949504,0.052837,-0.002184,-0.006822,-0.998577
1778106077426887680,0.036404,-0.002617,-0.006906,-0.999310
1778106077436806144,0.062254,-0.002340,-0.006607,-0.998036
1778106077446704896,0.035982,-0.002398,-0.005994,-0.999332
1778106077456583680,0.039712,-0.002337,-0.005839,-0.999191
1778106077466443264,0.048368,-0.001915,-0.005579,-0.998812
1778106077476283136,0.046730,-0.001846,-0.005448,-0.998891
1778106077486286336,0.049172,-0.001887,-0.005665,-0.998773
1778106077496452096,0.063442,-0.002006,-0.005891,-0.997966
1778106077506597888,0.059250,-0.002155,-0.005791,-0.998224
1778106077516723456,0.048463,-0.002169,-0.005470,-0.998808
1778106077526829056,0.060592,-0.002108,-0.005254,-0.998147
1778106077536914688,0.049083,-0.002157,-0.005048,-0.998780
1778106077546980096,0.044238,-0.002205,-0.005022,-0.999006
1778106077557025536,0.056062,-0.002329,-0.005293,-0.998411
1778106077567051264,0.047859,-0.002509,-0.005428,-0.998836
1778106077577057024,0.049172,-0.002510,-0.005278,-0.998773
1778106077587042816,0.052839,-0.002539,-0.005019,-0.998587
1778106077597008640,0.041002,-0.002632,-0.004698,-0.999145
1778106077606955008,0.045761,-0.002556,-0.004503,-0.998939
1778106077616881408,0.041443,-0.002537,-0.004450,-0.999128
1778106077626788352,0.048766,-0.002435,-0.004648,-0.998797
1778106077636675584,0.044813,-0.002498,-0.004809,-0.998981
1778106077646543104,0.043382,-0.002481,-0.004687,-0.999045
1778106077656390912,0.053954,-0.002379,-0.004350,-0.998531
1778106077666219520,0.045203,-0.002404,-0.003903,-0.998967
1778106077676215296,0.040832,-0.002377,-0.003579,-0.999157
1778106077686376704,0.046333,-0.002397,-0.003378,-0.998917
1778106077696517888,0.040918,-0.002750,-0.003605,-0.999152
1778106077706638848,0.051069,-0.002869,-0.003720,-0.998684
1778106077716739584,0.054907,-0.002930,-0.003472,-0.998481
1778106077726820352,0.045926,-0.003124,-0.002997,-0.998935
1778106077736881152,0.051403,-0.003222,-0.002433,-0.998670
