unix_time_ms,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag
1779393657094,417675.094000000,3,0.999110222,0.012374760,0.040157177,-0.003610303,1,0
1779393657104,417675.104000000,3,0.999110341,0.012474213,0.040121898,-0.003620930,1,0
1779393657124,417675.124000000,3,0.999108911,0.012400659,0.040181007,-0.003621588,1,0
1779393657134,417675.134000000,3,0.999109328,0.012357606,0.040183138,-0.003620026,1,0
1779393657154,417675.154000000,3,0.999111712,0.012496787,0.040080179,-0.003633956,1,0
1779393657164,417675.164000000,3,0.999111056,0.012468808,0.040104389,-0.003638630,1,0
1779393657184,417675.184000000,3,0.999109089,0.012310619,0.040203255,-0.003629062,1,0
1779393657194,417675.194000000,3,0.999109745,0.012393915,0.040161438,-0.003631066,1,0
1779393657214,417675.214000000,3,0.999110103,0.012532925,0.040108539,-0.003642388,1,0
1779393657224,417675.224000000,3,0.999109566,0.012436607,0.040152118,-0.003641095,1,0
1779393657234,417675.234000000,3,0.999109805,0.012355454,0.040171847,-0.003635987,1,0
1779393657254,417675.254000000,3,0.999111474,0.012464029,0.040096354,-0.003639629,1,0
1779393657264,417675.264000000,3,0.999110401,0.012467435,0.040122159,-0.003637481,1,0
1779393657284,417675.284000000,3,0.999108195,0.012346420,0.040214304,-0.003626072,1,0
1779393657294,417675.294000000,3,0.999108911,0.012398300,0.040180366,-0.003626140,1,0
1779393657314,417675.314000000,3,0.999110162,0.012505052,0.040115464,-0.003637742,1,0
1779393657324,417675.324000000,3,0.999110043,0.012396875,0.040152498,-0.003633270,1,0
1779393657344,417675.344000000,3,0.999111414,0.012357850,0.040131506,-0.003631316,1,0
1779393657354,417675.354000000,3,0.999111772,0.012460587,0.040088795,-0.003639208,1,0
1779393657364,417675.364000000,3,0.999110579,0.012490624,0.040109802,-0.003642629,1,0
1779393657384,417675.384000000,3,0.999108076,0.012341619,0.040217523,-0.003637612,1,0
1779393657394,417675.394000000,3,0.999109089,0.012398618,0.040175453,-0.003640743,1,0
1779393657414,417675.414000000,3,0.999109983,0.012522402,0.040113848,-0.003651813,1,0
1779393657424,417675.424000000,3,0.999109030,0.012389355,0.040178087,-0.003649810,1,0
1779393657444,417675.444000000,3,0.999109030,0.012298967,0.040206339,-0.003645421,1,0
1779393657454,417675.454000000,3,0.999109566,0.012427278,0.040154122,-0.003649196,1,0
1779393657474,417675.474000000,3,0.999108016,0.012354549,0.040213671,-0.003655600,1,0
1779393657484,417675.484000000,3,0.999107718,0.012208268,0.040266052,-0.003654164,1,0
1779393657504,417675.504000000,3,0.999110460,0.012241390,0.040188804,-0.003654614,1,0
1779393657514,417675.514000000,3,0.999110639,0.012304105,0.040164955,-0.003656601,1,0
1779393657524,417675.524000000,3,0.999109507,0.012265393,0.040205173,-0.003653685,1,0
1779393657544,417675.544000000,3,0.999108434,0.012200198,0.040252108,-0.003638614,1,0
1779393657554,417675.554000000,3,0.999109387,0.012292460,0.040200062,-0.003646726,1,0
1779393657574,417675.574000000,3,0.999110162,0.012306577,0.040174708,-0.003665265,1,0
1779393657584,417675.584000000,3,0.999110818,0.012223457,0.040183350,-0.003661216,1,0
1779393657604,417675.604000000,3,0.999113977,0.012320939,0.040076572,-0.003653970,1,0
1779393657614,417675.614000000,3,0.999113142,0.012383071,0.040077005,-0.003659807,1,0
1779393657634,417675.634000000,3,0.999109924,0.012226806,0.040206417,-0.003651238,1,0
1779393657644,417675.644000000,3,0.999109805,0.012255392,0.040199749,-0.003653398,1,0
1779393657654,417675.654000000,3,0.999110878,0.012402063,0.040126763,-0.003665448,1,0
1779393657674,417675.674000000,3,0.999110699,0.012468466,0.040110234,-0.003672366,1,0
1779393657684,417675.684000000,3,0.999110103,0.012353263,0.040161960,-0.003661350,1,0
1779393657704,417675.704000000,3,0.999110639,0.012392601,0.040137187,-0.003649985,1,0
1779393657714,417675.714000000,3,0.999109685,0.012478889,0.040134277,-0.003649019,1,0
1779393657734,417675.734000000,3,0.999106526,0.012350308,0.040253606,-0.003641570,1,0
1779393657744,417675.744000000,3,0.999107361,0.012306417,0.040247090,-0.003640154,1,0
1779393657764,417675.764000000,3,0.999110460,0.012415494,0.040134951,-0.003653444,1,0
1779393657774,417675.774000000,3,0.999109805,0.012340399,0.040173847,-0.003655782,1,0
1779393657794,417675.794000000,3,0.999108851,0.012175171,0.040249195,-0.003644102,1,0
1779393657804,417675.804000000,3,0.999109209,0.012279508,0.040207505,-0.003651557,1,0
1779393657814,417675.814000000,3,0.999109387,0.012398015,0.040166274,-0.003662979,1,0
1779393657834,417675.834000000,3,0.999108016,0.012296134,0.040229630,-0.003673631,1,0
1779393657844,417675.844000000,3,0.999109089,0.012231953,0.040223155,-0.003672401,1,0
1779393657864,417675.864000000,3,0.999111295,0.012345361,0.040132824,-0.003679232,1,0
1779393657874,417675.874000000,3,0.999110878,0.012323808,0.040150728,-0.003680042,1,0
1779393657894,417675.894000000,3,0.999109805,0.012192653,0.040218282,-0.003666457,1,0
1779393657904,417675.904000000,3,0.999110222,0.012260986,0.040187340,-0.003669103,1,0
1779393657924,417675.924000000,3,0.999111116,0.012319609,0.040145434,-0.003678488,1,0
1779393657934,417675.934000000,3,0.999110520,0.012222026,0.040191449,-0.003671299,1,0
1779393657944,417675.944000000,3,0.999111593,0.012175442,0.040179376,-0.003661579,1,0
1779393657964,417675.964000000,3,0.999112189,0.012346544,0.040112555,-0.003662161,1,0
1779393657974,417675.974000000,3,0.999110639,0.012337533,0.040153164,-0.003661565,1,0
1779393657994,417675.994000000,3,0.999108970,0.012238003,0.040226597,-0.003657327,1,0
1779393658004,417676.004000000,3,0.999110043,0.012318464,0.040173747,-0.003663225,1,0
1779393658024,417676.024000000,3,0.999110818,0.012376796,0.040135760,-0.003679447,1,0
1779393658034,417676.034000000,3,0.999110162,0.012264517,0.040186550,-0.003672262,1,0
1779393658054,417676.054000000,3,0.999111176,0.012298963,0.040151101,-0.003672086,1,0
1779393658064,417676.064000000,3,0.999111056,0.012394807,0.040124420,-0.003679085,1,0
1779393658084,417676.084000000,3,0.999108732,0.012282501,0.040215470,-0.003680000,1,0
1779393658094,417676.094000000,3,0.999109328,0.012221947,0.040220212,-0.003676855,1,0
1779393658104,417676.104000000,3,0.999110699,0.012273508,0.040170569,-0.003677462,1,0
1779393658124,417676.124000000,3,0.999110878,0.012302273,0.040156655,-0.003682881,1,0
1779393658134,417676.134000000,3,0.999109745,0.012205251,0.040215377,-0.003672651,1,0
1779393658154,417676.154000000,3,0.999110341,0.012243491,0.040188808,-0.003669941,1,0
1779393658164,417676.164000000,3,0.999110818,0.012332899,0.040149324,-0.003676014,1,0
1779393658184,417676.184000000,3,0.999110103,0.012236152,0.040196043,-0.003677952,1,0
1779393658194,417676.194000000,3,0.999111116,0.012187227,0.040185783,-0.003673404,1,0
1779393658214,417676.214000000,3,0.999112666,0.012301580,0.040110819,-0.003690110,1,0
1779393658224,417676.224000000,3,0.999111831,0.012275908,0.040140741,-0.003688054,1,0
1779393658234,417676.234000000,3,0.999110818,0.012203438,0.040187445,-0.003684256,1,0
1779393658254,417676.254000000,3,0.999112308,0.012281666,0.040126421,-0.003683573,1,0
1779393658264,417676.264000000,3,0.999112725,0.012368068,0.040089495,-0.003691834,1,0
1779393658284,417676.284000000,3,0.999111056,0.012229451,0.040172875,-0.003693646,1,0
1779393658294,417676.294000000,3,0.999111295,0.012173733,0.040184747,-0.003690697,1,0
1779393658314,417676.314000000,3,0.999111533,0.012324513,0.040132035,-0.003695245,1,0
1779393658324,417676.324000000,3,0.999110639,0.012330010,0.040153302,-0.003695006,1,0
1779393658344,417676.344000000,3,0.999110222,0.012245200,0.040189408,-0.003686109,1,0
1779393658354,417676.354000000,3,0.999111354,0.012293858,0.040147141,-0.003689555,1,0
1779393658374,417676.374000000,3,0.999110639,0.012281743,0.040167183,-0.003696109,1,0
1779393658384,417676.384000000,3,0.999109805,0.012188573,0.040216845,-0.003686100,1,0
1779393658394,417676.394000000,3,0.999110639,0.012184563,0.040199071,-0.003681885,1,0
1779393658414,417676.414000000,3,0.999112785,0.012354320,0.040091079,-0.003697117,1,0
1779393658424,417676.424000000,3,0.999112248,0.012301178,0.040120982,-0.003696404,1,0
1779393658444,417676.444000000,3,0.999111891,0.012142052,0.040178981,-0.003694778,1,0
1779393658454,417676.454000000,3,0.999112606,0.012226290,0.040135726,-0.003699002,1,0
1779393658474,417676.474000000,3,0.999111652,0.012301486,0.040135600,-0.003707232,1,0
1779393658484,417676.484000000,3,0.999110758,0.012232148,0.040179484,-0.003703311,1,0
1779393658504,417676.504000000,3,0.999112427,0.012279626,0.040122177,-0.003709395,1,0
1779393658514,417676.514000000,3,0.999112606,0.012330298,0.040101107,-0.003716597,1,0
1779393658524,417676.524000000,3,0.999111712,0.012269393,0.040143169,-0.003714584,1,0
1779393658544,417676.544000000,3,0.999110639,0.012161150,0.040203262,-0.003704653,1,0
1779393658554,417676.554000000,3,0.999111712,0.012255853,0.040148031,-0.003708586,1,0
1779393658574,417676.574000000,3,0.999111116,0.012287056,0.040151987,-0.003713996,1,0
1779393658584,417676.584000000,3,0.999110639,0.012180824,0.040197391,-0.003708026,1,0
1779393658604,417676.604000000,3,0.999111354,0.012262228,0.040154744,-0.003707153,1,0
1779393658614,417676.614000000,3,0.999111176,0.012352915,0.040130328,-0.003712338,1,0
1779393658634,417676.634000000,3,0.999109089,0.012238238,0.040218644,-0.003705421,1,0
1779393658644,417676.644000000,3,0.999109685,0.012208015,0.040212590,-0.003701914,1,0
1779393658664,417676.664000000,3,0.999112368,0.012339534,0.040104330,-0.003719687,1,0
1779393658674,417676.674000000,3,0.999111950,0.012280202,0.040132053,-0.003724722,1,0
1779393658684,417676.684000000,3,0.999111176,0.012163347,0.040187452,-0.003718217,1,0
1779393658704,417676.704000000,3,0.999112725,0.012210715,0.040135033,-0.003717194,1,0
1779393658714,417676.714000000,3,0.999113262,0.012306060,0.040091895,-0.003725225,1,0
1779393658734,417676.734000000,3,0.999112427,0.012224006,0.040137205,-0.003731342,1,0
1779393658744,417676.744000000,3,0.999112964,0.012202282,0.040129531,-0.003735236,1,0
1779393658764,417676.764000000,3,0.999114096,0.012315466,0.040065400,-0.003757210,1,0
1779393658774,417676.774000000,3,0.999113023,0.012266578,0.040106703,-0.003758319,1,0
1779393658794,417676.794000000,3,0.999112725,0.012222796,0.040127713,-0.003753127,1,0
1779393658804,417676.804000000,3,0.999113560,0.012330789,0.040073767,-0.003757615,1,0
1779393658814,417676.814000000,3,0.999113500,0.012375258,0.040061910,-0.003761065,1,0
1779393658834,417676.834000000,3,0.999112725,0.012180896,0.040140655,-0.003749923,1,0
1779393658844,417676.844000000,3,0.999113202,0.012160888,0.040135406,-0.003745477,1,0
1779393658864,417676.864000000,3,0.999114752,0.012290570,0.040058136,-0.003748518,1,0
1779393658874,417676.874000000,3,0.999114394,0.012250072,0.040078878,-0.003745649,1,0
1779393658894,417676.894000000,3,0.999116540,0.012181242,0.040047344,-0.003739780,1,0
1779393658904,417676.904000000,3,0.999116659,0.012249117,0.040022865,-0.003741089,1,0
1779393658924,417676.924000000,3,0.999116004,0.012235722,0.040042900,-0.003742686,1,0
1779393658934,417676.934000000,3,0.999115705,0.012205595,0.040060226,-0.003741372,1,0
1779393658954,417676.954000000,3,0.999115527,0.012327114,0.040026449,-0.003745932,1,0
1779393658964,417676.964000000,3,0.999115348,0.012347893,0.040024847,-0.003749606,1,0
1779393658974,417676.974000000,3,0.999114335,0.012308656,0.040062536,-0.003747531,1,0
1779393658994,417676.994000000,3,0.999114811,0.012327371,0.040045001,-0.003748414,1,0
1779393659004,417677.004000000,3,0.999114215,0.012377944,0.040043492,-0.003753048,1,0
1779393659024,417677.024000000,3,0.999113679,0.012269256,0.040090293,-0.003753531,1,0
1779393659034,417677.034000000,3,0.999113798,0.012255218,0.040092349,-0.003749091,1,0
1779393659054,417677.054000000,3,0.999114513,0.012352726,0.040044237,-0.003753082,1,0
1779393659084,417677.084000000,3,0.999113739,0.012221889,0.040104650,-0.003737169,1,0
1779393659094,417677.094000000,3,0.999113739,0.012264516,0.040091932,-0.003729073,1,0
1779393659104,417677.104000000,3,0.999113858,0.012295942,0.040079601,-0.003732339,1,0
1779393659114,417677.114000000,3,0.999115467,0.012283797,0.040042456,-0.003740970,1,0
1779393659124,417677.124000000,3,0.999113083,0.012290700,0.040099643,-0.003737620,1,0
1779393659154,417677.154000000,3,0.999111295,0.012215626,0.040165950,-0.003747141,1,0
1779393659164,417677.164000000,3,0.999112308,0.012231253,0.040135767,-0.003752413,1,0
1779393659184,417677.184000000,3,0.999116123,0.012315942,0.040014572,-0.003759460,1,0
1779393659194,417677.194000000,3,0.999118149,0.012300180,0.039966986,-0.003772820,1,0
1779393659214,417677.214000000,3,0.999117196,0.012141255,0.040040832,-0.003767855,1,0
1779393659224,417677.224000000,3,0.999118268,0.012138140,0.040014852,-0.003759834,1,0
1779393659244,417677.244000000,3,0.999122381,0.012420275,0.039826337,-0.003758286,1,0
1779393659254,417677.254000000,3,0.999122500,0.012423967,0.039821919,-0.003759697,1,0
1779393659264,417677.264000000,3,0.999121010,0.012248885,0.039913502,-0.003755132,1,0
