unix_time_ms,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag
1779390408382,414426.382000000,-0.112716235,-0.078432783,-1.055760741,-0.001110399,-0.000591356,-0.010534615,-1.665706277,-0.262380540,-0.575972736,1,0.031173805,-0.014544066,0.027466398,1,-0.559840560,0.507801592,9.777479172,1,1
1779390408402,414426.402000000,-0.055283722,-0.012055814,-1.021684527,-0.000504028,-0.000197517,-0.010375080,-1.101593852,0.385545582,-0.241592422,1,-0.054703709,0.008046364,0.018714530,1,-0.559666097,0.502103508,9.777783394,1,1
1779390408412,414426.412000000,-0.050434221,-0.034049749,-0.966273129,-0.000526223,-0.000268439,-0.009723575,-1.055824876,0.166751757,0.301864356,1,-0.016460324,0.022354210,0.020257670,1,-0.561897576,0.500189662,9.777753830,1,1
1779390408432,414426.432000000,-0.034135152,0.002224479,-0.947118044,-0.000368668,-0.000026026,-0.009522622,-0.894942820,0.516974390,0.490051448,1,-0.023935247,-0.010457352,0.010384169,1,-0.559841931,0.494409084,9.778165817,1,1
1779390408442,414426.442000000,-0.031618245,-0.017241873,-0.953139305,-0.000242126,-0.000144392,-0.009508993,-0.869317889,0.324993342,0.431111902,1,-0.007989565,-0.013663945,0.008968075,1,-0.558808863,0.493844092,9.778253555,1,1
1779390408452,414426.452000000,-0.060753413,-0.027815931,-0.937445700,-0.000634416,-0.000224289,-0.009335662,-1.153688550,0.220690683,0.585121274,1,-0.005553649,-0.012121088,0.008040971,1,-0.557511151,0.493313104,9.778353691,1,1
1779390408472,414426.472000000,-0.053293969,-0.026014941,-0.945840061,-0.000557019,-0.000242048,-0.009441499,-1.078977346,0.238968194,0.502858400,1,0.010245089,-0.006217460,0.004646386,1,-0.556141198,0.494414747,9.778376579,1,1
1779390408482,414426.482000000,-0.082838640,-0.042371988,-0.954532921,-0.000785865,-0.000343860,-0.009513609,-1.367917061,0.078648835,0.417651296,1,-0.007801187,-0.003533330,0.007192208,1,-0.555426121,0.493946016,9.778440475,1,1
1779390408502,414426.502000000,-0.087878190,-0.058449674,-0.951682448,-0.000573636,-0.000647024,-0.009657851,-1.417337894,-0.077764913,0.445541263,1,-0.004084317,-0.008838346,0.012208777,1,-0.555252731,0.495325089,9.778380394,1,1
1779390408512,414426.512000000,-0.090065479,-0.097010188,-0.940683782,-0.001115489,-0.000971627,-0.009380709,-1.440038443,-0.454892576,0.553277969,1,0.006614538,0.019767089,0.007397294,1,-0.557401478,0.496671379,9.778190613,1,1
1779390408532,414426.532000000,-0.098118201,-0.071446396,-1.124904513,-0.000703080,-0.000714606,-0.011314621,-1.513798833,-0.208204731,-1.252811551,1,-0.018881055,-0.021370742,-0.002357789,1,-0.550926447,0.491853267,9.778800964,1,1
1779390408542,414426.542000000,-0.087880597,-0.048289783,-1.086592436,-0.001043039,-0.000531332,-0.011008404,-1.416148901,0.016486738,-0.877133489,1,-0.046762735,0.049457405,0.000467208,1,-0.555873334,0.488593072,9.778684616,1,1
1779390408562,414426.562000000,-0.124339655,-0.013036540,-1.122737885,-0.001034357,-0.000199704,-0.011284946,-1.769558430,0.358072698,-1.231159806,1,0.040794313,-0.041507576,-0.006714303,1,-0.548921108,0.487175584,9.779148102,1,1
1779390408572,414426.572000000,-0.112213679,-0.075516321,-1.063350916,-0.001306809,-0.000607663,-0.010736768,-1.651255488,-0.249295697,-0.649074614,1,0.044702604,0.030840289,0.006750226,1,-0.551764488,0.492669851,9.778712273,1,1
1779390408592,414426.592000000,-0.093913689,-0.043594237,-1.012262225,-0.000729158,-0.000430399,-0.010268779,-1.474081874,0.071441054,-0.148583338,1,0.053868275,0.019021958,0.003590250,1,-0.553689361,0.500637531,9.778199196,1,1
1779390408602,414426.602000000,-0.084830411,-0.108631201,-0.954206645,-0.001017874,-0.000979677,-0.009501687,-1.388494968,-0.563718140,0.420414209,1,-0.009588893,0.026692122,0.000223195,1,-0.557423055,0.501291990,9.777953148,1,1
1779390408612,414426.612000000,-0.023114054,-0.031617086,-1.037809610,-0.000295617,-0.000411419,-0.010094653,-0.782621562,0.188325644,-0.399250269,1,-0.032631308,-0.025899481,-0.007455419,1,-0.555155754,0.497354507,9.778283119,1,1
1779390408632,414426.632000000,-0.109179720,-0.093142152,-1.065967441,-0.001107547,-0.001057111,-0.010792714,-1.625123382,-0.418963730,-0.675098836,1,-0.033557873,0.013338284,-0.001639812,1,-0.554844618,0.493349910,9.778503418,1,1
1779390408642,414426.642000000,-0.083836101,-0.035404708,-1.059712768,-0.000896675,-0.000460779,-0.010525741,-1.378423810,0.144456953,-0.613725424,1,-0.016706374,0.019479133,0.000676068,1,-0.556877077,0.491136402,9.778499603,1,1
1779390408662,414426.662000000,-0.058439210,-0.072083421,-1.071484447,-0.000764194,-0.000689602,-0.010511033,-1.133214235,-0.216740847,-0.729310274,1,-0.020528402,0.009095032,-0.006233917,1,-0.560414016,0.489506066,9.778379440,1,1
1779390408672,414426.672000000,-0.038908530,-0.018966056,-1.105036020,-0.000376182,-0.000205567,-0.010974291,-0.942575574,0.302240372,-1.058294535,1,0.001068427,0.023127908,-0.005293863,1,-0.561741292,0.488257676,9.778366089,1,1
1779390408692,414426.692000000,-0.103024662,0.008406596,-0.941162825,-0.001034249,0.000158123,-0.009438400,-1.581951857,0.571129799,0.548115730,1,-0.001738178,0.033117831,-0.004121961,1,-0.572662175,0.488627642,9.777713776,1,1
1779390408702,414426.702000000,-0.074006371,0.008838030,-0.990966678,-0.000848601,0.000083803,-0.009665590,-1.296399713,0.579707980,0.059545621,1,0.085738629,-0.036303297,-0.011892299,1,-0.569533825,0.495683372,9.777541161,1,1
1779390408722,414426.722000000,-0.088728592,-0.080118231,-1.076787114,-0.000806396,-0.000774672,-0.010937237,-1.440637708,-0.279208064,-0.782743573,1,0.029335191,0.060480528,-0.005408606,1,-0.572398305,0.507386565,9.776773453,1,1
1779390408732,414426.732000000,-0.059889697,-0.059290037,-0.975988328,-0.000820893,-0.000752831,-0.009898378,-1.166423917,-0.073528856,0.205175042,1,-0.000002153,0.092650972,-0.013936321,1,-0.582012355,0.507882118,9.776180267,1,1
1779390408742,414426.742000000,0.007401772,-0.034049559,-0.951388717,0.000008244,-0.000155017,-0.009292988,-0.511877716,0.173909277,0.446100235,1,0.005085034,0.017835695,-0.017288141,1,-0.585047364,0.507947505,9.775996208,1,1
1779390408762,414426.762000000,-0.128530934,-0.086930268,-1.023169398,-0.001423674,-0.001139436,-0.010433016,-1.843428493,-0.341243804,-0.257916987,1,0.016579192,0.051467963,-0.011683591,1,-0.584591150,0.511745214,9.775824547,1,1
1779390408772,414426.772000000,-0.027586985,-0.092581950,-0.932336152,-0.000341805,-0.000853634,-0.009401305,-0.859423876,-0.397126049,0.632521331,1,-0.017063808,0.026650392,-0.009132579,1,-0.589732051,0.510244727,9.775594711,1,1
1779390408792,414426.792000000,-0.082199782,-0.129541904,-1.053366542,-0.001117246,-0.001417582,-0.010636698,-1.394608736,-0.758924544,-0.554392338,1,-0.001351858,0.065941691,-0.019484065,1,-0.590587795,0.511369050,9.775484085,1,1
1779390408802,414426.802000000,-0.023304654,-0.064672910,-0.982307136,-0.000212298,-0.000748334,-0.009930003,-0.826442540,-0.128165513,0.142172396,1,-0.093128562,0.100999303,-0.011264112,1,-0.601062775,0.503140032,9.775272369,1,1
1779390408822,414426.822000000,-0.028930763,-0.062562399,-0.899830282,-0.000359670,-0.000642952,-0.008853447,-0.894550145,-0.117162183,0.950692177,1,0.012568954,0.007635894,-0.016998891,1,-0.610972703,0.496112406,9.775017738,1,1
1779390408832,414426.832000000,-0.031470701,-0.079648174,-1.013102531,-0.000372544,-0.000691256,-0.009852621,-0.918042302,-0.283194810,-0.160117894,1,0.026925139,-0.014093398,-0.016301164,1,-0.608999133,0.498653382,9.775011063,1,1
1779390408852,414426.852000000,-0.045333926,-0.044601269,-0.920494378,-0.000374986,-0.000588165,-0.009402431,-1.062136054,0.067574799,0.747183502,1,0.023342961,0.054990910,-0.017174374,1,-0.619300485,0.505656183,9.774003983,1,1
1779390408862,414426.862000000,-0.062257838,-0.053072948,-0.920889258,-0.000680360,-0.000495052,-0.009141846,-1.231953025,-0.015594893,0.743071437,1,-0.025523502,0.025360992,-0.018626757,1,-0.622231185,0.504042029,9.773901939,1,1
1779390408882,414426.882000000,-0.027039219,-0.019612687,-0.958271563,-0.000195899,-0.000173520,-0.009643121,-0.888503194,0.313649178,0.376296520,1,0.004556770,-0.004187113,-0.022717290,1,-0.623245358,0.506080627,9.773732185,1,1
1779390408892,414426.892000000,-0.043505747,-0.081303477,-0.973746598,-0.000486287,-0.000793224,-0.009708595,-1.049939752,-0.290714145,0.224508658,1,0.011874631,0.002879784,-0.022655342,1,-0.623420179,0.506925106,9.773676872,1,1
1779390408902,414426.902000000,-0.003608999,-0.060609575,-0.966456831,-0.000044353,-0.000596012,-0.009610257,-0.658440053,-0.085007809,0.295869350,1,0.044781324,-0.016058201,-0.029362228,1,-0.622595906,0.510704041,9.773532867,1,1
1779390408922,414426.922000000,-0.033608053,-0.080728129,-0.986081898,-0.000362967,-0.000739760,-0.009870475,-0.949990392,-0.278878838,0.103401527,1,-0.013285887,0.006384451,-0.028119044,1,-0.620652497,0.512324870,9.773571014,1,1
1779390408932,414426.932000000,-0.024923820,-0.073143907,-0.917979181,-0.000292759,-0.000740188,-0.009201013,-0.864825249,-0.206439748,0.771362364,1,-0.010157490,-0.016073702,-0.030411089,1,-0.619955480,0.510480940,9.773712158,1,1
1779390408952,414426.952000000,-0.043830473,-0.081492633,-0.989684045,-0.000551987,-0.000737435,-0.009821005,-1.041368246,-0.288060218,0.068724193,1,0.015156308,-0.041298550,-0.033901673,1,-0.610308349,0.511515081,9.774265289,1,1
1779390408962,414426.962000000,-0.024993440,-0.074107267,-0.996415496,-0.000199779,-0.000721202,-0.009942503,-0.852896631,-0.214790747,0.002900288,1,0.005291298,-0.040277865,-0.031489566,1,-0.606592834,0.512056947,9.774468422,1,1
1779390408982,414426.982000000,-0.055313796,-0.068229422,-0.890558898,-0.000651108,-0.000614355,-0.008886791,-1.146108747,-0.157220125,1.041258097,1,0.011714724,-0.034044411,-0.035491403,1,-0.602664292,0.512178302,9.774704933,1,1
1779390408992,414426.992000000,-0.039638843,-0.029172597,-0.987569690,-0.000260248,-0.000401336,-0.009737634,-0.985772073,0.226667613,0.090267725,1,0.009885742,-0.083734334,-0.038369551,1,-0.594505012,0.512987733,9.775161743,1,1
1779390409012,414427.012000000,0.001217149,-0.067929916,-1.012155175,0.000077248,-0.000738253,-0.010106605,-0.577992380,-0.152800828,-0.150433436,1,0.009179384,-0.032019839,-0.033462632,1,-0.588986814,0.513586938,9.775465012,1,1
1779390409022,414427.022000000,-0.078915529,-0.018011870,-0.961025238,-0.000695027,-0.000268174,-0.009741961,-1.360515237,0.339655608,0.351024628,1,0.046021126,-0.028813623,-0.033730790,1,-0.585741282,0.518767178,9.775385857,1,1
1779390409032,414427.032000000,-0.059079178,-0.050043456,-0.919177234,-0.000623304,-0.000439382,-0.009229837,-1.163228750,0.032632377,0.761201560,1,0.066155851,-0.051587150,-0.036492471,1,-0.582313180,0.525453746,9.775233269,1,1
1779390409052,414427.052000000,-0.084980585,-0.090287358,-1.018589139,-0.000919024,-0.000739108,-0.010220281,-1.403228402,-0.351192266,-0.213455364,1,0.052391332,-0.035285577,-0.035692807,1,-0.568816066,0.535790026,9.775466919,1,1
1779390409062,414427.062000000,-0.024064042,-0.105522677,-0.986406803,-0.000383472,-0.001119094,-0.009872249,-0.804641426,-0.496972054,0.102016225,1,0.018667735,-0.005538482,-0.033844672,1,-0.568539441,0.538371623,9.775341988,1,1
1779390409082,414427.082000000,-0.043913703,-0.119520932,-0.935680747,-0.000524099,-0.001085503,-0.009376084,-0.997053504,-0.637452722,0.599775255,1,0.005531162,-0.010918067,-0.033093736,1,-0.566123784,0.534759700,9.775679588,1,1
1779390409092,414427.092000000,-0.010184201,-0.081284657,-0.983169019,-0.000011385,-0.000910497,-0.009684891,-0.662613690,-0.261511177,0.134233296,1,0.006919812,-0.062144719,-0.041152846,1,-0.560877204,0.535760641,9.775927544,1,1
1779390409112,414427.112000000,-0.063563272,-0.105687812,-1.050171733,-0.000613497,-0.001092424,-0.010489621,-1.176340938,-0.500837147,-0.522283196,1,0.005358612,-0.034215521,-0.038020451,1,-0.551998377,0.535706103,9.776435852,1,1
1779390409122,414427.122000000,-0.012011032,-0.060495701,-1.061587811,-0.000141913,-0.000655148,-0.010615213,-0.667748392,-0.058437511,-0.634020388,1,-0.012381273,-0.039361160,-0.038387820,1,-0.548800826,0.534370184,9.776689529,1,1
1779390409152,414427.152000000,0.025028490,-0.070809670,-1.044846654,0.000131869,-0.000677588,-0.010197687,-0.296666920,-0.157039613,-0.469548345,1,0.006202587,-0.065087527,-0.039088719,1,-0.540153861,0.537491679,9.776999474,1,1
1779390409172,414427.172000000,-0.021771293,-0.109684058,-1.025810957,-0.000508565,-0.001208934,-0.010391038,-0.748202384,-0.538670242,-0.282440156,1,-0.021297762,0.001960792,-0.037358988,1,-0.534823775,0.536236584,9.777361870,1,1
1779390409182,414427.182000000,0.025918126,-0.067952663,-1.064624429,0.000285178,-0.000731775,-0.010452908,-0.278054833,-0.133746698,-0.662700593,1,-0.053687003,-0.048777238,-0.045173842,1,-0.530783355,0.530893862,9.777873039,1,1
1779390409192,414427.192000000,-0.066263266,-0.077909403,-1.060858727,-0.000417115,-0.000690684,-0.010688623,-1.176949620,-0.236876130,-0.625198543,1,-0.037555505,-0.046908703,-0.046009511,1,-0.525746167,0.525907993,9.778414726,1,1
1779390409212,414427.212000000,0.034532864,-0.051036347,-1.099757791,0.000393742,-0.000505462,-0.010734512,-0.181966305,0.019252118,-1.005922675,1,-0.036160097,-0.078587316,-0.052494042,1,-0.518258691,0.518535137,9.779208183,1,1
1779390409222,414427.222000000,-0.070398830,-0.047729418,-1.119243503,-0.000492409,-0.000445695,-0.011348127,-1.204216599,0.049296539,-1.196527958,1,-0.014183057,-0.045022421,-0.046964344,1,-0.512424171,0.517225266,9.779584885,1,1
1779390409242,414427.242000000,0.010919714,-0.018612703,-1.010495663,0.000153817,-0.000199216,-0.009953433,-0.405550241,0.332081914,-0.129866570,1,-0.007294480,-0.032981619,-0.050980620,1,-0.511692464,0.514301538,9.779777527,1,1
1779390409252,414427.252000000,-0.030107340,-0.045279477,-0.968701243,-0.000284980,-0.000283829,-0.009767310,-0.804850638,0.071936153,0.280083656,1,0.043074466,-0.024478745,-0.045090139,1,-0.508910418,0.517243981,9.779767990,1,1
1779390409272,414427.272000000,0.031148948,-0.043898620,-0.955792785,0.000309479,-0.000437144,-0.009530533,-0.201252043,0.088907555,0.406641096,1,0.009143842,-0.022728682,-0.047602359,1,-0.506090045,0.519613802,9.779788017,1,1
1779390409282,414427.282000000,0.010301213,-0.055329781,-0.964108765,0.000180250,-0.000531069,-0.009651363,-0.403268009,-0.020678308,0.325080633,1,0.034942050,-0.031518105,-0.044360068,1,-0.503380954,0.522938013,9.779750824,1,1
1779390409302,414427.302000000,0.037910897,-0.083669461,-1.044769526,0.000255730,-0.000827598,-0.010330457,-0.123030573,-0.299614936,-0.465392619,1,-0.019767748,-0.078456879,-0.048319925,1,-0.492447138,0.520210624,9.780452728,1,1
1779390409312,414427.312000000,0.014276074,-0.111157492,-1.110182762,0.000186266,-0.000941655,-0.010968855,-0.347041786,-0.568704009,-1.106513143,1,0.021174446,-0.072460011,-0.044679504,1,-0.484860510,0.521968603,9.780738831,1,1
1779390409322,414427.322000000,-0.068550482,-0.136427268,-1.011161566,-0.000630926,-0.001241891,-0.010294730,-1.153793573,-0.816206872,-0.135191172,1,-0.001362342,-0.038018961,-0.038386658,1,-0.480423093,0.521586478,9.780978203,1,1
1779390409342,414427.342000000,-0.051784929,-0.095715247,-0.965845108,-0.000464654,-0.000821560,-0.009542376,-0.977219999,-0.425514162,0.310254872,1,-0.063510112,-0.092963569,-0.055834219,1,-0.466579944,0.511070848,9.782202721,1,1
1779390409352,414427.352000000,-0.078284644,-0.178650036,-0.984117627,-0.000729901,-0.001745735,-0.009837305,-1.227745533,-1.246732354,0.131917506,1,-0.086400032,-0.097790182,-0.050264094,1,-0.457071036,0.502461970,9.783098221,1,1
1779390409372,414427.372000000,0.020080267,-0.079738386,-1.100008726,0.000620346,-0.000609859,-0.011163381,-0.249641970,-0.303017527,-1.002640843,1,-0.198896021,-0.042055696,-0.055523790,1,-0.445337176,0.472675204,9.785122871,1,1
1779390409382,414427.382000000,-0.124180630,-0.152088150,-0.882381201,-0.001205754,-0.001682332,-0.009171694,-1.663091063,-1.028220654,1.132370234,1,-0.095868438,-0.009418130,-0.043597955,1,-0.445066094,0.460206747,9.785730362,1,1
1779390409402,414427.402000000,-0.018700987,-0.092968740,-1.027146816,0.000016286,-0.000743870,-0.009970293,-0.609976709,-0.458208174,-0.286005527,1,-0.011432009,-0.171970859,-0.054034494,1,-0.421303332,0.453074217,9.787114143,1,1
1779390409412,414427.412000000,-0.104668811,-0.092246465,-1.082584262,-0.000956273,-0.000807448,-0.010962551,-1.442577243,-0.451684415,-0.829185009,1,-0.039401390,-0.042850472,-0.055005260,1,-0.414871037,0.451644003,9.787455559,1,1
1779390409432,414427.432000000,-0.039142992,0.017195631,-0.876894414,-0.000171079,0.000152881,-0.008900505,-0.800054133,0.598538637,1.188979268,1,-0.127576068,-0.055051602,-0.058081169,1,-0.414546937,0.425871879,9.788624763,1,1
1779390409442,414427.442000000,-0.118521817,-0.025280226,-0.934121132,-0.001220450,-0.000119885,-0.008954251,-1.570273042,0.176743180,0.628353179,1,-0.011511091,-0.099152714,-0.064094193,1,-0.404967397,0.424216717,9.789096832,1,1
1779390409462,414427.462000000,-0.000460533,0.021431703,-1.097697020,0.000062142,0.000096188,-0.011049755,-0.398775220,0.626555920,-0.974860132,1,-0.027895004,-0.022428356,-0.061199334,1,-0.393641174,0.415436566,9.789936066,1,1
1779390409472,414427.472000000,-0.005375009,0.020262362,-1.004962087,-0.000041178,0.000334140,-0.010210168,-0.450273037,0.617175162,-0.065664247,1,0.049927361,0.065287776,-0.040002964,1,-0.399649888,0.419974476,9.789498329,1,1
1779390409482,414427.482000000,-0.017620370,-0.014147563,-0.847062886,-0.000195724,-0.000093888,-0.008642188,-0.578186214,0.284357071,1.482278228,1,0.061314847,0.072682582,-0.044801045,1,-0.407714516,0.424950063,9.788951874,1,1
1779390409502,414427.502000000,-0.068210013,-0.006158544,-0.808089852,-0.000642932,0.000119523,-0.008001424,-1.080381036,0.385098040,1.863225460,1,0.125116885,0.000699280,-0.060299005,1,-0.411576539,0.449311852,9.787701607,1,1
1779390409512,414427.512000000,-0.070693247,-0.059191026,-0.902381003,-0.000736225,-0.000625147,-0.008795231,-1.103105903,-0.124719582,0.938140750,1,0.082072236,-0.033670656,-0.063456789,1,-0.408884943,0.458220243,9.787401199,1,1
1779390409532,414427.532000000,-0.010539596,-0.107737623,-1.078562379,-0.000190409,-0.000951872,-0.010885052,-0.516463518,-0.599904180,-0.789786637,1,-0.021443952,0.075004742,-0.060765624,1,-0.415530413,0.455893278,9.787230492,1,1
1779390409542,414427.542000000,0.015282756,-0.089621209,-1.018176913,0.000093750,-0.000970377,-0.010163428,-0.271126598,-0.422911495,-0.197913527,1,0.010131396,0.078653440,-0.061086684,1,-0.423538208,0.456206143,9.786872864,1,1
1779390409562,414427.562000000,-0.001140347,-0.101639070,-0.874806106,-0.000010643,-0.000929777,-0.008722462,-0.446364850,-0.536210895,1.207241058,1,0.072971314,0.036376927,-0.061039750,1,-0.436404467,0.462716550,9.786001205,1,1
1779390409572,414427.572000000,-0.039693289,-0.088245519,-0.945804238,-0.000398526,-0.000895681,-0.009213999,-0.825350821,-0.395810902,0.510516107,1,0.103097990,0.005463984,-0.073448889,1,-0.436372548,0.472691506,9.785526276,1,1
1779390409592,414427.592000000,-0.081503391,-0.129610673,-1.022163033,-0.000588058,-0.001246280,-0.010302436,-1.243537307,-0.790110946,-0.239226490,1,0.007154196,0.073850736,-0.062034752,1,-0.446657091,0.481070757,9.784653664,1,1
1779390409602,414427.602000000,-0.097647555,-0.092397794,-0.953321218,-0.001248361,-0.000982968,-0.009501218,-1.411386013,-0.425803661,0.435473949,1,-0.000799281,0.110061809,-0.070670538,1,-0.457326502,0.480182320,9.784204483,1,1
1779390409612,414427.612000000,0.020451080,-0.044919658,-0.979653955,0.000230523,-0.000470162,-0.009754687,-0.259035796,0.037625618,0.177074641,1,-0.021403553,0.003482904,-0.088896193,1,-0.459836155,0.477340370,9.784226418,1,1
1779390409632,414427.632000000,-0.002353197,-0.063583657,-1.095704079,-0.000029083,-0.000547883,-0.011249322,-0.487539500,-0.141896665,-0.961391747,1,0.049258474,0.116165988,-0.071425311,1,-0.468173295,0.482992142,9.783553123,1,1
1779390409642,414427.642000000,0.092430428,-0.035001934,-0.929943025,0.000767768,-0.000494525,-0.009475408,0.428798765,0.143166572,0.663298428,1,0.056658834,0.111296281,-0.076393619,1,-0.481217057,0.488061249,9.782669067,1,1
1779390409662,414427.662000000,-0.010280455,-0.070739292,-0.928008139,-0.000191009,-0.000642313,-0.009241227,-0.587936103,-0.185540110,0.680699766,1,0.132211626,0.043416727,-0.083341859,1,-0.488605618,0.512162626,9.781070709,1,1
1779390409672,414427.672000000,0.019432737,-0.124819584,-0.953377783,0.000163502,-0.001211822,-0.009467312,-0.301475346,-0.706078470,0.431147307,1,0.076817624,0.040202025,-0.082660951,1,-0.493433207,0.520245671,9.780401230,1,1
1779390409692,414427.692000000,-0.046467282,-0.155622378,-1.023211956,-0.000392672,-0.001582343,-0.010161714,-0.955724120,-0.997248471,-0.254680276,1,0.006749679,0.031301156,-0.105086438,1,-0.501187027,0.528928816,9.779541016,1,1
1779390409702,414427.702000000,0.016970813,-0.141558215,-1.079730153,-0.000104214,-0.001469419,-0.010681328,-0.338094234,-0.862813115,-0.808976471,1,-0.052656695,0.046408474,-0.106186435,1,-0.506143391,0.523589313,9.779573441,1,1
1779390409722,414427.722000000,-0.019108692,-0.144674018,-1.034325719,-0.000239022,-0.001531622,-0.010518529,-0.703129351,-0.903264940,-0.363770127,1,-0.022524022,0.076548688,-0.105959460,1,-0.518293917,0.514627635,9.779413223,1,1
1779390409732,414427.732000000,0.094132960,-0.143307179,-1.007037997,0.000728453,-0.001422842,-0.009994637,0.399587363,-0.891022027,-0.096522406,1,0.003627707,0.054360926,-0.111391909,1,-0.525416195,0.514268875,9.779051781,1,1
1779390409752,414427.752000000,-0.004251833,-0.179205775,-0.956676424,-0.000208183,-0.001790333,-0.009697344,-0.576068044,-1.235965610,0.396394044,1,0.048991058,0.080406606,-0.109501630,1,-0.537056148,0.522781491,9.777967453,1,1
1779390409762,414427.762000000,0.009322612,-0.165046155,-0.972038269,0.000118668,-0.001759419,-0.009617437,-0.448846877,-1.095777154,0.245351315,1,-0.002973256,0.029676758,-0.121417768,1,-0.541396201,0.522471428,9.777745247,1,1
1779390409772,414427.772000000,-0.017365322,-0.158247381,-1.047215223,-0.000085138,-0.001553297,-0.010369121,-0.713012457,-1.031187057,-0.491906762,1,-0.021224733,0.020267466,-0.124625213,1,-0.543554246,0.519813955,9.777767181,1,1
1779390409792,414427.792000000,0.017285140,-0.156559139,-1.030822039,0.000188984,-0.001581095,-0.010260839,-0.384769410,-1.028310776,-0.331075817,1,-0.086857945,0.045623500,-0.128604606,1,-0.555906475,0.504079878,9.777895927,1,1
1779390409802,414427.802000000,0.003056540,-0.123286515,-0.995693743,0.000043398,-0.001271216,-0.010118779,-0.528941154,-0.710492790,0.013588063,1,-0.067747526,0.037774619,-0.126570284,1,-0.560292304,0.496201336,9.778048515,1,1
1779390409822,414427.822000000,0.018574633,-0.114258096,-1.006609678,0.000231302,-0.001116610,-0.010030395,-0.383751035,-0.628174186,-0.093547858,1,-0.006566447,0.025379211,-0.138637140,1,-0.566686451,0.491994977,9.777893066,1,1
1779390409832,414427.832000000,0.012352392,-0.126465321,-0.980790675,0.000068682,-0.001253730,-0.009897191,-0.448475629,-0.749713421,0.159526795,1,-0.012778850,0.040405221,-0.137211293,1,-0.571068287,0.489850163,9.777746201,1,1
1779390409852,414427.852000000,0.016187828,-0.114022955,-0.977559507,0.000117625,-0.001113643,-0.009857737,-0.419276029,-0.627705395,0.190720722,1,0.000659007,0.040339209,-0.143299386,1,-0.579503536,0.490234911,9.777230263,1,1
1779390409862,414427.862000000,0.014173519,-0.122490995,-0.974273503,0.000187556,-0.001268508,-0.009693303,-0.442997158,-0.711963117,0.222771153,1,-0.008417555,0.022395501,-0.148428902,1,-0.582920074,0.488726377,9.777102470,1,1
1779390409882,414427.882000000,-0.003217350,-0.098448709,-0.992212892,-0.000036508,-0.000988242,-0.009852361,-0.615604639,-0.479140133,0.046870433,1,0.005148918,-0.013639960,-0.151898846,1,-0.583863854,0.486189812,9.777173042,1,1
1779390409892,414427.892000000,-0.001496404,-0.100591943,-1.013960004,-0.000052756,-0.000943101,-0.010133138,-0.598754942,-0.500740707,-0.166369572,1,0.001323089,0.003118528,-0.159714893,1,-0.584424257,0.485473573,9.777174950,1,1
1779390409902,414427.902000000,0.014367873,-0.115088195,-1.007325530,0.000180262,-0.001184760,-0.010070120,-0.444788754,-0.642853558,-0.101406500,1,0.018917043,0.013528265,-0.164691761,1,-0.586365104,0.486057848,9.777029991,1,1
1779390409922,414427.922000000,0.052204143,-0.110620312,-0.908184350,0.000372976,-0.001076451,-0.008937754,-0.081201226,-0.595162928,0.870193899,1,0.043925628,0.005812456,-0.168591559,1,-0.593592584,0.490700513,9.776361465,1,1
1779390409932,414427.932000000,0.006328860,-0.093652986,-0.959736288,0.000247660,-0.000934898,-0.009526584,-0.529544115,-0.426884383,0.364640951,1,0.035826005,-0.028174991,-0.173463881,1,-0.591003597,0.492325842,9.776436806,1,1
1779390409952,414427.952000000,0.053663436,-0.133128062,-0.938595295,0.000542136,-0.001338266,-0.009293406,-0.070266634,-0.808440864,0.571383536,1,0.027840104,0.001452993,-0.176353857,1,-0.596849442,0.497631133,9.775813103,1,1
1779390409962,414427.962000000,-0.021095173,-0.115382075,-0.944731653,-0.000193965,-0.001074561,-0.009419167,-0.803696513,-0.632067144,0.511068344,1,0.047189865,0.006131120,-0.180729568,1,-0.597301483,0.500569701,9.775635719,1,1
1779390409982,414427.982000000,-0.008571653,-0.172077492,-0.930256665,-0.000208965,-0.001655178,-0.009308871,-0.684628487,-1.182589412,0.652509212,1,0.042137440,0.008264127,-0.183046579,1,-0.601120532,0.505875647,9.775128365,1,1
1779390409992,414427.992000000,-0.001965195,-0.187306479,-0.957808912,0.000080020,-0.001890081,-0.009502717,-0.621688187,-1.326315880,0.381908745,1,0.083022274,0.017983766,-0.178973004,1,-0.603266418,0.512773275,9.774636269,1,1
1779390410012,414428.012000000,0.022093862,-0.256158471,-0.837368608,-0.000103212,-0.002512846,-0.008295070,-0.404230595,-1.989717126,1.561243176,1,0.009244511,0.075733319,-0.173938066,1,-0.623542607,0.522283554,9.772860527,1,1
1779390410022,414428.022000000,0.047346789,-0.248568982,-0.958412051,0.000765487,-0.002486056,-0.009284509,-0.156900376,-1.921761513,0.374536633,1,-0.077960290,-0.049412455,-0.169932470,1,-0.619806290,0.513218820,9.773578644,1,1
1779390410042,414428.042000000,0.024862435,-0.256587982,-1.004708648,-0.000013686,-0.002657358,-0.010031571,-0.389442921,-2.018984079,-0.079290025,1,-0.183004230,0.104416296,-0.176778629,1,-0.636788189,0.491236091,9.773615837,1,1
