FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:38:25.022139392
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1777498707410451712,1.000000,0.000143,-0.000512,-0.000406
1777498707420612096,1.000000,0.000194,-0.000536,-0.000274
1777498707430752768,1.000000,0.000242,-0.000585,-0.000151
1777498707440873984,1.000000,0.000295,-0.000637,-0.000034
1777498707450975232,1.000000,0.000336,-0.000672,0.000081
1777498707461056512,1.000000,0.000370,-0.000709,0.000196
1777498707471117824,1.000000,0.000386,-0.000735,0.000309
1777498707481159424,1.000000,0.000396,-0.000770,0.000407
1777498707491181312,1.000000,0.000405,-0.000793,0.000479
1777498707501183232,1.000000,0.000418,-0.000811,0.000517
1777498707511165440,1.000000,0.000425,-0.000817,0.000518
1777498707521128192,1.000000,0.000415,-0.000828,0.000492
1777498707531071488,1.000000,0.000388,-0.000838,0.000461
1777498707540994816,1.000000,0.000367,-0.000852,0.000426
1777498707550898432,1.000000,0.000342,-0.000862,0.000389
1777498707560782592,1.000000,0.000321,-0.000873,0.000352
1777498707570647552,1.000000,0.000303,-0.000879,0.000309
1777498707580492800,1.000000,0.000275,-0.000890,0.000257
1777498707590318848,1.000000,0.000253,-0.000896,0.000207
1777498707600129024,1.000000,0.000237,-0.000900,0.000169
1777498707609919744,1.000000,0.000225,-0.000898,0.000147
1777498707619691008,1.000000,0.000221,-0.000904,0.000138
1777498707629916416,1.000000,0.000218,-0.000906,0.000137
1777498707640121600,1.000000,0.000218,-0.000913,0.000140
1777498707650307072,1.000000,0.000222,-0.000914,0.000142
1777498707660472832,1.000000,0.000226,-0.000917,0.000149
1777498707670618624,1.000000,0.000234,-0.000917,0.000158
1777498707680744448,1.000000,0.000244,-0.000924,0.000176
1777498707690850304,1.000000,0.000257,-0.000925,0.000201
1777498707700936192,1.000000,0.000267,-0.000922,0.000231
1777498707711002112,1.000000,0.000279,-0.000922,0.000258
1777498707721048064,1.000000,0.000288,-0.000920,0.000279
1777498707731074560,1.000000,0.000293,-0.000925,0.000293
1777498707741081856,1.000000,0.000295,-0.000928,0.000304
1777498707751070208,1.000000,0.000299,-0.000928,0.000310
1777498707761038848,1.000000,0.000300,-0.000928,0.000313
1777498707770987776,1.000000,0.000298,-0.000934,0.000310
1777498707780917248,1.000000,0.000291,-0.000937,0.000300
1777498707790827008,1.000000,0.000276,-0.000938,0.000286
1777498707800717312,1.000000,0.000268,-0.000940,0.000268
1777498707810587904,1.000000,0.000257,-0.000945,0.000253
1777498707820439040,1.000000,0.000247,-0.000948,0.000237
1777498707830271232,1.000000,0.000240,-0.000950,0.000222
1777498707840083456,1.000000,0.000233,-0.000951,0.000209
1777498707849876224,1.000000,0.000227,-0.000950,0.000197
1777498707859650048,1.000000,0.000222,-0.000949,0.000189
1777498707869877248,1.000000,0.000224,-0.000953,0.000187
1777498707880083968,1.000000,0.000224,-0.000954,0.000187
1777498707890270720,1.000000,0.000227,-0.000952,0.000194
1777498707900437504,1.000000,0.000231,-0.000953,0.000204
1777498707910584576,1.000000,0.000234,-0.000956,0.000217
1777498707920711424,1.000000,0.000242,-0.000959,0.000229
1777498707930818304,1.000000,0.000255,-0.000957,0.000244
1777498707940905728,1.000000,0.000262,-0.000955,0.000258
1777498707950972928,1.000000,0.000267,-0.000957,0.000269
1777498707961020160,1.000000,0.000273,-0.000961,0.000278
1777498707971047680,1.000000,0.000275,-0.000960,0.000281
1777498707981055744,1.000000,0.000272,-0.000963,0.000280
1777498707991043584,1.000000,0.000269,-0.000962,0.000278
1777498708001011712,1.000000,0.000266,-0.000964,0.000270
1777498708010960384,1.000000,0.000259,-0.000966,0.000260
1777498708020889088,1.000000,0.000256,-0.000968,0.000248
1777498708030799872,1.000000,0.000251,-0.000970,0.000236
1777498708040692480,1.000000,0.000246,-0.000973,0.000225
1777498708050565376,1.000000,0.000244,-0.000974,0.000217
1777498708060419072,1.000000,0.000242,-0.000980,0.000206
1777498708070252800,1.000000,0.000237,-0.000980,0.000201
1777498708080067584,1.000000,0.000236,-0.000982,0.000199
1777498708089862912,1.000000,0.000237,-0.000983,0.000200
1777498708099638784,1.000000,0.000240,-0.000983,0.000206
1777498708109635072,1.000000,0.000243,-0.000983,0.000212
1777498708119851520,1.000000,0.000248,-0.000981,0.000220
1777498708130048000,0.999999,0.000167,-0.001039,0.000209
1777498708140225280,0.999999,0.000237,-0.001018,0.000204
1777498708150383360,0.999999,0.000317,-0.001020,0.000229
1777498708160521472,0.999999,0.000252,-0.000971,0.000237
1777498708170639872,0.999999,0.000246,-0.000986,0.000233
1777498708180738816,1.000000,0.000362,-0.000861,0.000225
1777498708190817792,0.999999,0.000301,-0.001015,0.000217
1777498708200877056,1.000000,0.000218,-0.000918,0.000227
1777498708210916864,0.999999,0.000254,-0.001049,0.000230
1777498708220937472,1.000000,0.000274,-0.000940,0.000214
1777498708230938624,0.999999,0.000285,-0.001004,0.000201
1777498708240920064,1.000000,0.000260,-0.000946,0.000193
1777498708250882048,0.999999,0.000223,-0.001002,0.000189
1777498708260824320,0.999999,0.000239,-0.000986,0.000185
1777498708270747392,0.999999,0.000247,-0.000973,0.000195
1777498708280651520,0.999999,0.000256,-0.000996,0.000197
1777498708290540544,0.999999,0.000264,-0.000969,0.000201
1777498708300410368,0.999999,0.000259,-0.000999,0.000207
1777498708310260992,0.999999,0.000261,-0.000966,0.000213
1777498708320092416,0.999999,0.000269,-0.000998,0.000223
1777498708329904640,0.999999,0.000277,-0.000965,0.000229
1777498708339697920,0.999999,0.000280,-0.000992,0.000231
1777498708349703680,0.999999,0.000266,-0.000985,0.000235
1777498708359921152,0.999999,0.000264,-0.001002,0.000239
1777498708370119680,0.999999,0.000271,-0.000990,0.000239
1777498708380298752,0.999999,0.000277,-0.001003,0.000241
1777498708390457600,0.999999,0.000274,-0.000997,0.000243
1777498708400596736,0.999999,0.000280,-0.001000,0.000240
1777498708410716160,0.999999,0.000234,-0.001005,0.000234
1777498708420815360,0.999999,0.000256,-0.001000,0.000233
1777498708430895104,0.999999,0.000276,-0.001023,0.000241
1777498708440954624,0.999999,0.000287,-0.001026,0.000237
1777498708450994688,0.999999,0.000274,-0.000999,0.000238
1777498708461015296,0.999999,0.000261,-0.001018,0.000243
1777498708471016192,0.999999,0.000263,-0.001002,0.000242
1777498708480997376,0.999999,0.000282,-0.001011,0.000245
1777498708490962944,0.999999,0.000293,-0.001007,0.000243
1777498708500908800,0.999999,0.000277,-0.001019,0.000241
1777498708510834944,0.999999,0.000276,-0.001007,0.000238
1777498708520741376,0.999999,0.000281,-0.001008,0.000235
1777498708530628352,0.999999,0.000277,-0.001013,0.000229
1777498708540495616,0.999999,0.000275,-0.001010,0.000224
1777498708550343680,0.999999,0.000266,-0.001019,0.000215
1777498708560172032,0.999999,0.000272,-0.001006,0.000211
1777498708569981184,0.999999,0.000272,-0.001012,0.000207
1777498708579770880,0.999999,0.000274,-0.001009,0.000204
1777498708589541632,0.999999,0.000266,-0.001059,0.000197
1777498708599760384,0.999999,0.000278,-0.001008,0.000200
1777498708609959168,0.999999,0.000281,-0.001051,0.000214
1777498708620137728,0.999999,0.000269,-0.001022,0.000214
1777498708630295808,0.999999,0.000275,-0.001041,0.000220
1777498708640434688,0.999999,0.000295,-0.001009,0.000226
1777498708650553344,0.999999,0.000308,-0.001025,0.000238
1777498708660652288,0.999999,0.000303,-0.001002,0.000249
1777498708670731008,0.999999,0.000305,-0.001025,0.000262
1777498708680790016,0.999999,0.000311,-0.001005,0.000269
1777498708690829056,0.999999,0.000315,-0.001022,0.000275
1777498708700847872,0.999999,0.000319,-0.001013,0.000274
1777498708710847232,0.999999,0.000317,-0.001026,0.000270
1777498708720827136,0.999999,0.000311,-0.001022,0.000261
1777498708730787072,0.999999,0.000308,-0.001028,0.000252
1777498708740727552,0.999999,0.000298,-0.001028,0.000249
1777498708750648320,0.999999,0.000294,-0.001028,0.000241
1777498708760549120,0.999999,0.000290,-0.001025,0.000234
1777498708770432000,0.999999,0.000289,-0.001026,0.000227
1777498708780296448,0.999999,0.000284,-0.001031,0.000221
1777498708790141440,0.999999,0.000281,-0.001030,0.000216
1777498708799966976,0.999999,0.000280,-0.001031,0.000211
1777498708809773312,0.999999,0.000281,-0.001034,0.000209
1777498708819559936,0.999999,0.000282,-0.001033,0.000209
1777498708829327104,0.999999,0.000284,-0.001035,0.000213
1777498708839547392,0.999999,0.000291,-0.001035,0.000218
1777498708849747968,0.999999,0.000292,-0.001031,0.000224
1777498708859928064,0.999999,0.000293,-0.001032,0.000226
1777498708870089728,0.999999,0.000296,-0.001034,0.000232
1777498708880231936,0.999999,0.000300,-0.001036,0.000240
1777498708890354176,0.999999,0.000305,-0.001034,0.000245
1777498708900457216,0.999999,0.000309,-0.001034,0.000251
1777498708910540544,0.999999,0.000306,-0.001034,0.000250
1777498708920604672,0.999999,0.000310,-0.001037,0.000252
1777498708930649344,0.999999,0.000311,-0.001036,0.000250
1777498708940674560,0.999999,0.000309,-0.001038,0.000246
1777498708950681344,0.999999,0.000304,-0.001041,0.000240
1777498708960668672,0.999999,0.000302,-0.001039,0.000237
1777498708970637568,0.999999,0.000299,-0.001035,0.000230
1777498708980587264,0.999999,0.000295,-0.001034,0.000221
1777498708990517504,0.999999,0.000289,-0.001036,0.000215
1777498709000428032,0.999999,0.000286,-0.001037,0.000210
1777498709010319104,0.999999,0.000285,-0.001037,0.000207
1777498709020190720,0.999999,0.000283,-0.001037,0.000205
1777498709030042624,0.999999,0.000284,-0.001036,0.000204
1777498709039875328,0.999999,0.000287,-0.001035,0.000207
1777498709049688320,0.999999,0.000286,-0.001036,0.000209
1777498709059482112,0.999999,0.000288,-0.001037,0.000215
1777498709069256448,0.999999,0.000292,-0.001038,0.000221
1777498709079483392,0.999999,0.000296,-0.001039,0.000227
1777498709089690880,0.999999,0.000299,-0.001037,0.000231
1777498709099878912,0.999999,0.000300,-0.001040,0.000234
1777498709110047232,0.999999,0.000299,-0.001041,0.000234
1777498709120195840,0.999999,0.000304,-0.001042,0.000235
1777498709130324480,0.999999,0.000290,-0.001054,0.000221
1777498709140432896,0.999999,0.000270,-0.001092,0.000143
1777498709150521856,0.999999,0.000204,-0.001153,-0.000035
1777498709160590848,0.999999,0.000222,-0.001155,-0.000286
1777498709170640384,0.999999,0.000178,-0.001125,-0.000492
1777498709180670208,0.999999,-0.000045,-0.001067,-0.000642
1777498709190680832,0.999999,-0.000022,-0.001093,-0.000743
