Time,estLinearAccelZ,estAngularRateZ,flagStop
1777503214562831526, 0.041292,-0.004164,0
1777503214572942075, 0.041292,-0.004164,0
1777503214583110179, 0.041292,-0.004164,0
1777503214593628315, 0.044445,-0.004261,0
1777503214603745475, 0.044445,-0.004261,0
1777503214613854154, 0.044445,-0.004261,0
1777503214623967591, 0.044445,-0.004261,0
1777503214634077918, 0.044445,-0.004261,0
1777503214652666279, 0.040302,-0.004116,0
1777503214662778642, 0.040302,-0.004116,0
1777503214672888247, 0.040302,-0.004116,0
1777503214682998388, 0.040302,-0.004116,0
1777503214693111808, 0.040302,-0.004116,0
1777503214703648443, 0.049717,-0.004435,0
1777503214713760085, 0.049717,-0.004435,0
1777503214723871578, 0.049717,-0.004435,0
1777503214733981461, 0.049717,-0.004435,0
1777503214744091565, 0.049717,-0.004435,0
1777503214762708555, 0.042201,-0.004143,0
1777503214772819659, 0.042201,-0.004143,0
1777503214782928745, 0.042201,-0.004143,0
1777503214793039257, 0.042201,-0.004143,0
1777503214803148862, 0.042201,-0.004143,0
1777503214813683331, 0.040325,-0.004302,0
1777503214823797621, 0.040325,-0.004302,0
1777503214833906058, 0.040325,-0.004302,0
1777503214844019570, 0.040325,-0.004302,0
1777503214854129471, 0.040325,-0.004302,0
1777503214872740405, 0.042987,-0.004229,0
1777503214882852603, 0.042987,-0.004229,0
1777503214892962411, 0.042987,-0.004229,0
1777503214903072626, 0.042987,-0.004229,0
1777503214913182194, 0.042987,-0.004229,0
1777503214931785110, 0.047559,-0.004592,0
1777503214941898159, 0.047559,-0.004592,0
1777503214952006837, 0.047559,-0.004592,0
1777503214962116349, 0.047559,-0.004592,0
1777503214972225194, 0.047559,-0.004592,0
1777503214982770330, 0.041283,-0.004189,0
1777503214992881935, 0.041283,-0.004189,0
1777503215002989613, 0.041283,-0.004189,0
1777503215013109829, 0.041283,-0.004189,0
1777503215023227655, 0.041283,-0.004189,0
1777503215041815516, 0.035385,-0.004439,0
1777503215051929917, 0.035385,-0.004439,0
1777503215062040947, 0.035385,-0.004439,0
1777503215072153181, 0.035385,-0.004439,0
1777503215082265656, 0.035385,-0.004439,0
1777503215092812310, 0.041870,-0.004296,0
1777503215102925119, 0.041870,-0.004296,0
1777503215113038334, 0.041870,-0.004296,0
1777503215123159568, 0.041870,-0.004296,0
1777503215133296450, 0.046345,-0.004167,0
1777503215143411036, 0.046345,-0.004167,0
1777503215153523270, 0.046345,-0.004167,0
1777503215163632597, 0.046345,-0.004167,0
1777503215173742776, 0.046345,-0.004167,0
1777503215183852232, 0.046345,-0.004167,0
1777503215202426278, 0.042340,-0.004252,0
1777503215212536438, 0.042340,-0.004252,0
1777503215222644543, 0.042340,-0.004252,0
1777503215232753981, 0.042340,-0.004252,0
1777503215242874400, 0.042340,-0.004252,0
1777503215253484998, 0.043730,-0.004375,0
1777503215263614639, 0.043730,-0.004375,0
1777503215273733706, 0.043730,-0.004375,0
1777503215283962365, 0.043730,-0.004375,0
1777503215294076228, 0.043730,-0.004375,0
1777503215312497073, 0.043600,-0.004326,0
1777503215322610196, 0.043600,-0.004326,0
1777503215332715726, 0.043600,-0.004326,0
1777503215342817738, 0.043600,-0.004326,0
1777503215352919288, 0.043600,-0.004326,0
1777503215363466442, 0.046603,-0.004338,0
1777503215373569935, 0.046603,-0.004338,0
1777503215383673670, 0.046603,-0.004338,0
1777503215393776978, 0.046603,-0.004338,0
1777503215403881934, 0.046603,-0.004338,0
1777503215422502369, 0.044597,-0.004089,0
1777503215432612547, 0.044597,-0.004089,0
1777503215442724855, 0.044597,-0.004089,0
1777503215452838627, 0.044597,-0.004089,0
1777503215462952268, 0.044597,-0.004089,0
1777503215473515070, 0.043249,-0.004489,0
1777503215483629953, 0.043249,-0.004489,0
1777503215493741872, 0.043249,-0.004489,0
1777503215503854624, 0.043249,-0.004489,0
1777503215513976507, 0.043249,-0.004489,0
1777503215532575793, 0.044768,-0.004249,0
1777503215542691675, 0.044768,-0.004249,0
1777503215552805317, 0.044768,-0.004249,0
1777503215562918940, 0.044768,-0.004249,0
1777503215573032915, 0.044768,-0.004249,0
1777503215583552051, 0.043633,-0.004235,0
1777503215593667600, 0.043633,-0.004235,0
1777503215603779778, 0.043633,-0.004235,0
1777503215613889864, 0.043633,-0.004235,0
1777503215624003969, 0.043633,-0.004235,0
1777503215642609811, 0.045314,-0.004434,0
1777503215652723841, 0.045314,-0.004434,0
1777503215662835538, 0.045314,-0.004434,0
1777503215672949087, 0.045314,-0.004434,0
1777503215683062321, 0.045314,-0.004434,0
1777503215693603031, 0.037530,-0.004226,0
1777503215703717450, 0.037530,-0.004226,0
1777503215713828888, 0.037530,-0.004226,0
1777503215723941511, 0.037530,-0.004226,0
1777503215734054301, 0.037530,-0.004226,0
1777503215752650439, 0.049394,-0.004318,0
1777503215762764470, 0.049394,-0.004318,0
1777503215772873648, 0.049394,-0.004318,0
1777503215782987234, 0.049394,-0.004318,0
1777503215793099802, 0.049394,-0.004318,0
1777503215803624827, 0.044281,-0.004514,0
1777503215813739376, 0.044281,-0.004514,0
1777503215823850850, 0.044281,-0.004514,0
1777503215833963362, 0.044281,-0.004514,0
1777503215844075893, 0.044281,-0.004514,0
1777503215862683883, 0.041590,-0.004345,0
1777503215872799395, 0.041590,-0.004345,0
1777503215882907721, 0.041590,-0.004345,0
1777503215893020826, 0.041590,-0.004345,0
1777503215903130986, 0.041590,-0.004345,0
1777503215913688510, 0.044160,-0.004206,0
1777503215923802726, 0.044160,-0.004206,0
1777503215933959700, 0.044160,-0.004206,0
1777503215944074157, 0.044160,-0.004206,0
1777503215954186446, 0.044160,-0.004206,0
1777503215972796825, 0.041200,-0.004281,0
1777503215982907078, 0.041200,-0.004281,0
1777503215993058497, 0.041200,-0.004281,0
1777503216003169101, 0.041200,-0.004281,0
1777503216013287817, 0.041200,-0.004281,0
1777503216031792845, 0.046218,-0.004364,0
1777503216041905079, 0.046218,-0.004364,0
1777503216052017406, 0.046218,-0.004364,0
1777503216062127437, 0.046218,-0.004364,0
1777503216072238152, 0.046218,-0.004364,0
1777503216082759714, 0.043634,-0.004304,0
1777503216092871226, 0.043634,-0.004304,0
1777503216102979368, 0.043634,-0.004304,0
1777503216113089602, 0.043634,-0.004304,0
1777503216123198985, 0.043634,-0.004304,0
1777503216133753379, 0.040002,-0.004061,0
1777503216143868910, 0.040002,-0.004061,0
1777503216153977496, 0.040002,-0.004061,0
1777503216164087026, 0.040002,-0.004061,0
1777503216174196298, 0.040002,-0.004061,0
1777503216192378257, 0.052779,-0.004246,0
1777503216202489102, 0.052779,-0.004246,0
1777503216212597595, 0.052779,-0.004246,0
1777503216222706644, 0.052779,-0.004246,0
1777503216232815545, 0.052779,-0.004246,0
1777503216243417884, 0.043486,-0.004333,0
1777503216253574488, 0.043486,-0.004333,0
1777503216263703981, 0.043486,-0.004333,0
1777503216273826734, 0.043486,-0.004333,0
1777503216283937986, 0.043486,-0.004333,0
1777503216302457830, 0.048288,-0.004461,0
1777503216312570823, 0.048288,-0.004461,0
1777503216322679798, 0.048288,-0.004461,0
1777503216332824624, 0.048288,-0.004461,0
1777503216342937377, 0.048288,-0.004461,0
1777503216353439921, 0.048974,-0.004359,0
1777503216363552044, 0.048974,-0.004359,0
1777503216373660574, 0.048974,-0.004359,0
1777503216383770068, 0.048974,-0.004359,0
1777503216393878728, 0.048974,-0.004359,0
1777503216412476422, 0.037133,-0.004354,0
1777503216422590434, 0.037133,-0.004354,0
1777503216432701612, 0.037133,-0.004354,0
1777503216442813847, 0.037133,-0.004354,0
1777503216452926784, 0.037133,-0.004354,0
1777503216463459031, 0.041034,-0.004217,0
1777503216473572951, 0.041034,-0.004217,0
1777503216483684481, 0.041034,-0.004217,0
1777503216493796456, 0.041034,-0.004217,0
1777503216503908135, 0.041034,-0.004217,0
1777503216522522569, 0.043993,-0.004348,0
1777503216532647248, 0.043993,-0.004348,0
1777503216542761019, 0.043993,-0.004348,0
1777503216552875938, 0.043993,-0.004348,0
1777503216562988746, 0.043993,-0.004348,0
1777503216573510531, 0.044924,-0.004265,0
1777503216583624765, 0.044924,-0.004265,0
1777503216593839109, 0.044924,-0.004265,0
1777503216603953473, 0.044924,-0.004265,0
1777503216614066410, 0.044924,-0.004265,0
1777503216632559698, 0.037868,-0.004474,0
1777503216642673821, 0.037868,-0.004474,0
1777503216652789074, 0.037868,-0.004474,0
1777503216662902753, 0.037868,-0.004474,0
1777503216673015579, 0.037868,-0.004474,0
1777503216683535104, 0.041562,-0.004482,0
1777503216693697875, 0.041562,-0.004482,0
1777503216703811554, 0.041562,-0.004482,0
1777503216713924899, 0.041562,-0.004482,0
1777503216724038207, 0.041562,-0.004482,0
1777503216742605864, 0.044589,-0.004444,0
1777503216752719506, 0.044589,-0.004444,0
1777503216762831277, 0.044589,-0.004444,0
1777503216772944419, 0.044589,-0.004444,0
1777503216783056986, 0.044589,-0.004444,0
1777503216793583863, 0.042951,-0.004392,0
1777503216803699097, 0.042951,-0.004392,0
1777503216813811813, 0.042951,-0.004392,0
1777503216823925695, 0.042951,-0.004392,0
1777503216834038522, 0.042951,-0.004392,0
1777503216852642086, 0.041157,-0.004137,0
1777503216862755654, 0.041157,-0.004137,0
1777503216872867573, 0.041157,-0.004137,0
1777503216882980159, 0.041157,-0.004137,0
1777503216893092597, 0.041157,-0.004137,0
1777503216903647751, 0.042403,-0.004218,0
1777503216913762300, 0.042403,-0.004218,0
1777503216923872275, 0.042403,-0.004218,0
1777503216933985416, 0.042403,-0.004218,0
1777503216944098614, 0.042403,-0.004218,0
1777503216962748622, 0.044820,-0.004377,0
1777503216972862689, 0.044820,-0.004377,0
1777503216982974034, 0.044820,-0.004377,0
1777503216993086380, 0.044820,-0.004377,0
1777503217003199762, 0.044820,-0.004377,0
1777503217013756305, 0.040399,-0.004101,0
1777503217023883020, 0.040399,-0.004101,0
1777503217033996884, 0.040399,-0.004101,0
1777503217044111933, 0.040399,-0.004101,0
1777503217054226612, 0.040399,-0.004101,0
1777503217072751251, 0.039227,-0.004345,0
1777503217082863967, 0.039227,-0.004345,0
1777503217092975424, 0.039227,-0.004345,0
1777503217103086084, 0.039227,-0.004345,0
1777503217113198855, 0.039227,-0.004345,0
1777503217131778734, 0.040869,-0.004555,0
1777503217141890117, 0.040869,-0.004555,0
1777503217152004758, 0.040869,-0.004555,0
1777503217162116937, 0.040869,-0.004555,0
1777503217172266078, 0.048336,-0.004367,0
1777503217182378498, 0.048336,-0.004367,0
1777503217192488917, 0.048336,-0.004367,0
1777503217202597503, 0.048336,-0.004367,0
1777503217212707219, 0.048336,-0.004367,0
1777503217222816342, 0.048336,-0.004367,0
1777503217233324238, 0.042696,-0.004425,0
1777503217243481230, 0.042696,-0.004425,0
1777503217253638334, 0.042696,-0.004425,0
1777503217263774383, 0.042696,-0.004425,0
1777503217273894784, 0.042696,-0.004425,0
1777503217292421405, 0.038493,-0.004416,0
1777503217302533843, 0.038493,-0.004416,0
1777503217312646707, 0.038493,-0.004416,0
1777503217322861921, 0.038493,-0.004416,0
1777503217332974118, 0.038493,-0.004416,0
1777503217343375867, 0.041411,-0.004167,0
1777503217353489175, 0.041411,-0.004167,0
1777503217363598872, 0.041411,-0.004167,0
1777503217373708829, 0.041411,-0.004167,0
1777503217383822100, 0.041411,-0.004167,0
1777503217402426146, 0.044310,-0.004434,0
1777503217412541084, 0.044310,-0.004434,0
1777503217422651929, 0.044310,-0.004434,0
1777503217432762700, 0.044310,-0.004434,0
1777503217442873768, 0.044310,-0.004434,0
1777503217453410163, 0.042561,-0.004566,0
1777503217463526323, 0.042561,-0.004566,0
1777503217473635872, 0.042561,-0.004566,0
1777503217483748458, 0.042561,-0.004566,0
1777503217493857378, 0.042561,-0.004566,0
1777503217512482571, 0.043207,-0.004180,0
1777503217522606435, 0.043207,-0.004180,0
1777503217532732558, 0.043207,-0.004180,0
1777503217542872607, 0.043207,-0.004180,0
1777503217552990322, 0.043207,-0.004180,0
1777503217563452533, 0.046717,-0.004394,0
1777503217573564971, 0.046717,-0.004394,0
1777503217583675631, 0.046717,-0.004394,0
1777503217593786069, 0.046717,-0.004394,0
1777503217603896266, 0.046717,-0.004394,0
1777503217622508886, 0.041925,-0.004486,0
1777503217632623213, 0.041925,-0.004486,0
1777503217642735206, 0.041925,-0.004486,0
1777503217652848533, 0.041925,-0.004486,0
1777503217662960212, 0.041925,-0.004486,0
1777503217673505144, 0.038443,-0.004311,0
1777503217683619323, 0.038443,-0.004311,0
1777503217693731298, 0.038443,-0.004311,0
1777503217703844365, 0.038443,-0.004311,0
1777503217713956618, 0.038443,-0.004311,0
1777503217732553830, 0.047250,-0.004188,0
1777503217742667824, 0.047250,-0.004188,0
1777503217752778743, 0.047250,-0.004188,0
1777503217762891033, 0.047250,-0.004188,0
1777503217773004138, 0.047250,-0.004188,0
1777503217783537292, 0.045742,-0.004243,0
1777503217793651267, 0.045742,-0.004243,0
1777503217803762612, 0.045742,-0.004243,0
1777503217813875772, 0.045742,-0.004243,0
1777503217823989229, 0.045742,-0.004243,0
1777503217842600664, 0.041449,-0.004527,0
1777503217852715268, 0.041449,-0.004527,0
1777503217862826706, 0.041449,-0.004527,0
1777503217872940551, 0.041449,-0.004527,0
1777503217883054323, 0.041449,-0.004527,0
1777503217893597551, 0.044331,-0.004417,0
1777503217903712526, 0.044331,-0.004417,0
1777503217913824093, 0.044331,-0.004417,0
1777503217923937328, 0.044331,-0.004417,0
1777503217934049840, 0.044331,-0.004417,0
1777503217952700422, 0.042171,-0.004202,0
1777503217962814952, 0.042171,-0.004202,0
1777503217972926075, 0.042171,-0.004202,0
1777503217983038384, 0.042171,-0.004202,0
1777503217993150507, 0.042171,-0.004202,0
1777503218003634069, 0.042662,-0.004617,0
1777503218013748007, 0.042662,-0.004617,0
1777503218023871593, 0.042662,-0.004617,0
1777503218033993235, 0.042662,-0.004617,0
1777503218044181727, 0.042662,-0.004617,0
1777503218062696108, 0.040839,-0.004260,0
1777503218072811120, 0.040839,-0.004260,0
1777503218082982446, 0.040839,-0.004260,0
1777503218093097773, 0.040839,-0.004260,0
1777503218103286358, 0.040839,-0.004260,0
1777503218113689125, 0.042749,-0.004218,0
1777503218123804063, 0.042749,-0.004218,0
1777503218133916649, 0.042749,-0.004218,0
1777503218144029828, 0.042749,-0.004218,0
1777503218154141006, 0.042749,-0.004218,0
1777503218172326206, 0.044027,-0.004069,0
1777503218182440237, 0.044027,-0.004069,0
1777503218192552286, 0.044027,-0.004069,0
1777503218202662168, 0.044027,-0.004069,0
1777503218212775125, 0.044027,-0.004069,0
1777503218223291316, 0.041876,-0.004300,0
1777503218233403125, 0.041876,-0.004300,0
1777503218243547933, 0.041876,-0.004300,0
1777503218253706129, 0.041876,-0.004300,0
1777503218263840845, 0.041876,-0.004300,0
1777503218282366966, 0.042739,-0.004406,0
1777503218292479570, 0.042739,-0.004406,0
1777503218302696322, 0.042739,-0.004406,0
1777503218312816593, 0.042739,-0.004406,0
1777503218322941827, 0.042739,-0.004406,0
1777503218333319132, 0.047720,-0.004246,0
1777503218343436292, 0.047720,-0.004246,0
1777503218353547156, 0.047720,-0.004246,0
1777503218363658408, 0.047720,-0.004246,0
1777503218373769272, 0.047720,-0.004246,0
1777503218392378188, 0.041923,-0.004358,0
1777503218402488867, 0.041923,-0.004358,0
1777503218412599990, 0.041923,-0.004358,0
1777503218422710410, 0.041923,-0.004358,0
1777503218432823200, 0.041923,-0.004358,0
1777503218443387613, 0.042382,-0.004208,0
1777503218453502995, 0.042382,-0.004208,0
1777503218463614396, 0.042382,-0.004208,0
1777503218473726760, 0.042382,-0.004208,0
1777503218483839068, 0.042382,-0.004208,0
1777503218502507169, 0.042369,-0.004452,0
1777503218512620403, 0.042369,-0.004452,0
1777503218522742730, 0.042369,-0.004452,0
1777503218532868834, 0.042369,-0.004452,0
1777503218542981421, 0.042369,-0.004452,0
1777503218553417465, 0.046605,-0.004343,0
1777503218563534051, 0.046605,-0.004343,0
1777503218573647045, 0.046605,-0.004343,0
1777503218583761649, 0.046605,-0.004343,0
1777503218593872569, 0.046605,-0.004343,0
1777503218612513985, 0.040744,-0.004400,0
1777503218622625737, 0.040744,-0.004400,0
1777503218632735268, 0.040744,-0.004400,0
1777503218642845391, 0.040744,-0.004400,0
1777503218652954829, 0.040744,-0.004400,0
1777503218663509835, 0.040204,-0.004332,0
1777503218673620606, 0.040204,-0.004332,0
1777503218683731026, 0.040204,-0.004332,0
1777503218693843001, 0.040204,-0.004332,0
1777503218703955717, 0.040204,-0.004332,0
1777503218722528522, 0.044686,-0.004118,0
1777503218732639701, 0.044686,-0.004118,0
1777503218742748028, 0.044686,-0.004118,0
1777503218752857725, 0.044686,-0.004118,0
1777503218762966867, 0.044686,-0.004118,0
1777503218773528854, 0.042996,-0.004394,0
1777503218783644922, 0.042996,-0.004394,0
1777503218793753934, 0.042996,-0.004394,0
1777503218803910760, 0.042996,-0.004394,0
1777503218814022513, 0.042996,-0.004394,0
1777503218832549967, 0.042655,-0.004270,0
1777503218842663961, 0.042655,-0.004270,0
1777503218852787306, 0.042655,-0.004270,0
1777503218862902577, 0.042655,-0.004270,0
1777503218873017052, 0.042655,-0.004270,0
1777503218883541207, 0.043636,-0.004281,0
1777503218893653071, 0.043636,-0.004281,0
1777503218903761416, 0.043636,-0.004281,0
1777503218913870854, 0.043636,-0.004281,0
1777503218923980292, 0.043636,-0.004281,0
1777503218942661522, 0.041675,-0.004348,0
1777503218952796571, 0.041675,-0.004348,0
1777503218962909287, 0.041675,-0.004348,0
1777503218973020799, 0.041675,-0.004348,0
1777503218983133755, 0.041675,-0.004348,0
1777503218993591429, 0.044058,-0.004268,0
1777503219003706700, 0.044058,-0.004268,0
1777503219013817972, 0.044058,-0.004268,0
1777503219023942058, 0.044058,-0.004268,0
1777503219034062921, 0.044058,-0.004268,0
1777503219052656375, 0.039532,-0.004270,0
1777503219062770387, 0.039532,-0.004270,0
1777503219072882158, 0.039532,-0.004270,0
1777503219082994948, 0.039532,-0.004270,0
1777503219093107608, 0.039532,-0.004270,0
1777503219103640467, 0.038929,-0.004314,0
1777503219113754312, 0.038929,-0.004314,0
1777503219123866046, 0.038929,-0.004314,0
1777503219133977855, 0.038929,-0.004314,0
1777503219144087959, 0.038929,-0.004314,0
1777503219162249993, 0.043646,-0.004085,0
1777503219172361579, 0.043646,-0.004085,0
1777503219182470313, 0.043646,-0.004085,0
1777503219192580288, 0.043646,-0.004085,0
1777503219202691763, 0.043646,-0.004085,0
1777503219213234677, 0.038520,-0.004022,0
1777503219223345856, 0.038520,-0.004022,0
1777503219233455479, 0.038520,-0.004022,0
1777503219243605954, 0.038520,-0.004022,0
1777503219253765076, 0.038520,-0.004022,0
1777503219272298919, 0.044129,-0.004347,0
1777503219282405598, 0.044129,-0.004347,0
1777503219292509351, 0.044129,-0.004347,0
1777503219302847008, 0.044129,-0.004347,0
1777503219312971557, 0.044129,-0.004347,0
1777503219323298529, 0.045281,-0.004294,0
1777503219333405782, 0.045281,-0.004294,0
1777503219343507257, 0.045281,-0.004294,0
1777503219353609362, 0.045281,-0.004294,0
1777503219363715319, 0.045281,-0.004294,0
1777503219382314809, 0.043825,-0.004552,0
1777503219392418007, 0.043825,-0.004552,0
1777503219402519074, 0.043825,-0.004552,0
1777503219412620198, 0.043825,-0.004552,0
1777503219422723154, 0.043825,-0.004552,0
1777503219433315382, 0.039622,-0.004528,0
1777503219443420802, 0.039622,-0.004528,0
1777503219453521333, 0.039622,-0.004528,0
1777503219463630437, 0.039622,-0.004528,0
1777503219473739283, 0.039622,-0.004528,0
1777503219492387735, 0.041169,-0.004286,0
1777503219502554636, 0.041169,-0.004286,0
1777503219512710147, 0.041169,-0.004286,0
1777503219522837548, 0.041169,-0.004286,0
1777503219532960745, 0.041169,-0.004286,0
1777503219543368827, 0.046094,-0.004225,0
1777503219553482061, 0.046094,-0.004225,0
1777503219563591296, 0.046094,-0.004225,0
1777503219573701030, 0.046094,-0.004225,0
1777503219583814264, 0.046094,-0.004225,0
1777503219602436921, 0.042825,-0.004318,0
1777503219612548193, 0.042825,-0.004318,0
1777503219622657612, 0.042825,-0.004318,0
1777503219632768124, 0.042825,-0.004318,0
1777503219642878099, 0.042825,-0.004318,0
1777503219653416494, 0.042261,-0.004350,0
1777503219663531247, 0.042261,-0.004350,0
1777503219673639611, 0.042261,-0.004350,0
1777503219683753623, 0.042261,-0.004350,0
1777503219693864302, 0.042261,-0.004350,0
1777503219712460107, 0.045321,-0.004522,0
1777503219722571564, 0.045321,-0.004522,0
1777503219732683798, 0.045321,-0.004522,0
1777503219742793107, 0.045321,-0.004522,0
1777503219752902878, 0.045321,-0.004522,0
1777503219763481458, 0.049221,-0.004315,0
1777503219773593618, 0.049221,-0.004315,0
1777503219783703315, 0.049221,-0.004315,0
1777503219793813198, 0.049221,-0.004315,0
1777503219803924340, 0.049221,-0.004315,0
1777503219822500793, 0.038181,-0.004358,0
1777503219832612065, 0.038181,-0.004358,0
1777503219842721780, 0.038181,-0.004358,0
1777503219852831904, 0.038181,-0.004358,0
1777503219862941656, 0.038181,-0.004358,0
1777503219873497403, 0.040447,-0.004101,0
1777503219883614008, 0.040447,-0.004101,0
1777503219893723076, 0.040447,-0.004101,0
1777503219903835902, 0.040447,-0.004101,0
1777503219913946415, 0.040447,-0.004101,0
1777503219932548257, 0.041512,-0.004188,0
1777503219942659621, 0.041512,-0.004188,0
1777503219952768003, 0.041512,-0.004188,0
1777503219962877663, 0.041512,-0.004188,0
1777503219972987787, 0.041512,-0.004188,0
1777503219983540200, 0.041291,-0.004571,0
1777503219993652212, 0.041291,-0.004571,0
1777503220003764502, 0.041291,-0.004571,0
1777503220013874274, 0.041291,-0.004571,0
1777503220023999526, 0.041291,-0.004571,0
1777503220042603535, 0.044228,-0.004254,0
1777503220052716047, 0.044228,-0.004254,0
1777503220062824763, 0.044228,-0.004254,0
1777503220072935201, 0.044228,-0.004254,0
1777503220083045843, 0.044228,-0.004254,0
1777503220093576701, 0.041934,-0.004353,0
1777503220103689936, 0.041934,-0.004353,0
1777503220113798744, 0.041934,-0.004353,0
1777503220123908608, 0.041934,-0.004353,0
1777503220134018194, 0.041934,-0.004353,0
1777503220152195116, 0.038034,-0.004135,0
1777503220162306129, 0.038034,-0.004135,0
1777503220172417196, 0.038034,-0.004135,0
1777503220182526634, 0.038034,-0.004135,0
1777503220192639535, 0.038034,-0.004135,0
1777503220203198560, 0.045831,-0.004167,0
1777503220213427885, 0.045831,-0.004167,0
1777503220223612193, 0.045831,-0.004167,0
1777503220233725390, 0.045831,-0.004167,0
1777503220243869809, 0.045831,-0.004167,0
1777503220262287191, 0.042412,-0.004250,0
1777503220272411221, 0.042412,-0.004250,0
1777503220282513215, 0.042412,-0.004250,0
1777503220292615894, 0.042412,-0.004250,0
1777503220302718129, 0.042412,-0.004250,0
1777503220313229709, 0.043096,-0.004232,0
1777503220323336018, 0.043096,-0.004232,0
1777503220333436252, 0.043096,-0.004232,0
1777503220343541042, 0.043096,-0.004232,0
1777503220353643980, 0.043096,-0.004232,0
1777503220372268304, 0.040341,-0.004157,0
1777503220382381057, 0.040341,-0.004157,0
1777503220392493421, 0.040341,-0.004157,0
1777503220402604248, 0.040341,-0.004157,0
1777503220412715112, 0.040341,-0.004157,0
1777503220423279729, 0.045697,-0.004186,0
1777503220433394685, 0.045697,-0.004186,0
1777503220443505809, 0.045697,-0.004186,0
1777503220453618284, 0.045697,-0.004186,0
1777503220463731055, 0.045697,-0.004186,0
1777503220482340453, 0.042900,-0.004332,0
1777503220492454558, 0.042900,-0.004332,0
1777503220502565996, 0.042900,-0.004332,0
1777503220512678193, 0.042900,-0.004332,0
1777503220522803705, 0.042900,-0.004332,0
1777503220533330304, 0.046636,-0.004213,0
1777503220543447186, 0.046636,-0.004213,0
1777503220553560087, 0.046636,-0.004213,0
1777503220563674081, 0.046636,-0.004213,0
1777503220573786908, 0.046636,-0.004213,0
1777503220592378213, 0.046745,-0.004183,0
1777503220602493225, 0.046745,-0.004183,0
1777503220612605126, 0.046745,-0.004183,0
1777503220622717953, 0.046745,-0.004183,0
1777503220632831891, 0.046745,-0.004183,0
1777503220643364027, 0.038448,-0.004199,0
1777503220653478873, 0.038448,-0.004199,0
1777503220663590163, 0.038448,-0.004199,0
1777503220673703082, 0.038448,-0.004199,0
1777503220683816668, 0.038448,-0.004199,0
1777503220702432770, 0.044357,-0.004102,0
1777503220712547337, 0.044357,-0.004102,0
1777503220722658609, 0.044357,-0.004102,0
1777503220732769269, 0.044357,-0.004102,0
1777503220742883059, 0.044357,-0.004102,0
1777503220753417232, 0.045835,-0.004133,0
1777503220763532133, 0.045835,-0.004133,0
1777503220773644219, 0.045835,-0.004133,0
1777503220783757657, 0.045835,-0.004133,0
1777503220793870669, 0.045835,-0.004133,0
1777503220812476049, 0.036714,-0.004482,0
1777503220822589468, 0.036714,-0.004482,0
1777503220832701832, 0.036714,-0.004482,0
1777503220842814881, 0.036714,-0.004482,0
1777503220852927504, 0.036714,-0.004482,0
1777503220863447493, 0.039620,-0.004454,0
1777503220873562153, 0.039620,-0.004454,0
1777503220883674017, 0.039620,-0.004454,0
1777503220893785936, 0.039620,-0.004454,0
1777503220903900356, 0.039620,-0.004454,0
1777503220922514365, 0.044465,-0.004140,0
1777503220932630673, 0.044465,-0.004140,0
1777503220942739370, 0.044465,-0.004140,0
1777503220952930844, 0.044465,-0.004140,0
1777503220963041931, 0.044465,-0.004140,0
1777503220973544937, 0.048090,-0.004288,0
1777503220983659431, 0.048090,-0.004288,0
1777503220993771350, 0.048090,-0.004288,0
1777503221003885714, 0.048090,-0.004288,0
1777503221013998430, 0.048090,-0.004288,0
1777503221032571440, 0.040392,-0.004304,0
1777503221042687322, 0.040392,-0.004304,0
1777503221052799205, 0.040392,-0.004304,0
1777503221062908569, 0.040392,-0.004304,0
1777503221073021859, 0.040392,-0.004304,0
1777503221083542069, 0.039768,-0.004502,0
1777503221093656859, 0.039768,-0.004502,0
1777503221103768667, 0.039768,-0.004502,0
1777503221113879309, 0.039768,-0.004502,0
1777503221123991377, 0.039768,-0.004502,0
1777503221142174725, 0.046004,-0.004076,0
1777503221152284793, 0.046004,-0.004076,0
1777503221162395083, 0.046004,-0.004076,0
1777503221172504891, 0.046004,-0.004076,0
1777503221182613903, 0.046004,-0.004076,0
1777503221193185224, 0.049702,-0.004125,0
1777503221203299347, 0.049702,-0.004125,0
1777503221213406860, 0.049702,-0.004125,0
1777503221223519057, 0.049702,-0.004125,0
1777503221233628162, 0.049702,-0.004125,0
1777503221252300781, 0.038120,-0.004033,0
1777503221262434145, 0.038120,-0.004033,0
1777503221272553453, 0.038120,-0.004033,0
1777503221282665354, 0.038120,-0.004033,0
1777503221292772403, 0.038120,-0.004033,0
1777503221303540203, 0.036554,-0.004224,0
1777503221313705640, 0.036554,-0.004224,0
1777503221323813967, 0.036554,-0.004224,0
1777503221333919202, 0.036554,-0.004224,0
1777503221344022251, 0.036554,-0.004224,0
1777503221362249136, 0.041924,-0.004291,0
1777503221372357074, 0.041924,-0.004291,0
1777503221382459901, 0.041924,-0.004291,0
1777503221392564469, 0.041924,-0.004291,0
1777503221402665148, 0.041924,-0.004291,0
1777503221413226246, 0.045243,-0.003964,0
1777503221423334777, 0.045243,-0.003964,0
1777503221433442308, 0.045243,-0.003964,0
1777503221443548116, 0.045243,-0.003964,0
1777503221453654814, 0.045243,-0.003964,0
1777503221472282230, 0.039091,-0.004316,0
1777503221482393557, 0.039091,-0.004316,0
1777503221492508050, 0.039091,-0.004316,0
1777503221502620377, 0.039091,-0.004316,0
1777503221512734130, 0.039091,-0.004316,0
1777503221523287766, 0.041178,-0.004463,0
1777503221533404019, 0.041178,-0.004463,0
