Time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777503188614035342, 0.963639, 0.005972,-0.007336,-0.267040,1,0
1777503188624156501, 0.963639, 0.005972,-0.007336,-0.267040,1,0
1777503188642763452, 0.963606, 0.005961,-0.007335,-0.267159,1,0
1777503188652882203, 0.963606, 0.005961,-0.007335,-0.267159,1,0
1777503188663000677, 0.963606, 0.005961,-0.007335,-0.267159,1,0
1777503188673116002, 0.963606, 0.005961,-0.007335,-0.267159,1,0
1777503188683237531, 0.963606, 0.005961,-0.007335,-0.267159,1,0
1777503188693755240, 0.963577, 0.005945,-0.007309,-0.267265,1,0
1777503188703873325, 0.963577, 0.005945,-0.007309,-0.267265,1,0
1777503188713993651, 0.963577, 0.005945,-0.007309,-0.267265,1,0
1777503188724113032, 0.963577, 0.005945,-0.007309,-0.267265,1,0
1777503188734232209, 0.963577, 0.005945,-0.007309,-0.267265,1,0
1777503188752772383, 0.963540, 0.005940,-0.007307,-0.267399,1,0
1777503188762891616, 0.963540, 0.005940,-0.007307,-0.267399,1,0
1777503188773010201, 0.963540, 0.005940,-0.007307,-0.267399,1,0
1777503188783129397, 0.963540, 0.005940,-0.007307,-0.267399,1,0
1777503188793247981, 0.963540, 0.005940,-0.007307,-0.267399,1,0
1777503188811847432, 0.963504, 0.005959,-0.007313,-0.267527,1,0
1777503188821967388, 0.963504, 0.005959,-0.007313,-0.267527,1,0
1777503188832085343, 0.963504, 0.005959,-0.007313,-0.267527,1,0
1777503188842203502, 0.963504, 0.005959,-0.007313,-0.267527,1,0
1777503188852320605, 0.963504, 0.005959,-0.007313,-0.267527,1,0
1777503188862852184, 0.963476, 0.005976,-0.007327,-0.267629,1,0
1777503188872972509, 0.963476, 0.005976,-0.007327,-0.267629,1,0
1777503188883091816, 0.963476, 0.005976,-0.007327,-0.267629,1,0
1777503188893210160, 0.963476, 0.005976,-0.007327,-0.267629,1,0
1777503188903327727, 0.963476, 0.005976,-0.007327,-0.267629,1,0
1777503188921873419, 0.963441, 0.005960,-0.007313,-0.267755,1,0
1777503188931992448, 0.963441, 0.005960,-0.007313,-0.267755,1,0
1777503188942111015, 0.963441, 0.005960,-0.007313,-0.267755,1,0
1777503188952227766, 0.963441, 0.005960,-0.007313,-0.267755,1,0
1777503188962346277, 0.963441, 0.005960,-0.007313,-0.267755,1,0
1777503188972866449, 0.963410, 0.005952,-0.007321,-0.267867,1,0
1777503188983037625, 0.963410, 0.005952,-0.007321,-0.267867,1,0
1777503188993164377, 0.963410, 0.005952,-0.007321,-0.267867,1,0
1777503189003289332, 0.963410, 0.005952,-0.007321,-0.267867,1,0
1777503189013412490, 0.963410, 0.005952,-0.007321,-0.267867,1,0
1777503189031939683, 0.963375, 0.005994,-0.007350,-0.267991,1,0
1777503189042058916, 0.963375, 0.005994,-0.007350,-0.267991,1,0
1777503189052176501, 0.963375, 0.005994,-0.007350,-0.267991,1,0
1777503189062295123, 0.963375, 0.005994,-0.007350,-0.267991,1,0
1777503189072414226, 0.963375, 0.005994,-0.007350,-0.267991,1,0
1777503189082936139, 0.963346, 0.006016,-0.007362,-0.268094,1,0
1777503189093057205, 0.963346, 0.006016,-0.007362,-0.268094,1,0
1777503189103173031, 0.963346, 0.006016,-0.007362,-0.268094,1,0
1777503189113293301, 0.963346, 0.006016,-0.007362,-0.268094,1,0
1777503189123459422, 0.963346, 0.006016,-0.007362,-0.268094,1,0
1777503189133888521, 0.963310, 0.006197,-0.007456,-0.268215,1,0
1777503189144009846, 0.963310, 0.006197,-0.007456,-0.268215,1,0
1777503189154125987, 0.963310, 0.006197,-0.007456,-0.268215,1,0
1777503189164245923, 0.963310, 0.006197,-0.007456,-0.268215,1,0
1777503189174361897, 0.963310, 0.006197,-0.007456,-0.268215,1,0
1777503189192531354, 0.963279, 0.006266,-0.007499,-0.268325,1,0
1777503189202648198, 0.963279, 0.006266,-0.007499,-0.268325,1,0
1777503189212768505, 0.963279, 0.006266,-0.007499,-0.268325,1,0
1777503189222885072, 0.963279, 0.006266,-0.007499,-0.268325,1,0
1777503189233000564, 0.963279, 0.006266,-0.007499,-0.268325,1,0
1777503189243565198, 0.963250, 0.006201,-0.007456,-0.268431,1,0
1777503189253719301, 0.963250, 0.006201,-0.007456,-0.268431,1,0
1777503189263847108, 0.963250, 0.006201,-0.007456,-0.268431,1,0
1777503189273965285, 0.963250, 0.006201,-0.007456,-0.268431,1,0
1777503189284088833, 0.963250, 0.006201,-0.007456,-0.268431,1,0
1777503189302925096, 0.963215, 0.006067,-0.007374,-0.268562,1,0
1777503189313054532, 0.963215, 0.006067,-0.007374,-0.268562,1,0
1777503189323173765, 0.963215, 0.006067,-0.007374,-0.268562,1,0
1777503189333282591, 0.963215, 0.006067,-0.007374,-0.268562,1,0
1777503189343448842, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189353555427, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189363663975, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189373770911, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189383875922, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189393982044, 0.963187, 0.005994,-0.007328,-0.268667,1,0
1777503189412588625, 0.963150, 0.005959,-0.007310,-0.268801,1,0
1777503189422705599, 0.963150, 0.005959,-0.007310,-0.268801,1,0
1777503189432823054, 0.963150, 0.005959,-0.007310,-0.268801,1,0
1777503189442937546, 0.963150, 0.005959,-0.007310,-0.268801,1,0
1777503189453052649, 0.963150, 0.005959,-0.007310,-0.268801,1,0
1777503189463617747, 0.963119, 0.005942,-0.007296,-0.268911,1,0
1777503189473734072, 0.963119, 0.005942,-0.007296,-0.268911,1,0
1777503189483849009, 0.963119, 0.005942,-0.007296,-0.268911,1,0
1777503189493974149, 0.963119, 0.005942,-0.007296,-0.268911,1,0
1777503189504129067, 0.963119, 0.005942,-0.007296,-0.268911,1,0
1777503189522644093, 0.963086, 0.005958,-0.007298,-0.269030,1,0
1777503189532763141, 0.963086, 0.005958,-0.007298,-0.269030,1,0
1777503189542880041, 0.963086, 0.005958,-0.007298,-0.269030,1,0
1777503189552996977, 0.963086, 0.005958,-0.007298,-0.269030,1,0
1777503189563111914, 0.963086, 0.005958,-0.007298,-0.269030,1,0
1777503189573624790, 0.963055, 0.005960,-0.007294,-0.269142,1,0
1777503189583745430, 0.963055, 0.005960,-0.007294,-0.269142,1,0
1777503189593862219, 0.963055, 0.005960,-0.007294,-0.269142,1,0
1777503189603981285, 0.963055, 0.005960,-0.007294,-0.269142,1,0
1777503189614096240, 0.963055, 0.005960,-0.007294,-0.269142,1,0
1777503189632713654, 0.963019, 0.005985,-0.007322,-0.269266,1,0
1777503189642831905, 0.963019, 0.005985,-0.007322,-0.269266,1,0
1777503189652951675, 0.963019, 0.005985,-0.007322,-0.269266,1,0
1777503189663066575, 0.963019, 0.005985,-0.007322,-0.269266,1,0
1777503189673182512, 0.963019, 0.005985,-0.007322,-0.269266,1,0
1777503189683711072, 0.962990, 0.005995,-0.007333,-0.269369,1,0
1777503189693827676, 0.962990, 0.005995,-0.007333,-0.269369,1,0
1777503189704049944, 0.962990, 0.005995,-0.007333,-0.269369,1,0
1777503189714168714, 0.962990, 0.005995,-0.007333,-0.269369,1,0
1777503189724284059, 0.962990, 0.005995,-0.007333,-0.269369,1,0
1777503189742735493, 0.962953, 0.006003,-0.007330,-0.269504,1,0
1777503189752851708, 0.962953, 0.006003,-0.007330,-0.269504,1,0
1777503189762965626, 0.962953, 0.006003,-0.007330,-0.269504,1,0
1777503189773080988, 0.962953, 0.006003,-0.007330,-0.269504,1,0
1777503189783196740, 0.962953, 0.006003,-0.007330,-0.269504,1,0
1777503189793724986, 0.962923, 0.006006,-0.007336,-0.269611,1,0
1777503189803845811, 0.962923, 0.006006,-0.007336,-0.269611,1,0
1777503189813960396, 0.962923, 0.006006,-0.007336,-0.269611,1,0
1777503189824080111, 0.962923, 0.006006,-0.007336,-0.269611,1,0
1777503189834196195, 0.962923, 0.006006,-0.007336,-0.269611,1,0
1777503189852797906, 0.962887, 0.006011,-0.007355,-0.269736,1,0
1777503189862912935, 0.962887, 0.006011,-0.007355,-0.269736,1,0
1777503189873032946, 0.962887, 0.006011,-0.007355,-0.269736,1,0
1777503189883149216, 0.962887, 0.006011,-0.007355,-0.269736,1,0
1777503189893267301, 0.962887, 0.006011,-0.007355,-0.269736,1,0
1777503189911883511, 0.962853, 0.006001,-0.007351,-0.269861,1,0
1777503189922003577, 0.962853, 0.006001,-0.007351,-0.269861,1,0
1777503189932121884, 0.962853, 0.006001,-0.007351,-0.269861,1,0
1777503189942240950, 0.962853, 0.006001,-0.007351,-0.269861,1,0
1777503189952410331, 0.962853, 0.006001,-0.007351,-0.269861,1,0
1777503189962814689, 0.962824, 0.005991,-0.007344,-0.269963,1,0
1777503189972935126, 0.962824, 0.005991,-0.007344,-0.269963,1,0
1777503189983052803, 0.962824, 0.005991,-0.007344,-0.269963,1,0
1777503189993179388, 0.962824, 0.005991,-0.007344,-0.269963,1,0
1777503190003307473, 0.962824, 0.005991,-0.007344,-0.269963,1,0
1777503190021899683, 0.962789, 0.005992,-0.007351,-0.270087,1,0
1777503190032020046, 0.962789, 0.005992,-0.007351,-0.270087,1,0
1777503190042138779, 0.962789, 0.005992,-0.007351,-0.270087,1,0
1777503190052256642, 0.962789, 0.005992,-0.007351,-0.270087,1,0
1777503190062370449, 0.962789, 0.005992,-0.007351,-0.270087,1,0
1777503190072896158, 0.962760, 0.005996,-0.007350,-0.270193,1,0
1777503190083014039, 0.962760, 0.005996,-0.007350,-0.270193,1,0
1777503190093132309, 0.962760, 0.005996,-0.007350,-0.270193,1,0
1777503190103275616, 0.962760, 0.005996,-0.007350,-0.270193,1,0
1777503190113394200, 0.962760, 0.005996,-0.007350,-0.270193,1,0
1777503190131905597, 0.962723, 0.006005,-0.007353,-0.270324,1,0
1777503190142022127, 0.962723, 0.006005,-0.007353,-0.270324,1,0
1777503190152137397, 0.962723, 0.006005,-0.007353,-0.270324,1,0
1777503190162251556, 0.962723, 0.006005,-0.007353,-0.270324,1,0
1777503190172422399, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190182545169, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190192667106, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190202838542, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190212957941, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190223074674, 0.962693, 0.005991,-0.007347,-0.270429,1,0
1777503190233466644, 0.962665, 0.005973,-0.007348,-0.270531,1,0
1777503190243613396, 0.962665, 0.005973,-0.007348,-0.270531,1,0
1777503190253768369, 0.962665, 0.005973,-0.007348,-0.270531,1,0
1777503190263895805, 0.962665, 0.005973,-0.007348,-0.270531,1,0
1777503190274016964, 0.962665, 0.005973,-0.007348,-0.270531,1,0
1777503190292660433, 0.962631, 0.005966,-0.007345,-0.270652,1,0
1777503190302791388, 0.962631, 0.005966,-0.007345,-0.270652,1,0
1777503190312912584, 0.962631, 0.005966,-0.007345,-0.270652,1,0
1777503190323030947, 0.962631, 0.005966,-0.007345,-0.270652,1,0
1777503190333138402, 0.962631, 0.005966,-0.007345,-0.270652,1,0
1777503190343595464, 0.962602, 0.005955,-0.007336,-0.270756,1,0
1777503190353704271, 0.962602, 0.005955,-0.007336,-0.270756,1,0
1777503190363812078, 0.962602, 0.005955,-0.007336,-0.270756,1,0
1777503190373917682, 0.962602, 0.005955,-0.007336,-0.270756,1,0
1777503190384023526, 0.962602, 0.005955,-0.007336,-0.270756,1,0
1777503190402597404, 0.962566, 0.005941,-0.007331,-0.270884,1,0
1777503190412749859, 0.962566, 0.005941,-0.007331,-0.270884,1,0
1777503190422868869, 0.962566, 0.005941,-0.007331,-0.270884,1,0
1777503190433091156, 0.962566, 0.005941,-0.007331,-0.270884,1,0
1777503190443211260, 0.962566, 0.005941,-0.007331,-0.270884,1,0
1777503190453633600, 0.962537, 0.005942,-0.007327,-0.270988,1,0
1777503190463754388, 0.962537, 0.005942,-0.007327,-0.270988,1,0
1777503190473870936, 0.962537, 0.005942,-0.007327,-0.270988,1,0
1777503190483988132, 0.962537, 0.005942,-0.007327,-0.270988,1,0
1777503190494114476, 0.962537, 0.005942,-0.007327,-0.270988,1,0
1777503190512661576, 0.962501, 0.005937,-0.007324,-0.271113,1,0
1777503190522782587, 0.962501, 0.005937,-0.007324,-0.271113,1,0
1777503190532902783, 0.962501, 0.005937,-0.007324,-0.271113,1,0
1777503190543022349, 0.962501, 0.005937,-0.007324,-0.271113,1,0
1777503190553139619, 0.962501, 0.005937,-0.007324,-0.271113,1,0
1777503190563643088, 0.962472, 0.005929,-0.007325,-0.271219,1,0
1777503190573761673, 0.962472, 0.005929,-0.007325,-0.271219,1,0
1777503190583879350, 0.962472, 0.005929,-0.007325,-0.271219,1,0
1777503190593996842, 0.962472, 0.005929,-0.007325,-0.271219,1,0
1777503190604114205, 0.962472, 0.005929,-0.007325,-0.271219,1,0
1777503190622668453, 0.962436, 0.005927,-0.007319,-0.271345,1,0
1777503190632791334, 0.962436, 0.005927,-0.007319,-0.271345,1,0
1777503190642912252, 0.962436, 0.005927,-0.007319,-0.271345,1,0
1777503190653084448, 0.962436, 0.005927,-0.007319,-0.271345,1,0
1777503190663203773, 0.962436, 0.005927,-0.007319,-0.271345,1,0
1777503190673661168, 0.962408, 0.005929,-0.007328,-0.271445,1,0
1777503190683779586, 0.962408, 0.005929,-0.007328,-0.271445,1,0
1777503190693900930, 0.962408, 0.005929,-0.007328,-0.271445,1,0
1777503190704019849, 0.962408, 0.005929,-0.007328,-0.271445,1,0
1777503190714137767, 0.962408, 0.005929,-0.007328,-0.271445,1,0
1777503190732677552, 0.962374, 0.005959,-0.007355,-0.271564,1,0
1777503190742796822, 0.962374, 0.005959,-0.007355,-0.271564,1,0
1777503190752914388, 0.962374, 0.005959,-0.007355,-0.271564,1,0
1777503190763031603, 0.962374, 0.005959,-0.007355,-0.271564,1,0
1777503190773147429, 0.962374, 0.005959,-0.007355,-0.271564,1,0
1777503190783732655, 0.962345, 0.005966,-0.007357,-0.271667,1,0
1777503190793851518, 0.962345, 0.005966,-0.007357,-0.271667,1,0
1777503190803968158, 0.962345, 0.005966,-0.007357,-0.271667,1,0
1777503190814085021, 0.962345, 0.005966,-0.007357,-0.271667,1,0
1777503190824201698, 0.962345, 0.005966,-0.007357,-0.271667,1,0
1777503190842762317, 0.962309, 0.005947,-0.007336,-0.271795,1,0
1777503190852880513, 0.962309, 0.005947,-0.007336,-0.271795,1,0
1777503190862998431, 0.962309, 0.005947,-0.007336,-0.271795,1,0
1777503190873115627, 0.962309, 0.005947,-0.007336,-0.271795,1,0
1777503190883233064, 0.962309, 0.005947,-0.007336,-0.271795,1,0
1777503190893757699, 0.962279, 0.005943,-0.007320,-0.271902,1,0
1777503190903876543, 0.962279, 0.005943,-0.007320,-0.271902,1,0
1777503190913993516, 0.962279, 0.005943,-0.007320,-0.271902,1,0
1777503190924109935, 0.962279, 0.005943,-0.007320,-0.271902,1,0
1777503190934228427, 0.962279, 0.005943,-0.007320,-0.271902,1,0
1777503190952777638, 0.962245, 0.005921,-0.007305,-0.272022,1,0
1777503190962896223, 0.962245, 0.005921,-0.007305,-0.272022,1,0
1777503190973012456, 0.962245, 0.005921,-0.007305,-0.272022,1,0
1777503190983130226, 0.962245, 0.005921,-0.007305,-0.272022,1,0
1777503190993255977, 0.962245, 0.005921,-0.007305,-0.272022,1,0
1777503191011847484, 0.962210, 0.005895,-0.007263,-0.272149,1,0
1777503191021968273, 0.962210, 0.005895,-0.007263,-0.272149,1,0
1777503191032088821, 0.962210, 0.005895,-0.007263,-0.272149,1,0
1777503191042208628, 0.962210, 0.005895,-0.007263,-0.272149,1,0
1777503191052328027, 0.962210, 0.005895,-0.007263,-0.272149,1,0
1777503191062843570, 0.962180, 0.005859,-0.007222,-0.272256,1,0
1777503191072962340, 0.962180, 0.005859,-0.007222,-0.272256,1,0
1777503191083078110, 0.962180, 0.005859,-0.007222,-0.272256,1,0
1777503191093196139, 0.962180, 0.005859,-0.007222,-0.272256,1,0
1777503191103311243, 0.962180, 0.005859,-0.007222,-0.272256,1,0
1777503191121850788, 0.962144, 0.005829,-0.007175,-0.272384,1,0
1777503191131970484, 0.962144, 0.005829,-0.007175,-0.272384,1,0
1777503191142086883, 0.962144, 0.005829,-0.007175,-0.272384,1,0
1777503191152205246, 0.962144, 0.005829,-0.007175,-0.272384,1,0
1777503191162338979, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191172457730, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191182574889, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191192691604, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191202809837, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191212928033, 0.962115, 0.005823,-0.007172,-0.272489,1,0
1777503191223417316, 0.962086, 0.005820,-0.007173,-0.272591,1,0
1777503191233537124, 0.962086, 0.005820,-0.007173,-0.272591,1,0
1777503191243691227, 0.962086, 0.005820,-0.007173,-0.272591,1,0
1777503191253847089, 0.962086, 0.005820,-0.007173,-0.272591,1,0
1777503191264089802, 0.962086, 0.005820,-0.007173,-0.272591,1,0
1777503191282558884, 0.962050, 0.005824,-0.007169,-0.272719,1,0
1777503191292654618, 0.962050, 0.005824,-0.007169,-0.272719,1,0
1777503191302776851, 0.962050, 0.005824,-0.007169,-0.272719,1,0
1777503191312895417, 0.962050, 0.005824,-0.007169,-0.272719,1,0
1777503191323005169, 0.962050, 0.005824,-0.007169,-0.272719,1,0
1777503191333492248, 0.962020, 0.005827,-0.007188,-0.272822,1,0
1777503191343603185, 0.962020, 0.005827,-0.007188,-0.272822,1,0
1777503191353764103, 0.962020, 0.005827,-0.007188,-0.272822,1,0
1777503191363870466, 0.962020, 0.005827,-0.007188,-0.272822,1,0
1777503191373975532, 0.962020, 0.005827,-0.007188,-0.272822,1,0
1777503191392476985, 0.961983, 0.005849,-0.007232,-0.272950,1,0
1777503191402584089, 0.961983, 0.005849,-0.007232,-0.272950,1,0
1777503191412693118, 0.961983, 0.005849,-0.007232,-0.272950,1,0
1777503191422846554, 0.961983, 0.005849,-0.007232,-0.272950,1,0
1777503191432964324, 0.961983, 0.005849,-0.007232,-0.272950,1,0
1777503191443497589, 0.961954, 0.005878,-0.007270,-0.273051,1,0
1777503191453619581, 0.961954, 0.005878,-0.007270,-0.273051,1,0
1777503191463736962, 0.961954, 0.005878,-0.007270,-0.273051,1,0
1777503191473854751, 0.961954, 0.005878,-0.007270,-0.273051,1,0
1777503191483969891, 0.961954, 0.005878,-0.007270,-0.273051,1,0
1777503191502604416, 0.961919, 0.005914,-0.007298,-0.273173,1,0
1777503191512726649, 0.961919, 0.005914,-0.007298,-0.273173,1,0
1777503191522854141, 0.961919, 0.005914,-0.007298,-0.273173,1,0
1777503191532972152, 0.961919, 0.005914,-0.007298,-0.273173,1,0
1777503191543091311, 0.961919, 0.005914,-0.007298,-0.273173,1,0
1777503191553582243, 0.961889, 0.005929,-0.007298,-0.273280,1,0
1777503191563705828, 0.961889, 0.005929,-0.007298,-0.273280,1,0
1777503191573825320, 0.961889, 0.005929,-0.007298,-0.273280,1,0
1777503191583941405, 0.961889, 0.005929,-0.007298,-0.273280,1,0
1777503191594058731, 0.961889, 0.005929,-0.007298,-0.273280,1,0
1777503191612599034, 0.961853, 0.005915,-0.007299,-0.273405,1,0
1777503191622717286, 0.961853, 0.005915,-0.007299,-0.273405,1,0
1777503191632834593, 0.961853, 0.005915,-0.007299,-0.273405,1,0
1777503191642953715, 0.961853, 0.005915,-0.007299,-0.273405,1,0
1777503191653072170, 0.961853, 0.005915,-0.007299,-0.273405,1,0
1777503191663587472, 0.961824, 0.005892,-0.007288,-0.273509,1,0
1777503191673707205, 0.961824, 0.005892,-0.007288,-0.273509,1,0
1777503191683823697, 0.961824, 0.005892,-0.007288,-0.273509,1,0
1777503191693942134, 0.961824, 0.005892,-0.007288,-0.273509,1,0
1777503191704059812, 0.961824, 0.005892,-0.007288,-0.273509,1,0
1777503191722675003, 0.961787, 0.005875,-0.007289,-0.273640,1,0
1777503191732792811, 0.961787, 0.005875,-0.007289,-0.273640,1,0
1777503191742908377, 0.961787, 0.005875,-0.007289,-0.273640,1,0
1777503191753030425, 0.961787, 0.005875,-0.007289,-0.273640,1,0
1777503191763149899, 0.961787, 0.005875,-0.007289,-0.273640,1,0
1777503191773668608, 0.961756, 0.005873,-0.007287,-0.273748,1,0
1777503191783786119, 0.961756, 0.005873,-0.007287,-0.273748,1,0
1777503191793903963, 0.961756, 0.005873,-0.007287,-0.273748,1,0
1777503191804020381, 0.961756, 0.005873,-0.007287,-0.273748,1,0
1777503191814137410, 0.961756, 0.005873,-0.007287,-0.273748,1,0
1777503191832743861, 0.961719, 0.005877,-0.007287,-0.273877,1,0
1777503191842863928, 0.961719, 0.005877,-0.007287,-0.273877,1,0
1777503191852981976, 0.961719, 0.005877,-0.007287,-0.273877,1,0
1777503191863097524, 0.961719, 0.005877,-0.007287,-0.273877,1,0
1777503191873215053, 0.961719, 0.005877,-0.007287,-0.273877,1,0
1777503191883699855, 0.961689, 0.005878,-0.007293,-0.273982,1,0
1777503191893820144, 0.961689, 0.005878,-0.007293,-0.273982,1,0
1777503191903938599, 0.961689, 0.005878,-0.007293,-0.273982,1,0
1777503191914056925, 0.961689, 0.005878,-0.007293,-0.273982,1,0
1777503191924174806, 0.961689, 0.005878,-0.007293,-0.273982,1,0
1777503191942855145, 0.961653, 0.005920,-0.007355,-0.274107,1,0
1777503191952974341, 0.961653, 0.005920,-0.007355,-0.274107,1,0
1777503191963092055, 0.961653, 0.005920,-0.007355,-0.274107,1,0
1777503191973209807, 0.961653, 0.005920,-0.007355,-0.274107,1,0
1777503191983326262, 0.961653, 0.005920,-0.007355,-0.274107,1,0
1777503191993843175, 0.961623, 0.005934,-0.007376,-0.274209,1,0
1777503192003973075, 0.961623, 0.005934,-0.007376,-0.274209,1,0
1777503192014094659, 0.961623, 0.005934,-0.007376,-0.274209,1,0
1777503192024212818, 0.961623, 0.005934,-0.007376,-0.274209,1,0
1777503192034330070, 0.961623, 0.005934,-0.007376,-0.274209,1,0
1777503192052866689, 0.961587, 0.005963,-0.007375,-0.274338,1,0
1777503192063030273, 0.961587, 0.005963,-0.007375,-0.274338,1,0
1777503192073153432, 0.961587, 0.005963,-0.007375,-0.274338,1,0
1777503192083270943, 0.961587, 0.005963,-0.007375,-0.274338,1,0
1777503192093388639, 0.961587, 0.005963,-0.007375,-0.274338,1,0
1777503192111864351, 0.961548, 0.006123,-0.007469,-0.274466,1,0
1777503192121980770, 0.961548, 0.006123,-0.007469,-0.274466,1,0
1777503192132098021, 0.961548, 0.006123,-0.007469,-0.274466,1,0
1777503192142214643, 0.961548, 0.006123,-0.007469,-0.274466,1,0
1777503192152336599, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192162454721, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192172571194, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192182685150, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192192800716, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192202916598, 0.961518, 0.006216,-0.007518,-0.274569,1,0
1777503192213408177, 0.961487, 0.006265,-0.007548,-0.274674,1,0
1777503192223530448, 0.961487, 0.006265,-0.007548,-0.274674,1,0
1777503192233647699, 0.961487, 0.006265,-0.007548,-0.274674,1,0
1777503192243799524, 0.961487, 0.006265,-0.007548,-0.274674,1,0
1777503192253952035, 0.961487, 0.006265,-0.007548,-0.274674,1,0
1777503192272490413, 0.961452, 0.006261,-0.007535,-0.274798,1,0
1777503192282609757, 0.961452, 0.006261,-0.007535,-0.274798,1,0
1777503192292727620, 0.961452, 0.006261,-0.007535,-0.274798,1,0
1777503192302843631, 0.961452, 0.006261,-0.007535,-0.274798,1,0
1777503192312959493, 0.961452, 0.006261,-0.007535,-0.274798,1,0
1777503192323449425, 0.961421, 0.006237,-0.007514,-0.274908,1,0
1777503192333563566, 0.961421, 0.006237,-0.007514,-0.274908,1,0
1777503192343778260, 0.961421, 0.006237,-0.007514,-0.274908,1,0
1777503192353887438, 0.961421, 0.006237,-0.007514,-0.274908,1,0
1777503192363997412, 0.961421, 0.006237,-0.007514,-0.274908,1,0
1777503192382447588, 0.961385, 0.006169,-0.007482,-0.275037,1,0
1777503192392553247, 0.961385, 0.006169,-0.007482,-0.275037,1,0
1777503192402658795, 0.961385, 0.006169,-0.007482,-0.275037,1,0
1777503192412764028, 0.961385, 0.006169,-0.007482,-0.275037,1,0
1777503192422873261, 0.961385, 0.006169,-0.007482,-0.275037,1,0
1777503192433490099, 0.961356, 0.005942,-0.007345,-0.275145,1,0
1777503192443609332, 0.961356, 0.005942,-0.007345,-0.275145,1,0
1777503192453729454, 0.961356, 0.005942,-0.007345,-0.275145,1,0
1777503192463850242, 0.961356, 0.005942,-0.007345,-0.275145,1,0
1777503192473975827, 0.961356, 0.005942,-0.007345,-0.275145,1,0
1777503192492548205, 0.961320, 0.005958,-0.007358,-0.275273,1,0
1777503192502677197, 0.961320, 0.005958,-0.007358,-0.275273,1,0
1777503192512799115, 0.961320, 0.005958,-0.007358,-0.275273,1,0
1777503192522918145, 0.961320, 0.005958,-0.007358,-0.275273,1,0
1777503192533036378, 0.961320, 0.005958,-0.007358,-0.275273,1,0
1777503192543529606, 0.961290, 0.005960,-0.007365,-0.275376,1,0
1777503192553650376, 0.961290, 0.005960,-0.007365,-0.275376,1,0
1777503192563768572, 0.961290, 0.005960,-0.007365,-0.275376,1,0
1777503192573884379, 0.961290, 0.005960,-0.007365,-0.275376,1,0
1777503192584006520, 0.961290, 0.005960,-0.007365,-0.275376,1,0
1777503192602558972, 0.961254, 0.005954,-0.007373,-0.275502,1,0
1777503192612737259, 0.961254, 0.005954,-0.007373,-0.275502,1,0
1777503192622856678, 0.961254, 0.005954,-0.007373,-0.275502,1,0
1777503192632977003, 0.961254, 0.005954,-0.007373,-0.275502,1,0
1777503192643095162, 0.961254, 0.005954,-0.007373,-0.275502,1,0
1777503192653541354, 0.961223, 0.006138,-0.007475,-0.275602,1,0
1777503192663661106, 0.961223, 0.006138,-0.007475,-0.275602,1,0
1777503192673779283, 0.961223, 0.006138,-0.007475,-0.275602,1,0
1777503192683896998, 0.961223, 0.006138,-0.007475,-0.275602,1,0
1777503192694013472, 0.961223, 0.006138,-0.007475,-0.275602,1,0
1777503192712630182, 0.961190, 0.006169,-0.007492,-0.275716,1,0
1777503192722748896, 0.961190, 0.006169,-0.007492,-0.275716,1,0
1777503192732866815, 0.961190, 0.006169,-0.007492,-0.275716,1,0
1777503192742984233, 0.961190, 0.006169,-0.007492,-0.275716,1,0
1777503192753103077, 0.961190, 0.006169,-0.007492,-0.275716,1,0
1777503192763620805, 0.961161, 0.006195,-0.007506,-0.275817,1,0
1777503192773743797, 0.961161, 0.006195,-0.007506,-0.275817,1,0
1777503192783862938, 0.961161, 0.006195,-0.007506,-0.275817,1,0
1777503192793979430, 0.961161, 0.006195,-0.007506,-0.275817,1,0
1777503192804096422, 0.961161, 0.006195,-0.007506,-0.275817,1,0
1777503192822644986, 0.961124, 0.006224,-0.007518,-0.275946,1,0
1777503192832763200, 0.961124, 0.006224,-0.007518,-0.275946,1,0
1777503192842879618, 0.961124, 0.006224,-0.007518,-0.275946,1,0
1777503192852998518, 0.961124, 0.006224,-0.007518,-0.275946,1,0
