Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,flag
1777905972729,   296.323,   296.318,-0.004285,-0.013365,-0.995695,-0.000038,-0.000130,-0.009957, 0.008345,-0.006843, 0.041298,1,-0.011758, 0.005556, 0.000160,1,1
1777905972739,   296.323,   296.318,-0.004285,-0.013365,-0.995695,-0.000038,-0.000130,-0.009957, 0.008345,-0.006843, 0.041298,1,-0.011758, 0.005556, 0.000160,1,1
1777905972756,   296.348,   296.343,-0.002630,-0.009229,-0.996565,-0.000023,-0.000086,-0.009972, 0.020444, 0.027038, 0.037778,1,-0.002029, 0.001326,-0.000113,1,1
1777905972766,   296.348,   296.343,-0.002630,-0.009229,-0.996565,-0.000023,-0.000086,-0.009972, 0.020444, 0.027038, 0.037778,1,-0.002029, 0.001326,-0.000113,1,1
1777905972784,   296.373,   296.373,-0.002294,-0.008067,-0.996424, 0.000015,-0.000001,-0.009973, 0.028198, 0.046057, 0.034138,1, 0.011199,-0.005419,-0.000178,1,1
1777905972794,   296.373,   296.373,-0.002294,-0.008067,-0.996424, 0.000015,-0.000001,-0.009973, 0.028198, 0.046057, 0.034138,1, 0.011199,-0.005419,-0.000178,1,1
1777905972809,   296.398,   296.398,-0.005099,-0.013869,-0.996212,-0.000065,-0.000170,-0.009964, 0.001619,-0.008770, 0.036184,1,-0.002005, 0.001414,-0.000091,1,1
1777905972819,   296.398,   296.398,-0.005099,-0.013869,-0.996212,-0.000065,-0.000170,-0.009964, 0.001619,-0.008770, 0.036184,1,-0.002005, 0.001414,-0.000091,1,1
1777905972836,   296.428,   296.423,-0.005013,-0.013959,-0.995514,-0.000060,-0.000156,-0.009952, 0.009274, 0.003552, 0.040477,1,-0.007593, 0.003838, 0.000257,1,1
1777905972846,   296.428,   296.423,-0.005013,-0.013959,-0.995514,-0.000060,-0.000156,-0.009952, 0.009274, 0.003552, 0.040477,1,-0.007593, 0.003838, 0.000257,1,1
1777905972864,   296.453,   296.453,-0.004402,-0.013244,-0.995881,-0.000048,-0.000143,-0.009962, 0.006836,-0.005931, 0.039486,1,-0.007505, 0.003224, 0.000234,1,1
1777905972874,   296.453,   296.453,-0.004402,-0.013244,-0.995881,-0.000048,-0.000143,-0.009962, 0.006836,-0.005931, 0.039486,1,-0.007505, 0.003224, 0.000234,1,1
1777905972889,   296.478,   296.478,-0.003903,-0.011940,-0.996169,-0.000042,-0.000126,-0.009962, 0.011572, 0.006386, 0.036662,1, 0.005588,-0.003182, 0.000115,1,1
1777905972900,   296.478,   296.478,-0.003903,-0.011940,-0.996169,-0.000042,-0.000126,-0.009962, 0.011572, 0.006386, 0.036662,1, 0.005588,-0.003182, 0.000115,1,1
1777905972916,   296.508,   296.503,-0.004519,-0.012981,-0.995667,-0.000048,-0.000136,-0.009954, 0.008703, 0.002581, 0.039065,1, 0.009885,-0.005060, 0.000054,1,1
1777905972926,   296.508,   296.503,-0.004519,-0.012981,-0.995667,-0.000048,-0.000136,-0.009954, 0.008703, 0.002581, 0.039065,1, 0.009885,-0.005060, 0.000054,1,1
1777905972944,   296.533,   296.533,-0.004759,-0.013726,-0.995268,-0.000047,-0.000139,-0.009946, 0.005282,-0.006972, 0.045432,1, 0.006257,-0.002749,-0.000233,1,1
1777905972954,   296.533,   296.533,-0.004759,-0.013726,-0.995268,-0.000047,-0.000139,-0.009946, 0.005282,-0.006972, 0.045432,1, 0.006257,-0.002749,-0.000233,1,1
1777905972969,   296.558,   296.558,-0.004907,-0.013384,-0.995413,-0.000048,-0.000131,-0.009955, 0.004335,-0.002701, 0.044001,1, 0.000414,-0.000740,-0.000233,1,1
1777905972979,   296.558,   296.558,-0.004907,-0.013384,-0.995413,-0.000048,-0.000131,-0.009955, 0.004335,-0.002701, 0.044001,1, 0.000414,-0.000740,-0.000233,1,1
1777905972996,   296.588,   296.583,-0.004443,-0.013163,-0.995697,-0.000047,-0.000134,-0.009958, 0.010425, 0.001107, 0.042349,1,-0.000288,-0.000019, 0.000150,1,1
1777905973006,   296.588,   296.583,-0.004443,-0.013163,-0.995697,-0.000047,-0.000134,-0.009958, 0.010425, 0.001107, 0.042349,1,-0.000288,-0.000019, 0.000150,1,1
1777905973024,   296.613,   296.613,-0.004416,-0.013132,-0.995914,-0.000043,-0.000129,-0.009962, 0.009201,-0.000336, 0.039083,1, 0.000168, 0.000141,-0.000016,1,1
1777905973034,   296.613,   296.613,-0.004416,-0.013132,-0.995914,-0.000043,-0.000129,-0.009962, 0.009201,-0.000336, 0.039083,1, 0.000168, 0.000141,-0.000016,1,1
1777905973049,   296.638,   296.638,-0.004492,-0.013063,-0.995890,-0.000044,-0.000129,-0.009962, 0.008418, 0.000343, 0.039320,1,-0.000617, 0.000316,-0.000011,1,1
1777905973059,   296.638,   296.638,-0.004492,-0.013063,-0.995890,-0.000044,-0.000129,-0.009962, 0.008418, 0.000343, 0.039320,1,-0.000617, 0.000316,-0.000011,1,1
1777905973076,   296.668,   296.663,-0.004289,-0.012786,-0.995773,-0.000041,-0.000122,-0.009957, 0.009826,-0.001206, 0.040235,1,-0.001169, 0.000647, 0.000069,1,1
1777905973086,   296.668,   296.663,-0.004289,-0.012786,-0.995773,-0.000041,-0.000122,-0.009957, 0.009826,-0.001206, 0.040235,1,-0.001169, 0.000647, 0.000069,1,1
1777905973104,   296.693,   296.693,-0.004806,-0.013606,-0.995639,-0.000055,-0.000146,-0.009953, 0.005045,-0.005234, 0.041787,1,-0.001325, 0.001186, 0.000162,1,1
1777905973114,   296.693,   296.693,-0.004806,-0.013606,-0.995639,-0.000055,-0.000146,-0.009953, 0.005045,-0.005234, 0.041787,1,-0.001325, 0.001186, 0.000162,1,1
1777905973129,   296.718,   296.718,-0.005844,-0.016081,-0.994973,-0.000082,-0.000209,-0.009937,-0.004690,-0.028439, 0.048306,1, 0.005459,-0.002468,-0.000026,1,1
1777905973139,   296.718,   296.718,-0.005844,-0.016081,-0.994973,-0.000082,-0.000209,-0.009937,-0.004690,-0.028439, 0.048306,1, 0.005459,-0.002468,-0.000026,1,1
1777905973156,   296.748,   296.743,-0.004812,-0.013512,-0.995936,-0.000042,-0.000121,-0.009961, 0.001815,-0.012291, 0.038179,1, 0.000583,-0.000315,-0.000058,1,1
1777905973166,   296.748,   296.743,-0.004812,-0.013512,-0.995936,-0.000042,-0.000121,-0.009961, 0.001815,-0.012291, 0.038179,1, 0.000583,-0.000315,-0.000058,1,1
1777905973184,   296.773,   296.773,-0.004644,-0.012856,-0.995709,-0.000046,-0.000128,-0.009956, 0.007291, 0.003587, 0.041084,1, 0.000792,-0.000834, 0.000012,1,1
1777905973194,   296.773,   296.773,-0.004644,-0.012856,-0.995709,-0.000046,-0.000128,-0.009956, 0.007291, 0.003587, 0.041084,1, 0.000792,-0.000834, 0.000012,1,1
1777905973209,   296.798,   296.798,-0.004478,-0.013070,-0.995820,-0.000044,-0.000132,-0.009956, 0.009289, 0.002015, 0.039985,1, 0.003033,-0.001831,-0.000078,1,1
1777905973219,   296.798,   296.798,-0.004478,-0.013070,-0.995820,-0.000044,-0.000132,-0.009956, 0.009289, 0.002015, 0.039985,1, 0.003033,-0.001831,-0.000078,1,1
1777905973236,   296.828,   296.823,-0.004586,-0.013062,-0.995933,-0.000045,-0.000126,-0.009962, 0.007125,-0.002739, 0.041591,1, 0.001233,-0.001003, 0.000102,1,1
1777905973246,   296.828,   296.823,-0.004586,-0.013062,-0.995933,-0.000045,-0.000126,-0.009962, 0.007125,-0.002739, 0.041591,1, 0.001233,-0.001003, 0.000102,1,1
1777905973264,   296.853,   296.853,-0.004482,-0.013256,-0.996381,-0.000045,-0.000133,-0.009970, 0.009738, 0.001003, 0.034470,1, 0.002605,-0.001375,-0.000038,1,1
1777905973274,   296.853,   296.853,-0.004482,-0.013256,-0.996381,-0.000045,-0.000133,-0.009970, 0.009738, 0.001003, 0.034470,1, 0.002605,-0.001375,-0.000038,1,1
1777905973289,   296.878,   296.878,-0.004846,-0.014092,-0.995785,-0.000049,-0.000145,-0.009954, 0.006489,-0.006542, 0.040301,1, 0.001166,-0.000858,-0.000253,1,1
1777905973299,   296.878,   296.878,-0.004846,-0.014092,-0.995785,-0.000049,-0.000145,-0.009954, 0.006489,-0.006542, 0.040301,1, 0.001166,-0.000858,-0.000253,1,1
1777905973316,   296.908,   296.903,-0.004800,-0.013777,-0.995436,-0.000048,-0.000137,-0.009949, 0.007209,-0.004303, 0.038912,1,-0.002126, 0.001221,-0.000126,1,1
1777905973326,   296.908,   296.903,-0.004800,-0.013777,-0.995436,-0.000048,-0.000137,-0.009949, 0.007209,-0.004303, 0.038912,1,-0.002126, 0.001221,-0.000126,1,1
1777905973344,   296.933,   296.933,-0.004520,-0.012958,-0.995718,-0.000044,-0.000123,-0.009957, 0.009211, 0.003541, 0.040976,1,-0.003057, 0.001548, 0.000235,1,1
1777905973354,   296.933,   296.933,-0.004520,-0.012958,-0.995718,-0.000044,-0.000123,-0.009957, 0.009211, 0.003541, 0.040976,1,-0.003057, 0.001548, 0.000235,1,1
1777905973369,   296.958,   296.958,-0.004455,-0.012515,-0.995654,-0.000044,-0.000125,-0.009955, 0.009719, 0.007661, 0.041604,1, 0.001389,-0.000717, 0.000238,1,1
1777905973379,   296.958,   296.958,-0.004455,-0.012515,-0.995654,-0.000044,-0.000125,-0.009955, 0.009719, 0.007661, 0.041604,1, 0.001389,-0.000717, 0.000238,1,1
1777905973396,   296.988,   296.983,-0.004664,-0.013529,-0.995642,-0.000045,-0.000134,-0.009961, 0.005749,-0.003566, 0.045030,1,-0.000490, 0.000372, 0.000473,1,1
1777905973406,   296.988,   296.983,-0.004664,-0.013529,-0.995642,-0.000045,-0.000134,-0.009961, 0.005749,-0.003566, 0.045030,1,-0.000490, 0.000372, 0.000473,1,1
1777905973424,   297.013,   297.013,-0.004676,-0.013444,-0.996258,-0.000048,-0.000137,-0.009966, 0.007547,-0.001421, 0.035683,1, 0.001635,-0.000999, 0.000089,1,1
1777905973434,   297.013,   297.013,-0.004676,-0.013444,-0.996258,-0.000048,-0.000137,-0.009966, 0.007547,-0.001421, 0.035683,1, 0.001635,-0.000999, 0.000089,1,1
1777905973449,   297.038,   297.038,-0.005349,-0.014189,-0.996023,-0.000057,-0.000147,-0.009970, 0.001174,-0.008316, 0.037977,1,-0.000473, 0.000276, 0.000101,1,1
1777905973459,   297.038,   297.038,-0.005349,-0.014189,-0.996023,-0.000057,-0.000147,-0.009970, 0.001174,-0.008316, 0.037977,1,-0.000473, 0.000276, 0.000101,1,1
1777905973476,   297.068,   297.063,-0.004441,-0.012953,-0.995842,-0.000040,-0.000123,-0.009956, 0.005847,-0.002989, 0.038471,1,-0.004381, 0.002063, 0.000054,1,1
1777905973486,   297.068,   297.063,-0.004441,-0.012953,-0.995842,-0.000040,-0.000123,-0.009956, 0.005847,-0.002989, 0.038471,1,-0.004381, 0.002063, 0.000054,1,1
1777905973504,   297.093,   297.093,-0.004103,-0.011978,-0.996553,-0.000036,-0.000105,-0.009972, 0.012575, 0.011784, 0.032811,1,-0.000968, 0.000293,-0.000133,1,1
1777905973514,   297.093,   297.093,-0.004103,-0.011978,-0.996553,-0.000036,-0.000105,-0.009972, 0.012575, 0.011784, 0.032811,1,-0.000968, 0.000293,-0.000133,1,1
1777905973529,   297.118,   297.118,-0.004334,-0.012077,-0.995956,-0.000042,-0.000112,-0.009961, 0.011071, 0.012402, 0.038634,1, 0.010065,-0.004915,-0.000077,1,1
1777905973539,   297.118,   297.118,-0.004334,-0.012077,-0.995956,-0.000042,-0.000112,-0.009961, 0.011071, 0.012402, 0.038634,1, 0.010065,-0.004915,-0.000077,1,1
1777905973556,   297.148,   297.143,-0.004874,-0.013869,-0.995539,-0.000044,-0.000133,-0.009955, 0.002009,-0.008424, 0.042133,1, 0.005610,-0.002837,-0.000083,1,1
1777905973566,   297.148,   297.143,-0.004874,-0.013869,-0.995539,-0.000044,-0.000133,-0.009955, 0.002009,-0.008424, 0.042133,1, 0.005610,-0.002837,-0.000083,1,1
1777905973584,   297.173,   297.173,-0.004614,-0.013785,-0.996063,-0.000038,-0.000128,-0.009965, 0.009310,-0.002333, 0.037554,1,-0.001120, 0.000868,-0.000001,1,1
1777905973594,   297.173,   297.173,-0.004614,-0.013785,-0.996063,-0.000038,-0.000128,-0.009965, 0.009310,-0.002333, 0.037554,1,-0.001120, 0.000868,-0.000001,1,1
1777905973609,   297.198,   297.198,-0.004670,-0.013979,-0.995835,-0.000049,-0.000140,-0.009957, 0.008627,-0.004339, 0.039799,1, 0.000115, 0.000454, 0.000121,1,1
1777905973619,   297.198,   297.198,-0.004670,-0.013979,-0.995835,-0.000049,-0.000140,-0.009957, 0.008627,-0.004339, 0.039799,1, 0.000115, 0.000454, 0.000121,1,1
1777905973636,   297.228,   297.223,-0.004568,-0.012580,-0.995938,-0.000043,-0.000117,-0.009967, 0.007334, 0.001297, 0.045018,1,-0.004021, 0.002243, 0.000190,1,1
1777905973646,   297.228,   297.223,-0.004568,-0.012580,-0.995938,-0.000043,-0.000117,-0.009967, 0.007334, 0.001297, 0.045018,1,-0.004021, 0.002243, 0.000190,1,1
1777905973664,   297.253,   297.253,-0.004359,-0.011923,-0.996158,-0.000043,-0.000122,-0.009964, 0.011052, 0.014769, 0.036641,1, 0.001178,-0.000948, 0.000218,1,1
1777905973674,   297.253,   297.253,-0.004359,-0.011923,-0.996158,-0.000043,-0.000122,-0.009964, 0.011052, 0.014769, 0.036641,1, 0.001178,-0.000948, 0.000218,1,1
1777905973689,   297.278,   297.278,-0.005287,-0.014321,-0.995850,-0.000058,-0.000154,-0.009961, 0.002305,-0.007933, 0.039654,1, 0.001947,-0.000936, 0.000280,1,1
1777905973699,   297.278,   297.278,-0.005287,-0.014321,-0.995850,-0.000058,-0.000154,-0.009961, 0.002305,-0.007933, 0.039654,1, 0.001947,-0.000936, 0.000280,1,1
1777905973716,   297.308,   297.303,-0.004349,-0.013652,-0.995826,-0.000038,-0.000129,-0.009960, 0.007424,-0.007810, 0.041909,1,-0.002507, 0.000951,-0.000196,1,1
1777905973726,   297.308,   297.303,-0.004349,-0.013652,-0.995826,-0.000038,-0.000129,-0.009960, 0.007424,-0.007810, 0.041909,1,-0.002507, 0.000951,-0.000196,1,1
1777905973744,   297.333,   297.333,-0.004554,-0.013760,-0.995775,-0.000047,-0.000137,-0.009958, 0.009373,-0.002873, 0.040393,1, 0.001345,-0.000800, 0.000011,1,1
1777905973755,   297.333,   297.333,-0.004554,-0.013760,-0.995775,-0.000047,-0.000137,-0.009958, 0.009373,-0.002873, 0.040393,1, 0.001345,-0.000800, 0.000011,1,1
1777905973767,   297.358,   297.353,-0.004996,-0.014561,-0.995326,-0.000049,-0.000148,-0.009950, 0.004131,-0.009477, 0.041944,1, 0.000935,-0.000701, 0.000353,1,1
1777905973777,   297.358,   297.353,-0.004996,-0.014561,-0.995326,-0.000049,-0.000148,-0.009950, 0.004131,-0.009477, 0.041944,1, 0.000935,-0.000701, 0.000353,1,1
1777905973795,   297.388,   297.383,-0.004217,-0.013497,-0.995732,-0.000040,-0.000134,-0.009962, 0.011022,-0.002003, 0.044221,1,-0.004506, 0.002457, 0.000337,1,1
1777905973805,   297.388,   297.383,-0.004217,-0.013497,-0.995732,-0.000040,-0.000134,-0.009962, 0.011022,-0.002003, 0.044221,1,-0.004506, 0.002457, 0.000337,1,1
1777905973824,   297.413,   297.413,-0.004538,-0.013242,-0.996054,-0.000049,-0.000134,-0.009962, 0.009039, 0.001066, 0.037675,1,-0.000829, 0.000528, 0.000122,1,1
1777905973834,   297.413,   297.413,-0.004538,-0.013242,-0.996054,-0.000049,-0.000134,-0.009962, 0.009039, 0.001066, 0.037675,1,-0.000829, 0.000528, 0.000122,1,1
1777905973847,   297.438,   297.433,-0.004652,-0.013532,-0.995475,-0.000044,-0.000131,-0.009952, 0.005651,-0.005718, 0.041478,1,-0.002936, 0.001475, 0.000161,1,1
1777905973857,   297.438,   297.433,-0.004652,-0.013532,-0.995475,-0.000044,-0.000131,-0.009952, 0.005651,-0.005718, 0.041478,1,-0.002936, 0.001475, 0.000161,1,1
1777905973875,   297.468,   297.463,-0.004182,-0.012705,-0.995815,-0.000043,-0.000131,-0.009960, 0.012133, 0.007687, 0.042092,1,-0.003663, 0.001821, 0.000078,1,1
1777905973885,   297.468,   297.463,-0.004182,-0.012705,-0.995815,-0.000043,-0.000131,-0.009960, 0.012133, 0.007687, 0.042092,1,-0.003663, 0.001821, 0.000078,1,1
1777905973904,   297.493,   297.493,-0.004412,-0.013067,-0.995689,-0.000049,-0.000139,-0.009959, 0.009162, 0.001021, 0.041284,1, 0.002570,-0.000986, 0.000080,1,1
1777905973914,   297.493,   297.493,-0.004412,-0.013067,-0.995689,-0.000049,-0.000139,-0.009959, 0.009162, 0.001021, 0.041284,1, 0.002570,-0.000986, 0.000080,1,1
1777905973927,   297.518,   297.513,-0.004708,-0.013211,-0.995640,-0.000047,-0.000128,-0.009956, 0.007291,-0.001957, 0.041675,1,-0.000086,-0.000280, 0.000137,1,1
1777905973937,   297.518,   297.513,-0.004708,-0.013211,-0.995640,-0.000047,-0.000128,-0.009956, 0.007291,-0.001957, 0.041675,1,-0.000086,-0.000280, 0.000137,1,1
1777905973955,   297.548,   297.543,-0.004526,-0.013583,-0.995526,-0.000046,-0.000141,-0.009954, 0.009231, 0.001337, 0.040466,1, 0.001240,-0.000729,-0.000171,1,1
1777905973965,   297.548,   297.543,-0.004526,-0.013583,-0.995526,-0.000046,-0.000141,-0.009954, 0.009231, 0.001337, 0.040466,1, 0.001240,-0.000729,-0.000171,1,1
1777905973984,   297.573,   297.573,-0.004547,-0.013349,-0.995878,-0.000047,-0.000133,-0.009961, 0.008311,-0.000841, 0.039418,1, 0.001678,-0.001014,-0.000353,1,1
1777905973994,   297.573,   297.573,-0.004547,-0.013349,-0.995878,-0.000047,-0.000133,-0.009961, 0.008311,-0.000841, 0.039418,1, 0.001678,-0.001014,-0.000353,1,1
1777905974007,   297.598,   297.593,-0.004595,-0.013656,-0.995349,-0.000047,-0.000138,-0.009953, 0.008618,-0.001887, 0.043234,1, 0.000231, 0.000118,-0.000316,1,1
1777905974017,   297.598,   297.593,-0.004595,-0.013656,-0.995349,-0.000047,-0.000138,-0.009953, 0.008618,-0.001887, 0.043234,1, 0.000231, 0.000118,-0.000316,1,1
1777905974035,   297.628,   297.623,-0.004774,-0.014023,-0.995754,-0.000047,-0.000141,-0.009961, 0.004462,-0.008214, 0.042951,1,-0.004210, 0.001955, 0.000096,1,1
1777905974045,   297.628,   297.623,-0.004774,-0.014023,-0.995754,-0.000047,-0.000141,-0.009961, 0.004462,-0.008214, 0.042951,1,-0.004210, 0.001955, 0.000096,1,1
1777905974064,   297.653,   297.653,-0.004105,-0.012488,-0.996143,-0.000036,-0.000112,-0.009966, 0.011671, 0.005372, 0.036849,1,-0.006176, 0.002752,-0.000010,1,1
1777905974074,   297.653,   297.653,-0.004105,-0.012488,-0.996143,-0.000036,-0.000112,-0.009966, 0.011671, 0.005372, 0.036849,1,-0.006176, 0.002752,-0.000010,1,1
1777905974087,   297.678,   297.673,-0.003975,-0.012073,-0.996084,-0.000041,-0.000124,-0.009965, 0.013707, 0.012801, 0.041329,1, 0.000943, 0.000018,-0.000287,1,1
1777905974097,   297.678,   297.673,-0.003975,-0.012073,-0.996084,-0.000041,-0.000124,-0.009965, 0.013707, 0.012801, 0.041329,1, 0.000943, 0.000018,-0.000287,1,1
1777905974115,   297.708,   297.703,-0.004982,-0.013728,-0.995575,-0.000054,-0.000148,-0.009954, 0.007654, 0.004145, 0.040795,1, 0.006054,-0.003389,-0.000089,1,1
1777905974125,   297.708,   297.703,-0.004982,-0.013728,-0.995575,-0.000054,-0.000148,-0.009954, 0.007654, 0.004145, 0.040795,1, 0.006054,-0.003389,-0.000089,1,1
1777905974144,   297.733,   297.733,-0.005020,-0.014125,-0.995627,-0.000050,-0.000147,-0.009953, 0.003308,-0.009129, 0.041892,1,-0.006041, 0.003046,-0.000128,1,1
1777905974154,   297.733,   297.733,-0.005020,-0.014125,-0.995627,-0.000050,-0.000147,-0.009953, 0.003308,-0.009129, 0.041892,1,-0.006041, 0.003046,-0.000128,1,1
1777905974167,   297.758,   297.753,-0.004375,-0.013127,-0.995872,-0.000044,-0.000127,-0.009957, 0.008748,-0.003193, 0.038375,1,-0.008425, 0.003905,-0.000159,1,1
1777905974177,   297.758,   297.753,-0.004375,-0.013127,-0.995872,-0.000044,-0.000127,-0.009957, 0.008748,-0.003193, 0.038375,1,-0.008425, 0.003905,-0.000159,1,1
1777905974195,   297.788,   297.783,-0.004333,-0.012813,-0.995635,-0.000048,-0.000132,-0.009952, 0.012545, 0.004241, 0.037773,1,-0.003427, 0.001268, 0.000012,1,1
1777905974205,   297.788,   297.783,-0.004333,-0.012813,-0.995635,-0.000048,-0.000132,-0.009952, 0.012545, 0.004241, 0.037773,1,-0.003427, 0.001268, 0.000012,1,1
1777905974224,   297.813,   297.813,-0.004434,-0.012796,-0.995626,-0.000043,-0.000126,-0.009953, 0.007535, 0.000280, 0.041957,1,-0.001530, 0.000535,-0.000314,1,1
1777905974234,   297.813,   297.813,-0.004434,-0.012796,-0.995626,-0.000043,-0.000126,-0.009953, 0.007535, 0.000280, 0.041957,1,-0.001530, 0.000535,-0.000314,1,1
1777905974247,   297.838,   297.833,-0.004257,-0.012611,-0.996094,-0.000046,-0.000132,-0.009962, 0.011713, 0.007623, 0.037830,1, 0.000819,-0.000621,-0.000033,1,1
1777905974257,   297.838,   297.833,-0.004257,-0.012611,-0.996094,-0.000046,-0.000132,-0.009962, 0.011713, 0.007623, 0.037830,1, 0.000819,-0.000621,-0.000033,1,1
1777905974275,   297.868,   297.863,-0.004699,-0.013273,-0.995747,-0.000048,-0.000137,-0.009957, 0.006157,-0.000956, 0.040825,1, 0.001653,-0.000838, 0.000047,1,1
1777905974285,   297.868,   297.863,-0.004699,-0.013273,-0.995747,-0.000048,-0.000137,-0.009957, 0.006157,-0.000956, 0.040825,1, 0.001653,-0.000838, 0.000047,1,1
1777905974304,   297.893,   297.893,-0.004608,-0.013496,-0.995580,-0.000045,-0.000134,-0.009957, 0.006074,-0.006251, 0.042396,1,-0.002760, 0.001115, 0.000309,1,1
1777905974314,   297.893,   297.893,-0.004608,-0.013496,-0.995580,-0.000045,-0.000134,-0.009957, 0.006074,-0.006251, 0.042396,1,-0.002760, 0.001115, 0.000309,1,1
1777905974327,   297.918,   297.913,-0.004371,-0.013325,-0.995531,-0.000044,-0.000134,-0.009953, 0.009189,-0.003940, 0.041047,1,-0.003215, 0.001184,-0.000076,1,1
1777905974337,   297.918,   297.913,-0.004371,-0.013325,-0.995531,-0.000044,-0.000134,-0.009953, 0.009189,-0.003940, 0.041047,1,-0.003215, 0.001184,-0.000076,1,1
1777905974355,   297.948,   297.943,-0.003802,-0.012651,-0.995737,-0.000034,-0.000119,-0.009956, 0.010203,-0.005520, 0.040031,1,-0.001039,-0.000015,-0.000090,1,1
1777905974365,   297.948,   297.943,-0.003802,-0.012651,-0.995737,-0.000034,-0.000119,-0.009956, 0.010203,-0.005520, 0.040031,1,-0.001039,-0.000015,-0.000090,1,1
1777905974384,   297.973,   297.973,-0.004279,-0.013156,-0.995861,-0.000045,-0.000134,-0.009956, 0.008974,-0.004048, 0.039660,1, 0.000536,-0.000439,-0.000169,1,1
1777905974394,   297.973,   297.973,-0.004279,-0.013156,-0.995861,-0.000045,-0.000134,-0.009956, 0.008974,-0.004048, 0.039660,1, 0.000536,-0.000439,-0.000169,1,1
1777905974407,   297.998,   297.993,-0.004215,-0.012326,-0.995663,-0.000037,-0.000113,-0.009956, 0.004800,-0.004741, 0.040934,1,-0.003668, 0.001898, 0.000053,1,1
1777905974417,   297.998,   297.993,-0.004215,-0.012326,-0.995663,-0.000037,-0.000113,-0.009956, 0.004800,-0.004741, 0.040934,1,-0.003668, 0.001898, 0.000053,1,1
1777905974435,   298.028,   298.023,-0.004212,-0.012285,-0.995826,-0.000044,-0.000125,-0.009962, 0.009371, 0.005174, 0.042963,1,-0.000901, 0.000203,-0.000156,1,1
1777905974445,   298.028,   298.023,-0.004212,-0.012285,-0.995826,-0.000044,-0.000125,-0.009962, 0.009371, 0.005174, 0.042963,1,-0.000901, 0.000203,-0.000156,1,1
1777905974464,   298.053,   298.053,-0.004489,-0.013083,-0.995631,-0.000046,-0.000134,-0.009956, 0.006467,-0.004249, 0.041928,1, 0.001717,-0.001076,-0.000106,1,1
1777905974474,   298.053,   298.053,-0.004489,-0.013083,-0.995631,-0.000046,-0.000134,-0.009956, 0.006467,-0.004249, 0.041928,1, 0.001717,-0.001076,-0.000106,1,1
1777905974487,   298.078,   298.073,-0.004518,-0.013504,-0.995702,-0.000046,-0.000136,-0.009960, 0.006561,-0.008587, 0.043593,1,-0.001034, 0.000303,-0.000033,1,1
1777905974497,   298.078,   298.073,-0.004518,-0.013504,-0.995702,-0.000046,-0.000136,-0.009960, 0.006561,-0.008587, 0.043593,1,-0.001034, 0.000303,-0.000033,1,1
1777905974515,   298.108,   298.103,-0.004045,-0.012213,-0.995738,-0.000038,-0.000112,-0.009958, 0.007534,-0.006082, 0.041028,1,-0.003616, 0.001482, 0.000046,1,1
1777905974525,   298.108,   298.103,-0.004045,-0.012213,-0.995738,-0.000038,-0.000112,-0.009958, 0.007534,-0.006082, 0.041028,1,-0.003616, 0.001482, 0.000046,1,1
1777905974544,   298.133,   298.133,-0.004399,-0.012689,-0.995858,-0.000048,-0.000135,-0.009959, 0.006928,-0.001339, 0.039713,1, 0.000823,-0.000545, 0.000193,1,1
1777905974554,   298.133,   298.133,-0.004399,-0.012689,-0.995858,-0.000048,-0.000135,-0.009959, 0.006928,-0.001339, 0.039713,1, 0.000823,-0.000545, 0.000193,1,1
1777905974567,   298.158,   298.153,-0.004592,-0.012721,-0.995987,-0.000045,-0.000131,-0.009958, 0.004427, 0.001355, 0.036289,1, 0.000394,-0.000487,-0.000028,1,1
1777905974577,   298.158,   298.153,-0.004592,-0.012721,-0.995987,-0.000045,-0.000131,-0.009958, 0.004427, 0.001355, 0.036289,1, 0.000394,-0.000487,-0.000028,1,1
1777905974595,   298.188,   298.183,-0.003997,-0.011942,-0.995946,-0.000039,-0.000113,-0.009959, 0.009004, 0.000856, 0.038523,1,-0.003473, 0.001606, 0.000011,1,1
1777905974605,   298.188,   298.183,-0.003997,-0.011942,-0.995946,-0.000039,-0.000113,-0.009959, 0.009004, 0.000856, 0.038523,1,-0.003473, 0.001606, 0.000011,1,1
1777905974624,   298.213,   298.213,-0.004181,-0.012560,-0.995794,-0.000041,-0.000129,-0.009959, 0.008731,-0.000892, 0.040352,1, 0.000417, 0.000016, 0.000069,1,1
1777905974634,   298.213,   298.213,-0.004181,-0.012560,-0.995794,-0.000041,-0.000129,-0.009959, 0.008731,-0.000892, 0.040352,1, 0.000417, 0.000016, 0.000069,1,1
1777905974647,   298.238,   298.233,-0.004299,-0.012300,-0.995983,-0.000044,-0.000122,-0.009964, 0.008975, 0.001641, 0.041433,1, 0.002337,-0.000874,-0.000014,1,1
1777905974657,   298.238,   298.233,-0.004299,-0.012300,-0.995983,-0.000044,-0.000122,-0.009964, 0.008975, 0.001641, 0.041433,1, 0.002337,-0.000874,-0.000014,1,1
1777905974675,   298.268,   298.263,-0.005304,-0.014935,-0.995348,-0.000054,-0.000157,-0.009954,-0.000903,-0.016946, 0.044310,1,-0.000332, 0.000114, 0.000051,1,1
