time,"Altitude (GPS) (m)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Instant engine power (based on fuel consumption) (hp)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 1 Wide Range Voltage (V)","Power from MAF (hp)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
11:38:45.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.626522049999998,3.273626,,,,,,-12.100220742066865,-77.02361292964672,
11:38:46.077,,,,,,,0.038273751718999195,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:46.351,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:46.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40234705,3.190666,,,,,,-12.100220742066865,-77.02361292964672,
11:38:46.800,,,,,,,0.037992221537206106,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:46.977,,1643.888005847371,22.67244789174894,22.67244789174894,22.67244789174894,1553.5125373574479,,,,0.4999185184889709,,,,,,,,,0.01705066896209431,0.300928,0.300928,0.300928,0.017221175651715253,0.30393728,0.30393728,0.30393728,1.9557801791987721,1.46,,,1.752,,,,,-12.100220742066865,-77.02361292964672,
11:38:47.101,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.39215686274509803,,,-12.100220742066865,-77.02361292964672,
11:38:47.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28936285,3.141866,,,,,,-12.100220742066865,-77.02361292964672,
11:38:47.698,,1653.7535846370536,22.680132752197153,22.680132752197153,22.680132752197153,1563.7596926955516,,,,0.5107736582521103,,,,,,,,,0.017152996321053063,0.30102999999999996,0.30102999999999996,0.30102999999999996,0.017324526284263595,0.3040403,0.3040403,0.3040403,1.9982476342059403,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:47.873,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:48.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3974152,3.190666,,,,,,-12.100220742066865,-77.02361292964672,
11:38:48.330,,,,,,,0.03740994104801972,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:48.449,,1663.9453633132632,22.688118979721757,22.688118979721757,22.688118979721757,1575.7219123308125,,,,0.5069403108542916,,,,,,,,,0.01725870707733625,0.30113599999999996,0.30113599999999996,0.30113599999999996,0.01743129414810961,0.30414736,0.30414736,0.30414736,1.9832508205585933,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:48.606,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:48.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5704783,3.2589859999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:38:49.050,,,,,,,0.03714191326819212,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:49.224,,1674.2004020207055,22.696105207246372,22.696105207246372,22.696105207246372,1585.5275462661893,,,,0.4941498728974464,,,,,,,,,0.01736507397676741,0.301242,0.301242,0.301242,0.017538724716535087,0.30425441999999997,0.30425441999999997,0.30425441999999997,1.933212096018283,1.46,,,1.752,,,,,-12.100220742066865,-77.02361292964672,
11:38:49.348,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:49.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677633949999999,3.293146,,,,,,-12.100220742066865,-77.02361292964672,
11:38:49.794,,,,,,,0.03686917566203615,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:49.950,,1683.8703091902353,22.70363938415638,22.70363938415638,22.70363938415638,1593.595984784413,,,,0.4972620356829585,,,,,,,,,0.017465371798428837,0.301342,0.301342,0.301342,0.017640025516413124,0.30435542,0.30435542,0.30435542,1.9453874927384165,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:50.124,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:50.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6117265,3.268746,,,,,,-12.100220742066865,-77.02361292964672,
11:38:50.543,,,,,,,0.03659848415869125,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:50.732,,1694.3259183757118,22.711776295219188,22.711776295219188,22.711776295219188,1613.241792076699,,,,0.49950497889392487,,,,,,,,,0.017573819046893733,0.30145,0.30145,0.30145,0.01774955723736267,0.30446449999999997,0.30446449999999997,0.30446449999999997,1.9541623304626432,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:50.849,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.254901960784313,,,-12.100220742066865,-77.02361292964672,
11:38:51.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.484843449999998,3.2199459999999998,,,,,,-12.100220742066865,-77.02361292964672,
11:38:51.298,,,,,,,0.03632977382786369,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:51.448,,1703.798414897822,22.719159788590993,22.719159788590993,22.719159788590993,1638.5487252467194,,,,0.4936667045239519,,,,,,,,,0.017672069293789255,0.301548,0.301548,0.301548,0.017848789986727148,0.30456348,0.30456348,0.30456348,1.9313218457211898,1.45,,,1.74,,,,,-12.100220742066865,-77.02361292964672,
11:38:51.601,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.254901960784313,,,-12.100220742066865,-77.02361292964672,
11:38:51.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.334646199999998,3.161386,,,,,,-12.100220742066865,-77.02361292964672,
11:38:52.043,,,,,,,0.03606814372078884,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:52.201,,1713.8557772339395,22.726995332577403,22.726995332577403,22.726995332577403,1655.3058760044726,,,,0.4988393038613573,,,,,,,,,0.01777638586232373,0.301652,0.301652,0.301652,0.017954149720946964,0.30466852,0.30466852,0.30466852,1.951558077996825,1.45,,,1.74,,,,,-12.100220742066865,-77.02361292964672,
11:38:52.352,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5.882352941176471,,,-12.100220742066865,-77.02361292964672,
11:38:52.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.277705749999999,3.136986,,,,,,-12.100220742066865,-77.02361292964672,
11:38:52.944,,1724.0314203727266,22.734981560102007,22.734981560102007,22.734981560102007,1660.592456340492,,,,0.5111906818072857,,,,,,,,,0.017881929258235563,0.30175799999999997,0.30175799999999997,0.30175799999999997,0.018060748550817917,0.30477558,0.30477558,0.30477558,1.999879112883578,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:53.129,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:53.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3884482,3.190666,,,,,,-12.100220742066865,-77.02361292964672,
11:38:53.577,,,,,,,0.03554150378211757,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:53.695,,1734.2336437731137,22.74296778762662,22.74296778762662,22.74296778762662,1671.5613537443244,,,,0.5072562402515584,,,,,,,,,0.01798774834886617,0.30186399999999997,0.30186399999999997,0.30186399999999997,0.01816762583235483,0.30488264,0.30488264,0.30488264,1.9844867988837576,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:53.850,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:54.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.614864949999998,3.273626,,,,,,-12.100220742066865,-77.02361292964672,
11:38:54.294,,,,,,,0.03530055786051646,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:54.506,,1745.2226795523152,22.751556749304026,22.751556749304026,22.751556749304026,1682.467544746349,,,,0.5061463311005556,,,,,,,,,0.018101728383161264,0.30197799999999997,0.30197799999999997,0.30197799999999997,0.018282745666992877,0.30499778,0.30499778,0.30499778,1.9801446146318038,1.5,,,1.7999999999999998,,,,,-12.100220742066865,-77.02361292964672,
11:38:54.596,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:54.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6511813,3.283386,,,,,,-12.100220742066865,-77.02361292964672,
11:38:55.084,,,,,,,0.035038882090699025,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:55.199,,1754.4734421247856,22.758789559137636,22.758789559137636,22.758789559137636,1693.3099355358697,,,,0.49815984032538746,,,,,,,,,0.018197678770115282,0.302074,0.302074,0.302074,0.018379655557816437,0.30509474,0.30509474,0.30509474,1.9488998821769243,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:55.351,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:55.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5731684,3.2541059999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:38:55.797,,,,,,,0.03480613367749045,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:55.976,,1764.8847305249894,22.766926470200445,22.766926470200445,22.766926470200445,1704.19105322031,,,,0.5008265832559996,,,,,,,,,0.018305666316316315,0.302182,0.302182,0.302182,0.01848872297947948,0.30520382,0.30520382,0.30520382,1.9593327082752139,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:56.097,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:56.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.386654799999999,3.180906,,,,,,-12.100220742066865,-77.02361292964672,
11:38:56.546,,,,,,,0.03456456400051327,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:56.697,,1774.8186279630715,22.77468667241775,22.77468667241775,22.77468667241775,1709.2358799876504,,,,0.5141751419497884,,,,,,,,,0.018408702287208277,0.30228499999999997,0.30228499999999997,0.30228499999999997,0.01859278931008036,0.30530785,0.30530785,0.30530785,2.011554911591652,1.5,,,1.7999999999999998,,,,,-12.100220742066865,-77.02361292964672,
11:38:56.844,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:57.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.464219349999999,3.2150659999999998,,,,,,-12.100220742066865,-77.02361292964672,
11:38:57.340,,,,,,,0.03431151774745877,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:57.444,,1785.0520804292448,22.782672899942362,22.782672899942362,22.782672899942362,1719.3190281720701,,,,0.5114178715751158,,,,,,,,,0.018514845290697194,0.30239099999999997,0.30239099999999997,0.30239099999999997,0.018699993743604166,0.30541491,0.30541491,0.30541491,2.0007679242166367,1.5,,,1.7999999999999998,,,,,-12.100220742066865,-77.02361292964672,
11:38:57.595,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:57.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4261096,3.2004259999999998,,,,,,-12.100220742066865,-77.02361292964672,
11:38:58.049,,,,,,,0.03409035995592548,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:58.197,,1795.249969103532,22.79065912746697,22.79065912746697,22.79065912746697,1729.4259127768187,,,,0.5059319760738753,,,,,,,,,0.018620619420856344,0.302497,0.302497,0.302497,0.018806825615064908,0.30552197,0.30552197,0.30552197,1.9793060153461446,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:58.386,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:58.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.412210749999998,3.1955459999999998,,,,,,-12.100220742066865,-77.02361292964672,
11:38:58.796,,,,,,,0.033859436613066535,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:58.954,,1805.5782316573232,22.79872069676068,22.79872069676068,22.79872069676068,1739.5425462299659,,,,0.5064198868300828,,,,,,,,,0.01872774580971731,0.302604,0.302604,0.302604,0.018915023267814485,0.30563004,0.30563004,0.30563004,1.981214818782938,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:59.103,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:59.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54492235,3.2443459999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:38:59.546,,,,,,,0.03363079712455961,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:38:59.700,,1815.5380378514626,22.806480898977988,22.806480898977988,22.806480898977988,1749.6380916464482,,,,0.5017991819658152,,,,,,,,,0.018831050510365304,0.302707,0.302707,0.302707,0.019019361015468958,0.30573406999999997,0.30573406999999997,0.30573406999999997,1.963137706907233,1.48,,,1.776,,,,,-12.100220742066865,-77.02361292964672,
11:38:59.850,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:38:59.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6511813,3.283386,,,,,,-12.100220742066865,-77.02361292964672,
11:39:00.330,,,,,,,0.033395031159325884,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:00.446,,1832.8269291327376,22.8199670756469,22.8199670756469,22.8199670756469,1760.2778502137699,,,,0.8650478308353009,,,,,,,,,0.019010373652154824,0.302886,0.302886,0.302886,0.019200477388676373,0.30591486,0.30591486,0.30591486,3.384238308915335,2.57,,,3.0839999999999996,,,,,-12.100220742066865,-77.02361292964672,
11:39:00.599,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:00.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.587963949999999,3.2589859999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:39:01.053,,,,,,,0.03318045602315256,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:01.227,,1844.8563935022244,22.82938479678441,22.82938479678441,22.82938479678441,1771.0300270085208,,,,0.5746903181670954,,,,,,,,,0.01913514517796792,0.303011,0.303011,0.303011,0.0193264966297476,0.30604111,0.30604111,0.30604111,2.2483022570275883,1.7,,,2.04,,,,,-12.100220742066865,-77.02361292964672,
11:39:01.350,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:01.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.558821199999999,3.2443459999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:39:01.800,,,,,,,0.03296175070683166,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:01.943,,1855.3770695668477,22.83759704961632,22.83759704961632,22.83759704961632,1781.8570737705938,,,,0.548742304486191,,,,,,,,,0.019244267310495954,0.30312,0.30312,0.30312,0.019436709983600912,0.3061512,0.3061512,0.3061512,2.146788492344332,1.62,,,1.944,,,,,-12.100220742066865,-77.02361292964672,
11:39:02.094,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:02.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.490671999999998,3.2248259999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:39:02.551,,,,,,,0.03274466618905293,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:02.699,,1866.3957801209374,22.84618601129373,22.84618601129373,22.84618601129373,1792.7527882625222,,,,0.5445165661678155,,,,,,,,,0.019358555136295908,0.303234,0.303234,0.303234,0.019552140687658866,0.30626633999999997,0.30626633999999997,0.30626633999999997,2.1302565677608225,1.6,,,1.92,,,,,-12.100220742066865,-77.02361292964672,
11:39:02.853,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.39215686274509803,,,-12.100220742066865,-77.02361292964672,
11:39:02.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3337495,3.156506,,,,,,-12.100220742066865,-77.02361292964672,
11:39:03.394,,,,,,,0.032502559030504134,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:03.508,,1878.0208943348025,22.85530236535484,22.85530236535484,22.85530236535484,1803.7520364026702,,,,0.5367158596521802,,,,,,,,,0.019479132677711196,0.303355,0.303355,0.303355,0.019673924004488308,0.30638855,0.30638855,0.30638855,2.09973866009631,1.56,,,1.8719999999999999,,,,,-12.100220742066865,-77.02361292964672,
11:39:03.657,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:03.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.16561825,3.088186,,,,,,-12.100220742066865,-77.02361292964672,
11:39:04.050,,,,,,,0.03231974175155491,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:04.202,,1888.1858438850045,22.86321325111035,22.86321325111035,22.86321325111035,1814.748622124948,,,,0.5465674435653141,,,,,,,,,0.01958456515801422,0.30346,0.30346,0.30346,0.019780410809594366,0.3064946,0.3064946,0.3064946,2.138280006012556,1.57,,,1.884,,,,,-12.100220742066865,-77.02361292964672,
11:39:04.352,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:04.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.386654799999999,3.190666,,,,,,-12.100220742066865,-77.02361292964672,
11:39:04.797,,,,,,,0.03211217227420455,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:04.972,,1900.206586175452,22.87263097224786,22.87263097224786,22.87263097224786,1825.8189011694583,,,,0.5827318275430935,,,,,,,,,0.019709246217030414,0.303585,0.303585,0.303585,0.01990633867920072,0.30662085,0.30662085,0.30662085,2.2797622331372054,1.7,,,2.04,,,,,-12.100220742066865,-77.02361292964672,
11:39:05.097,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:05.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.618451749999998,3.273626,,,,,,-12.100220742066865,-77.02361292964672,
11:39:05.582,,,,,,,0.03189688976277668,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:05.733,,1911.3367616119333,22.881295275694367,22.881295275694367,22.881295275694367,1837.0234239899685,,,,0.5465039138560219,,,,,,,,,0.019824690174393953,0.30369999999999997,0.30369999999999997,0.30369999999999997,0.020022937076137892,0.306737,0.306737,0.306737,2.1380314652171495,1.62,,,1.944,,,,,-12.100220742066865,-77.02361292964672,
11:39:05.880,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5.882352941176471,,,-12.100220742066865,-77.02361292964672,
11:39:05.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.772684149999998,3.322426,,,,,,-12.100220742066865,-77.02361292964672,
11:39:06.480,,1922.5677883755059,22.890034920909976,22.890034920909976,22.890034920909976,1848.28649955072,,,,0.5608277698707392,,,,,,,,,0.019941180177830278,0.303816,0.303816,0.303816,0.02014059197960858,0.30685416,0.30685416,0.30685416,2.1940692246663405,1.68,,,2.016,,,,,-12.100220742066865,-77.02361292964672,
11:39:06.628,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:06.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54492235,3.2443459999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:39:07.076,,,,,,,0.03149477070505208,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100220742066865,-77.02361292964672,
11:39:07.202,,1933.700757171944,22.898699224356488,22.898699224356488,22.898699224356488,1859.6352230656394,,,,0.5763909522580308,,,,,,,,,0.02005665310836945,0.303931,0.303931,0.303931,0.020257219639453143,0.30697030999999997,0.30697030999999997,0.30697030999999997,2.2549554741501994,1.7,,,2.04,,,,,-12.100220742066865,-77.02361292964672,
11:39:07.347,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100220742066865,-77.02361292964672,
11:39:07.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53326525,3.2394659999999997,,,,,,-12.100220742066865,-77.02361292964672,
11:39:07.795,,,,,,,0.03130496807513281,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100092326569689,-77.02377318677867,
11:39:07.950,,1945.2557231351507,22.907740236648493,22.907740236648493,22.907740236648493,1871.0783404017754,,,,0.5768532741694519,,,,,,,,,0.02017650306092467,0.30405099999999996,0.30405099999999996,0.30405099999999996,0.020378268091533917,0.30709151,0.30709151,0.30709151,2.2567641689621047,1.7,,,2.04,,,,,-12.10009232084334,-77.02377319392492,
11:39:08.133,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100092235537641,-77.02377330038281,
11:39:08.583,,,,,,,0.03109958960154586,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.10009196042665,-77.02377364370976,
11:39:08.698,,2041.4095190083046,22.982855980441276,22.982855980441276,22.982855980441276,1888.6611653949735,,,,4.8014551938222025,,,,,,,,,0.021173825589618975,0.305048,0.305048,0.305048,0.021385563845515165,0.30809848,0.30809848,0.30809848,18.784242935772816,14.15,,,16.98,,,,,-12.100091895176464,-77.02377372513925,
11:39:08.851,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100091828941014,-77.02377380779829,
11:39:09.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2925013,3.141866,,,,,,-12.100091761594639,-77.02377389184375,
11:39:09.297,,,,,,,0.03091566443306048,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100091531078274,-77.02377417951847,
11:39:09.482,,2054.538096497033,22.993102461038887,22.993102461038887,22.993102461038887,1906.4440128835245,,,,0.624525211500962,,,,,,,,,0.02130999729225764,0.305184,0.305184,0.305184,0.021523097265180216,0.30823584,0.30823584,0.30823584,2.443266222174263,1.81,,,2.172,,,,,-12.100091474984735,-77.02377424952084,
11:39:09.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35213185,3.171146,,,,,,-12.100091354932491,-77.02377439934098,
11:39:10.082,,,,,,,0.030715866479837723,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100091153492903,-77.0237746507291,
11:39:10.321,,2068.3431837686553,23.003876334020198,23.003876334020198,23.003876334020198,1924.5015233061808,,,,0.6150582612069561,,,,,,,,,0.02145318586241812,0.305327,0.305327,0.305327,0.021667717721042302,0.30838027,0.30838027,0.30838027,2.406229639095805,1.79,,,2.148,,,,,-12.100237456037847,-77.0236365202573,
11:39:10.437,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.1002384750244,-77.02363555109345,
11:39:10.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58527385,3.2541059999999997,,,,,,-12.100239579920641,-77.02363450003014,
11:39:10.833,,,,,,,0.03052741953536072,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100242424207295,-77.02363179431141,
11:39:10.946,,2148.4213993515286,23.066485344142365,23.066485344142365,23.066485344142365,1947.043985464666,,,,4.784334023170105,,,,,,,,,0.02228376990471423,0.306158,0.306158,0.306158,0.022506607603761372,0.30921958,0.30921958,0.30921958,18.71726152786806,14.15,,,16.98,,,,,-12.10024364445614,-77.02363063236545,
11:39:11.101,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17.647058823529413,,,-12.100244933544227,-77.02362940466723,
11:39:11.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4063822,3.190666,,,,,,-12.100244943944727,-77.0236293967005,
11:39:11.584,,,,,,,0.03034102087723622,,,,0.0010372159722222222,1.327285,1.327285,1.327285,,,,,,,,,,,,,,,,,,,,0,0,-12.100244928858388,-77.02362941148591,
