Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777416253287307896,1092459000000,  1092.459, 0.895046,-0.012314, 0.015769, 0.445524,1,0
1777416253297392972,1092459000000,  1092.459, 0.895046,-0.012314, 0.015769, 0.445524,1,0
1777416253316825828,1092479000000,  1092.474, 0.895057,-0.012115, 0.015774, 0.445508,1,0
1777416253326461481,1092499000000,  1092.494, 0.895073,-0.012005, 0.015937, 0.445473,1,0
1777416253336545594,1092499000000,  1092.494, 0.895073,-0.012005, 0.015937, 0.445473,1,0
1777416253346203879,1092519000000,  1092.514, 0.895067,-0.011935, 0.016060, 0.445483,1,0
1777416253356288455,1092519000000,  1092.514, 0.895067,-0.011935, 0.016060, 0.445483,1,0
1777416253376021389,1092539000000,  1092.534, 0.895059,-0.012026, 0.016058, 0.445497,1,0
1777416253395783325,1092559000000,  1092.554, 0.895035,-0.012136, 0.016042, 0.445541,1,0
1777416253405479131,1092579000000,  1092.574, 0.894956,-0.013055, 0.016778, 0.445647,1,0
1777416253415564615,1092579000000,  1092.574, 0.894956,-0.013055, 0.016778, 0.445647,1,0
1777416253425218381,1092599000000,  1092.594, 0.894857,-0.012979, 0.016869, 0.445846,1,0
1777416253435303698,1092599000000,  1092.594, 0.894857,-0.012979, 0.016869, 0.445846,1,0
1777416253454989443,1092619000000,  1092.614, 0.894725,-0.013030, 0.017002, 0.446103,1,0
1777416253464690472,1092629000000,  1092.634, 0.894551,-0.013185, 0.017071, 0.446446,1,0
1777416253474790642,1092629000000,  1092.634, 0.894551,-0.013185, 0.017071, 0.446446,1,0
1777416253484498041,1092649000000,  1092.654, 0.894345,-0.013247, 0.017162, 0.446853,1,0
1777416253494582136,1092649000000,  1092.654, 0.894345,-0.013247, 0.017162, 0.446853,1,0
