Time,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777503186232789092, 0.955603, 0.036950,-0.011314,-0.292113,0
1777503186242938528, 0.955603, 0.036950,-0.011314,-0.292113,0
1777503186253090834, 0.955603, 0.036950,-0.011314,-0.292113,0
1777503186263219400, 0.955603, 0.036950,-0.011314,-0.292113,0
1777503186273676647, 0.955570, 0.036969,-0.011320,-0.292218,0
1777503186283789121, 0.955570, 0.036969,-0.011320,-0.292218,0
1777503186293896946, 0.955570, 0.036969,-0.011320,-0.292218,0
1777503186304005087, 0.955570, 0.036969,-0.011320,-0.292218,0
1777503186314115523, 0.955570, 0.036969,-0.011320,-0.292218,0
1777503186332666216, 0.955531, 0.036969,-0.011310,-0.292346,0
1777503186342776430, 0.955531, 0.036969,-0.011310,-0.292346,0
1777503186352885570, 0.955531, 0.036969,-0.011310,-0.292346,0
1777503186362994970, 0.955531, 0.036969,-0.011310,-0.292346,0
1777503186373111110, 0.955531, 0.036969,-0.011310,-0.292346,0
1777503186383693744, 0.955498, 0.036967,-0.011315,-0.292453,0
1777503186393812218, 0.955498, 0.036967,-0.011315,-0.292453,0
1777503186403927728, 0.955498, 0.036967,-0.011315,-0.292453,0
1777503186414043202, 0.955498, 0.036967,-0.011315,-0.292453,0
1777503186424264730, 0.955498, 0.036967,-0.011315,-0.292453,0
1777503186442767885, 0.955456, 0.036971,-0.011327,-0.292589,0
1777503186452887118, 0.955456, 0.036971,-0.011327,-0.292589,0
1777503186463004870, 0.955456, 0.036971,-0.011327,-0.292589,0
1777503186473149324, 0.955456, 0.036971,-0.011327,-0.292589,0
1777503186483265427, 0.955456, 0.036971,-0.011327,-0.292589,0
1777503186493761711, 0.955425, 0.036958,-0.011314,-0.292693,0
1777503186503890555, 0.955425, 0.036958,-0.011314,-0.292693,0
1777503186514009417, 0.955425, 0.036958,-0.011314,-0.292693,0
1777503186524128465, 0.955425, 0.036958,-0.011314,-0.292693,0
1777503186534246160, 0.955425, 0.036958,-0.011314,-0.292693,0
1777503186552775371, 0.955385, 0.036967,-0.011304,-0.292824,0
1777503186562894604, 0.955385, 0.036967,-0.011304,-0.292824,0
1777503186573012893, 0.955385, 0.036967,-0.011304,-0.292824,0
1777503186583131292, 0.955385, 0.036967,-0.011304,-0.292824,0
1777503186593250803, 0.955385, 0.036967,-0.011304,-0.292824,0
1777503186611857735, 0.955351, 0.036964,-0.011310,-0.292934,0
1777503186621974764, 0.955351, 0.036964,-0.011310,-0.292934,0
1777503186632095164, 0.955351, 0.036964,-0.011310,-0.292934,0
1777503186642214730, 0.955351, 0.036964,-0.011310,-0.292934,0
1777503186652333074, 0.955351, 0.036964,-0.011310,-0.292934,0
1777503186662853449, 0.955312, 0.036949,-0.011298,-0.293064,0
1777503186672973200, 0.955312, 0.036949,-0.011298,-0.293064,0
1777503186683090896, 0.955312, 0.036949,-0.011298,-0.293064,0
1777503186693210036, 0.955312, 0.036949,-0.011298,-0.293064,0
1777503186703327954, 0.955312, 0.036949,-0.011298,-0.293064,0
1777503186721859980, 0.955279, 0.036951,-0.011297,-0.293171,0
1777503186731977769, 0.955279, 0.036951,-0.011297,-0.293171,0
1777503186742096427, 0.955279, 0.036951,-0.011297,-0.293171,0
1777503186752215068, 0.955279, 0.036951,-0.011297,-0.293171,0
1777503186762333226, 0.955279, 0.036951,-0.011297,-0.293171,0
1777503186772861750, 0.955239, 0.036970,-0.011303,-0.293299,0
1777503186782980705, 0.955239, 0.036970,-0.011303,-0.293299,0
1777503186793100308, 0.955239, 0.036970,-0.011303,-0.293299,0
1777503186803303484, 0.955239, 0.036970,-0.011303,-0.293299,0
1777503186813423625, 0.955239, 0.036970,-0.011303,-0.293299,0
1777503186831939484, 0.955206, 0.036977,-0.011302,-0.293405,0
1777503186842058569, 0.955206, 0.036977,-0.011302,-0.293405,0
1777503186852177375, 0.955206, 0.036977,-0.011302,-0.293405,0
1777503186862295775, 0.955206, 0.036977,-0.011302,-0.293405,0
1777503186872414508, 0.955206, 0.036977,-0.011302,-0.293405,0
1777503186882940217, 0.955168, 0.036954,-0.011282,-0.293534,0
1777503186893060875, 0.955168, 0.036954,-0.011282,-0.293534,0
1777503186903180034, 0.955168, 0.036954,-0.011282,-0.293534,0
1777503186913298989, 0.955168, 0.036954,-0.011282,-0.293534,0
1777503186923417426, 0.955168, 0.036954,-0.011282,-0.293534,0
1777503186941950692, 0.955136, 0.036914,-0.011242,-0.293644,0
1777503186952073110, 0.955136, 0.036914,-0.011242,-0.293644,0
1777503186962192139, 0.955136, 0.036914,-0.011242,-0.293644,0
1777503186972309779, 0.955136, 0.036914,-0.011242,-0.293644,0
1777503186982476234, 0.955136, 0.036914,-0.011242,-0.293644,0
1777503186992995165, 0.955110, 0.036630,-0.011061,-0.293770,0
1777503187003123564, 0.955110, 0.036630,-0.011061,-0.293770,0
1777503187013245649, 0.955110, 0.036630,-0.011061,-0.293770,0
1777503187023365548, 0.955110, 0.036630,-0.011061,-0.293770,0
1777503187033482411, 0.955110, 0.036630,-0.011061,-0.293770,0
1777503187052031233, 0.955077, 0.036640,-0.011062,-0.293878,0
1777503187062148632, 0.955077, 0.036640,-0.011062,-0.293878,0
1777503187072266976, 0.955077, 0.036640,-0.011062,-0.293878,0
1777503187082381432, 0.955077, 0.036640,-0.011062,-0.293878,0
1777503187092501516, 0.955077, 0.036640,-0.011062,-0.293878,0
1777503187103028021, 0.955037, 0.036634,-0.011053,-0.294006,0
1777503187113149921, 0.955037, 0.036634,-0.011053,-0.294006,0
1777503187123267357, 0.955037, 0.036634,-0.011053,-0.294006,0
1777503187133432553, 0.955037, 0.036634,-0.011053,-0.294006,0
1777503187143458990, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187153576983, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187163697530, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187173818170, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187183936792, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187194052229, 0.955003, 0.036649,-0.011055,-0.294116,0
1777503187212626291, 0.954964, 0.036665,-0.011061,-0.294241,0
1777503187222743913, 0.954964, 0.036665,-0.011061,-0.294241,0
1777503187232859794, 0.954964, 0.036665,-0.011061,-0.294241,0
1777503187242979897, 0.954964, 0.036665,-0.011061,-0.294241,0
1777503187253133296, 0.954964, 0.036665,-0.011061,-0.294241,0
1777503187263634487, 0.954929, 0.036675,-0.011070,-0.294353,0
1777503187273757609, 0.954929, 0.036675,-0.011070,-0.294353,0
1777503187283873471, 0.954929, 0.036675,-0.011070,-0.294353,0
1777503187293981371, 0.954929, 0.036675,-0.011070,-0.294353,0
1777503187304088104, 0.954929, 0.036675,-0.011070,-0.294353,0
1777503187322677462, 0.954886, 0.036734,-0.011097,-0.294484,0
1777503187332787992, 0.954886, 0.036734,-0.011097,-0.294484,0
1777503187342899225, 0.954886, 0.036734,-0.011097,-0.294484,0
1777503187353025198, 0.954886, 0.036734,-0.011097,-0.294484,0
1777503187363111320, 0.954886, 0.036734,-0.011097,-0.294484,0
1777503187373616011, 0.954846, 0.036898,-0.011181,-0.294588,0
1777503187383735151, 0.954846, 0.036898,-0.011181,-0.294588,0
1777503187393854162, 0.954846, 0.036898,-0.011181,-0.294588,0
1777503187403971913, 0.954846, 0.036898,-0.011181,-0.294588,0
1777503187414088498, 0.954846, 0.036898,-0.011181,-0.294588,0
1777503187432718245, 0.954814, 0.036746,-0.011092,-0.294715,0
1777503187442836015, 0.954814, 0.036746,-0.011092,-0.294715,0
1777503187452952118, 0.954814, 0.036746,-0.011092,-0.294715,0
1777503187463074110, 0.954814, 0.036746,-0.011092,-0.294715,0
1777503187473193250, 0.954814, 0.036746,-0.011092,-0.294715,0
1777503187483728607, 0.954782, 0.036699,-0.011064,-0.294827,0
1777503187493855821, 0.954782, 0.036699,-0.011064,-0.294827,0
1777503187503983313, 0.954782, 0.036699,-0.011064,-0.294827,0
1777503187514105213, 0.954782, 0.036699,-0.011064,-0.294827,0
1777503187524330611, 0.954782, 0.036699,-0.011064,-0.294827,0
1777503187542799693, 0.954742, 0.036667,-0.011046,-0.294959,0
1777503187552918611, 0.954742, 0.036667,-0.011046,-0.294959,0
1777503187563038289, 0.954742, 0.036667,-0.011046,-0.294959,0
1777503187573156225, 0.954742, 0.036667,-0.011046,-0.294959,0
1777503187583275106, 0.954742, 0.036667,-0.011046,-0.294959,0
1777503187593717353, 0.954709, 0.036670,-0.011031,-0.295067,0
1777503187603837975, 0.954709, 0.036670,-0.011031,-0.295067,0
1777503187613956430, 0.954709, 0.036670,-0.011031,-0.295067,0
1777503187624076922, 0.954709, 0.036670,-0.011031,-0.295067,0
1777503187634199414, 0.954709, 0.036670,-0.011031,-0.295067,0
1777503187652805383, 0.954669, 0.036663,-0.011018,-0.295197,0
1777503187662925079, 0.954669, 0.036663,-0.011018,-0.295197,0
1777503187673043386, 0.954669, 0.036663,-0.011018,-0.295197,0
1777503187683160860, 0.954669, 0.036663,-0.011018,-0.295197,0
1777503187693277648, 0.954669, 0.036663,-0.011018,-0.295197,0
1777503187711810063, 0.954634, 0.036670,-0.011014,-0.295311,0
1777503187721929907, 0.954634, 0.036670,-0.011014,-0.295311,0
1777503187732048695, 0.954634, 0.036670,-0.011014,-0.295311,0
1777503187742165095, 0.954634, 0.036670,-0.011014,-0.295311,0
1777503187752283309, 0.954634, 0.036670,-0.011014,-0.295311,0
1777503187762807907, 0.954593, 0.036703,-0.011034,-0.295437,0
1777503187772927844, 0.954593, 0.036703,-0.011034,-0.295437,0
1777503187783046262, 0.954593, 0.036703,-0.011034,-0.295437,0
1777503187793163809, 0.954593, 0.036703,-0.011034,-0.295437,0
1777503187803282098, 0.954593, 0.036703,-0.011034,-0.295437,0
1777503187821885919, 0.954552, 0.036851,-0.011100,-0.295549,0
1777503187832004874, 0.954552, 0.036851,-0.011100,-0.295549,0
1777503187842171532, 0.954552, 0.036851,-0.011100,-0.295549,0
1777503187852290969, 0.954552, 0.036851,-0.011100,-0.295549,0
1777503187862409702, 0.954552, 0.036851,-0.011100,-0.295549,0
1777503187872899578, 0.954501, 0.037064,-0.011224,-0.295684,0
1777503187883019162, 0.954501, 0.037064,-0.011224,-0.295684,0
1777503187893137006, 0.954501, 0.037064,-0.011224,-0.295684,0
1777503187903285720, 0.954501, 0.037064,-0.011224,-0.295684,0
1777503187913405620, 0.954501, 0.037064,-0.011224,-0.295684,0
1777503187931899313, 0.954467, 0.037076,-0.011224,-0.295792,0
1777503187942016398, 0.954467, 0.037076,-0.011224,-0.295792,0
1777503187952134575, 0.954467, 0.037076,-0.011224,-0.295792,0
1777503187962252604, 0.954467, 0.037076,-0.011224,-0.295792,0
1777503187972371078, 0.954467, 0.037076,-0.011224,-0.295792,0
1777503187982908490, 0.954424, 0.037111,-0.011228,-0.295924,0
1777503187993033130, 0.954424, 0.037111,-0.011228,-0.295924,0
1777503188003160659, 0.954424, 0.037111,-0.011228,-0.295924,0
1777503188013281670, 0.954424, 0.037111,-0.011228,-0.295924,0
1777503188023400532, 0.954424, 0.037111,-0.011228,-0.295924,0
1777503188041994909, 0.954390, 0.037118,-0.011229,-0.296033,0
1777503188052113939, 0.954390, 0.037118,-0.011229,-0.296033,0
1777503188062284875, 0.954390, 0.037118,-0.011229,-0.296033,0
1777503188072403996, 0.954390, 0.037118,-0.011229,-0.296033,0
1777503188082519322, 0.954390, 0.037118,-0.011229,-0.296033,0
1777503188093027050, 0.954351, 0.037114,-0.011231,-0.296161,0
1777503188103145949, 0.954351, 0.037114,-0.011231,-0.296161,0
1777503188113265089, 0.954351, 0.037114,-0.011231,-0.296161,0
1777503188123384915, 0.954351, 0.037114,-0.011231,-0.296161,0
1777503188133416705, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188143537752, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188153654300, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188163772755, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188173888155, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188184006554, 0.954317, 0.037125,-0.011239,-0.296269,0
1777503188202579950, 0.954274, 0.037155,-0.011252,-0.296402,0
1777503188212699479, 0.954274, 0.037155,-0.011252,-0.296402,0
1777503188222815249, 0.954274, 0.037155,-0.011252,-0.296402,0
1777503188232930334, 0.954274, 0.037155,-0.011252,-0.296402,0
1777503188243074604, 0.954274, 0.037155,-0.011252,-0.296402,0
1777503188253601961, 0.954240, 0.037155,-0.011251,-0.296513,0
1777503188263736564, 0.954240, 0.037155,-0.011251,-0.296513,0
1777503188273858834, 0.954240, 0.037155,-0.011251,-0.296513,0
1777503188283978289, 0.954240, 0.037155,-0.011251,-0.296513,0
1777503188294088281, 0.954240, 0.037155,-0.011251,-0.296513,0
1777503188312639677, 0.954199, 0.037126,-0.011227,-0.296648,0
1777503188322754169, 0.954199, 0.037126,-0.011227,-0.296648,0
1777503188332878810, 0.954199, 0.037126,-0.011227,-0.296648,0
1777503188342966080, 0.954199, 0.037126,-0.011227,-0.296648,0
1777503188353045943, 0.954199, 0.037126,-0.011227,-0.296648,0
1777503188363563078, 0.954168, 0.037077,-0.011192,-0.296754,0
1777503188373674330, 0.954168, 0.037077,-0.011192,-0.296754,0
1777503188383780877, 0.954168, 0.037077,-0.011192,-0.296754,0
1777503188393889796, 0.954168, 0.037077,-0.011192,-0.296754,0
1777503188404006214, 0.954168, 0.037077,-0.011192,-0.296754,0
1777503188422677645, 0.954132, 0.037021,-0.011148,-0.296880,0
1777503188432796489, 0.954132, 0.037021,-0.011148,-0.296880,0
1777503188442914630, 0.954132, 0.037021,-0.011148,-0.296880,0
1777503188453032270, 0.954132, 0.037021,-0.011148,-0.296880,0
1777503188463150429, 0.954132, 0.037021,-0.011148,-0.296880,0
1777503188473666823, 0.954113, 0.036716,-0.010954,-0.296985,0
1777503188483787852, 0.954113, 0.036716,-0.010954,-0.296985,0
1777503188493927307, 0.954113, 0.036716,-0.010954,-0.296985,0
1777503188504051003, 0.954113, 0.036716,-0.010954,-0.296985,0
1777503188514173550, 0.954113, 0.036716,-0.010954,-0.296985,0
1777503188532692521, 0.954071, 0.036761,-0.010981,-0.297114,0
1777503188542895160, 0.954071, 0.036761,-0.010981,-0.297114,0
1777503188553014356, 0.954071, 0.036761,-0.010981,-0.297114,0
1777503188563133830, 0.954071, 0.036761,-0.010981,-0.297114,0
1777503188573252174, 0.954071, 0.036761,-0.010981,-0.297114,0
1777503188583679421, 0.954038, 0.036723,-0.010958,-0.297225,0
1777503188593799172, 0.954038, 0.036723,-0.010958,-0.297225,0
1777503188603916276, 0.954038, 0.036723,-0.010958,-0.297225,0
1777503188614035342, 0.954038, 0.036723,-0.010958,-0.297225,0
1777503188624156501, 0.954038, 0.036723,-0.010958,-0.297225,0
1777503188642763452, 0.953999, 0.036730,-0.010963,-0.297349,0
1777503188652882203, 0.953999, 0.036730,-0.010963,-0.297349,0
1777503188663000677, 0.953999, 0.036730,-0.010963,-0.297349,0
1777503188673116002, 0.953999, 0.036730,-0.010963,-0.297349,0
1777503188683237531, 0.953999, 0.036730,-0.010963,-0.297349,0
1777503188693755240, 0.953966, 0.036724,-0.010934,-0.297458,0
1777503188703873325, 0.953966, 0.036724,-0.010934,-0.297458,0
1777503188713993651, 0.953966, 0.036724,-0.010934,-0.297458,0
1777503188724113032, 0.953966, 0.036724,-0.010934,-0.297458,0
1777503188734232209, 0.953966, 0.036724,-0.010934,-0.297458,0
1777503188752772383, 0.953923, 0.036738,-0.010937,-0.297594,0
1777503188762891616, 0.953923, 0.036738,-0.010937,-0.297594,0
1777503188773010201, 0.953923, 0.036738,-0.010937,-0.297594,0
1777503188783129397, 0.953923, 0.036738,-0.010937,-0.297594,0
1777503188793247981, 0.953923, 0.036738,-0.010937,-0.297594,0
1777503188811847432, 0.953888, 0.036750,-0.010937,-0.297703,0
1777503188821967388, 0.953888, 0.036750,-0.010937,-0.297703,0
1777503188832085343, 0.953888, 0.036750,-0.010937,-0.297703,0
1777503188842203502, 0.953888, 0.036750,-0.010937,-0.297703,0
1777503188852320605, 0.953888, 0.036750,-0.010937,-0.297703,0
1777503188862852184, 0.953848, 0.036770,-0.010946,-0.297830,0
1777503188872972509, 0.953848, 0.036770,-0.010946,-0.297830,0
1777503188883091816, 0.953848, 0.036770,-0.010946,-0.297830,0
1777503188893210160, 0.953848, 0.036770,-0.010946,-0.297830,0
1777503188903327727, 0.953848, 0.036770,-0.010946,-0.297830,0
1777503188921873419, 0.953815, 0.036753,-0.010929,-0.297937,0
1777503188931992448, 0.953815, 0.036753,-0.010929,-0.297937,0
1777503188942111015, 0.953815, 0.036753,-0.010929,-0.297937,0
1777503188952227766, 0.953815, 0.036753,-0.010929,-0.297937,0
1777503188962346277, 0.953815, 0.036753,-0.010929,-0.297937,0
1777503188972866449, 0.953773, 0.036759,-0.010935,-0.298071,0
1777503188983037625, 0.953773, 0.036759,-0.010935,-0.298071,0
1777503188993164377, 0.953773, 0.036759,-0.010935,-0.298071,0
1777503189003289332, 0.953773, 0.036759,-0.010935,-0.298071,0
1777503189013412490, 0.953773, 0.036759,-0.010935,-0.298071,0
1777503189031939683, 0.953738, 0.036798,-0.010961,-0.298178,0
1777503189042058916, 0.953738, 0.036798,-0.010961,-0.298178,0
1777503189052176501, 0.953738, 0.036798,-0.010961,-0.298178,0
1777503189062295123, 0.953738, 0.036798,-0.010961,-0.298178,0
1777503189072414226, 0.953738, 0.036798,-0.010961,-0.298178,0
1777503189082936139, 0.953698, 0.036821,-0.010972,-0.298303,0
1777503189093057205, 0.953698, 0.036821,-0.010972,-0.298303,0
1777503189103173031, 0.953698, 0.036821,-0.010972,-0.298303,0
1777503189113293301, 0.953698, 0.036821,-0.010972,-0.298303,0
1777503189123459422, 0.953698, 0.036821,-0.010972,-0.298303,0
1777503189133888521, 0.953657, 0.036998,-0.011066,-0.298408,0
1777503189144009846, 0.953657, 0.036998,-0.011066,-0.298408,0
1777503189154125987, 0.953657, 0.036998,-0.011066,-0.298408,0
1777503189164245923, 0.953657, 0.036998,-0.011066,-0.298408,0
1777503189174361897, 0.953657, 0.036998,-0.011066,-0.298408,0
1777503189192531354, 0.953612, 0.037051,-0.011091,-0.298545,0
1777503189202648198, 0.953612, 0.037051,-0.011091,-0.298545,0
1777503189212768505, 0.953612, 0.037051,-0.011091,-0.298545,0
1777503189222885072, 0.953612, 0.037051,-0.011091,-0.298545,0
1777503189233000564, 0.953612, 0.037051,-0.011091,-0.298545,0
1777503189243565198, 0.953580, 0.036998,-0.011046,-0.298654,0
1777503189253719301, 0.953580, 0.036998,-0.011046,-0.298654,0
1777503189263847108, 0.953580, 0.036998,-0.011046,-0.298654,0
1777503189273965285, 0.953580, 0.036998,-0.011046,-0.298654,0
1777503189284088833, 0.953580, 0.036998,-0.011046,-0.298654,0
1777503189302925096, 0.953548, 0.036797,-0.010912,-0.298785,0
1777503189313054532, 0.953548, 0.036797,-0.010912,-0.298785,0
1777503189323173765, 0.953548, 0.036797,-0.010912,-0.298785,0
1777503189333282591, 0.953548, 0.036797,-0.010912,-0.298785,0
1777503189343448842, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189353555427, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189363663975, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189373770911, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189383875922, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189393982044, 0.953515, 0.036798,-0.010903,-0.298893,0
1777503189412588625, 0.953472, 0.036775,-0.010883,-0.299031,0
1777503189422705599, 0.953472, 0.036775,-0.010883,-0.299031,0
1777503189432823054, 0.953472, 0.036775,-0.010883,-0.299031,0
1777503189442937546, 0.953472, 0.036775,-0.010883,-0.299031,0
1777503189453052649, 0.953472, 0.036775,-0.010883,-0.299031,0
1777503189463617747, 0.953438, 0.036780,-0.010877,-0.299141,0
1777503189473734072, 0.953438, 0.036780,-0.010877,-0.299141,0
1777503189483849009, 0.953438, 0.036780,-0.010877,-0.299141,0
1777503189493974149, 0.953438, 0.036780,-0.010877,-0.299141,0
1777503189504129067, 0.953438, 0.036780,-0.010877,-0.299141,0
1777503189522644093, 0.953399, 0.036798,-0.010877,-0.299262,0
1777503189532763141, 0.953399, 0.036798,-0.010877,-0.299262,0
1777503189542880041, 0.953399, 0.036798,-0.010877,-0.299262,0
1777503189552996977, 0.953399, 0.036798,-0.010877,-0.299262,0
1777503189563111914, 0.953399, 0.036798,-0.010877,-0.299262,0
1777503189573624790, 0.953363, 0.036810,-0.010876,-0.299375,0
1777503189583745430, 0.953363, 0.036810,-0.010876,-0.299375,0
1777503189593862219, 0.953363, 0.036810,-0.010876,-0.299375,0
1777503189603981285, 0.953363, 0.036810,-0.010876,-0.299375,0
1777503189614096240, 0.953363, 0.036810,-0.010876,-0.299375,0
1777503189632713654, 0.953321, 0.036839,-0.010898,-0.299504,0
1777503189642831905, 0.953321, 0.036839,-0.010898,-0.299504,0
1777503189652951675, 0.953321, 0.036839,-0.010898,-0.299504,0
1777503189663066575, 0.953321, 0.036839,-0.010898,-0.299504,0
1777503189673182512, 0.953321, 0.036839,-0.010898,-0.299504,0
1777503189683711072, 0.953287, 0.036843,-0.010901,-0.299612,0
1777503189693827676, 0.953287, 0.036843,-0.010901,-0.299612,0
1777503189704049944, 0.953287, 0.036843,-0.010901,-0.299612,0
1777503189714168714, 0.953287, 0.036843,-0.010901,-0.299612,0
1777503189724284059, 0.953287, 0.036843,-0.010901,-0.299612,0
1777503189742735493, 0.953244, 0.036852,-0.010895,-0.299750,0
1777503189752851708, 0.953244, 0.036852,-0.010895,-0.299750,0
1777503189762965626, 0.953244, 0.036852,-0.010895,-0.299750,0
1777503189773080988, 0.953244, 0.036852,-0.010895,-0.299750,0
1777503189783196740, 0.953244, 0.036852,-0.010895,-0.299750,0
1777503189793724986, 0.953209, 0.036866,-0.010906,-0.299856,0
1777503189803845811, 0.953209, 0.036866,-0.010906,-0.299856,0
1777503189813960396, 0.953209, 0.036866,-0.010906,-0.299856,0
1777503189824080111, 0.953209, 0.036866,-0.010906,-0.299856,0
1777503189834196195, 0.953209, 0.036866,-0.010906,-0.299856,0
1777503189852797906, 0.953168, 0.036872,-0.010911,-0.299988,0
1777503189862912935, 0.953168, 0.036872,-0.010911,-0.299988,0
1777503189873032946, 0.953168, 0.036872,-0.010911,-0.299988,0
1777503189883149216, 0.953168, 0.036872,-0.010911,-0.299988,0
1777503189893267301, 0.953168, 0.036872,-0.010911,-0.299988,0
1777503189911883511, 0.953135, 0.036862,-0.010908,-0.300093,0
1777503189922003577, 0.953135, 0.036862,-0.010908,-0.300093,0
1777503189932121884, 0.953135, 0.036862,-0.010908,-0.300093,0
1777503189942240950, 0.953135, 0.036862,-0.010908,-0.300093,0
1777503189952410331, 0.953135, 0.036862,-0.010908,-0.300093,0
1777503189962814689, 0.953096, 0.036860,-0.010895,-0.300219,0
1777503189972935126, 0.953096, 0.036860,-0.010895,-0.300219,0
1777503189983052803, 0.953096, 0.036860,-0.010895,-0.300219,0
1777503189993179388, 0.953096, 0.036860,-0.010895,-0.300219,0
1777503190003307473, 0.953096, 0.036860,-0.010895,-0.300219,0
1777503190021899683, 0.953062, 0.036864,-0.010901,-0.300325,0
1777503190032020046, 0.953062, 0.036864,-0.010901,-0.300325,0
1777503190042138779, 0.953062, 0.036864,-0.010901,-0.300325,0
1777503190052256642, 0.953062, 0.036864,-0.010901,-0.300325,0
1777503190062370449, 0.953062, 0.036864,-0.010901,-0.300325,0
1777503190072896158, 0.953021, 0.036867,-0.010895,-0.300456,0
1777503190083014039, 0.953021, 0.036867,-0.010895,-0.300456,0
1777503190093132309, 0.953021, 0.036867,-0.010895,-0.300456,0
1777503190103275616, 0.953021, 0.036867,-0.010895,-0.300456,0
1777503190113394200, 0.953021, 0.036867,-0.010895,-0.300456,0
1777503190131905597, 0.952985, 0.036878,-0.010897,-0.300567,0
1777503190142022127, 0.952985, 0.036878,-0.010897,-0.300567,0
1777503190152137397, 0.952985, 0.036878,-0.010897,-0.300567,0
1777503190162251556, 0.952985, 0.036878,-0.010897,-0.300567,0
1777503190172422399, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190182545169, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190192667106, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190202838542, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190212957941, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190223074674, 0.952945, 0.036874,-0.010890,-0.300695,0
1777503190233466644, 0.952912, 0.036857,-0.010888,-0.300802,0
1777503190243613396, 0.952912, 0.036857,-0.010888,-0.300802,0
1777503190253768369, 0.952912, 0.036857,-0.010888,-0.300802,0
1777503190263895805, 0.952912, 0.036857,-0.010888,-0.300802,0
1777503190274016964, 0.952912, 0.036857,-0.010888,-0.300802,0
1777503190292660433, 0.952873, 0.036851,-0.010871,-0.300926,0
1777503190302791388, 0.952873, 0.036851,-0.010871,-0.300926,0
1777503190312912584, 0.952873, 0.036851,-0.010871,-0.300926,0
1777503190323030947, 0.952873, 0.036851,-0.010871,-0.300926,0
1777503190333138402, 0.952873, 0.036851,-0.010871,-0.300926,0
1777503190343595464, 0.952841, 0.036831,-0.010855,-0.301031,0
1777503190353704271, 0.952841, 0.036831,-0.010855,-0.301031,0
1777503190363812078, 0.952841, 0.036831,-0.010855,-0.301031,0
1777503190373917682, 0.952841, 0.036831,-0.010855,-0.301031,0
1777503190384023526, 0.952841, 0.036831,-0.010855,-0.301031,0
1777503190402597404, 0.952800, 0.036832,-0.010849,-0.301161,0
1777503190412749859, 0.952800, 0.036832,-0.010849,-0.301161,0
1777503190422868869, 0.952800, 0.036832,-0.010849,-0.301161,0
1777503190433091156, 0.952800, 0.036832,-0.010849,-0.301161,0
1777503190443211260, 0.952800, 0.036832,-0.010849,-0.301161,0
1777503190453633600, 0.952766, 0.036836,-0.010845,-0.301268,0
1777503190463754388, 0.952766, 0.036836,-0.010845,-0.301268,0
1777503190473870936, 0.952766, 0.036836,-0.010845,-0.301268,0
1777503190483988132, 0.952766, 0.036836,-0.010845,-0.301268,0
1777503190494114476, 0.952766, 0.036836,-0.010845,-0.301268,0
1777503190512661576, 0.952724, 0.036837,-0.010843,-0.301399,0
1777503190522782587, 0.952724, 0.036837,-0.010843,-0.301399,0
1777503190532902783, 0.952724, 0.036837,-0.010843,-0.301399,0
1777503190543022349, 0.952724, 0.036837,-0.010843,-0.301399,0
1777503190553139619, 0.952724, 0.036837,-0.010843,-0.301399,0
1777503190563643088, 0.952691, 0.036842,-0.010835,-0.301505,0
1777503190573761673, 0.952691, 0.036842,-0.010835,-0.301505,0
1777503190583879350, 0.952691, 0.036842,-0.010835,-0.301505,0
1777503190593996842, 0.952691, 0.036842,-0.010835,-0.301505,0
1777503190604114205, 0.952691, 0.036842,-0.010835,-0.301505,0
1777503190622668453, 0.952650, 0.036839,-0.010824,-0.301636,0
1777503190632791334, 0.952650, 0.036839,-0.010824,-0.301636,0
1777503190642912252, 0.952650, 0.036839,-0.010824,-0.301636,0
1777503190653084448, 0.952650, 0.036839,-0.010824,-0.301636,0
1777503190663203773, 0.952650, 0.036839,-0.010824,-0.301636,0
1777503190673661168, 0.952617, 0.036846,-0.010843,-0.301736,0
1777503190683779586, 0.952617, 0.036846,-0.010843,-0.301736,0
1777503190693900930, 0.952617, 0.036846,-0.010843,-0.301736,0
1777503190704019849, 0.952617, 0.036846,-0.010843,-0.301736,0
1777503190714137767, 0.952617, 0.036846,-0.010843,-0.301736,0
1777503190732677552, 0.952576, 0.036879,-0.010858,-0.301862,0
